,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
30,554,2021-03-01 15:06:56,22.15,26.1404,22.488,22.5556,21.812,26.4788,23.705,20.9673,21.7106,24.5166,23.9417,23.1979,22.7246,22.2852,26.9188,26.9865,26.6142,25.9036,25.3961,4.26027,1.32313,0.007258941445043483,0.017892550849141722,0.005645998954772949,
31,555,2021-03-01 15:06:57,22.15,26.1404,22.5218,22.488,21.7782,26.445,23.705,20.9673,21.7106,24.4828,23.9079,23.164,22.6908,22.2852,26.9188,26.9526,26.6142,26.1066,25.3623,1.89827,2.90122,0.01580381450971273,0.007898695379621578,0.005400420665740967,
32,556,2021-03-01 15:06:59,22.15,26.1404,22.5218,22.5556,21.8796,26.445,23.6712,20.9673,21.7106,24.5166,23.9417,23.164,22.6908,22.2514,26.9526,26.9526,26.6142,25.9374,25.3961,-0.463734,0.534077,0.0029092774218790187,-0.0019295956861634187,0.0055209164619445805,
33,557,2021-03-01 15:07:01,22.1838,26.1743,22.5218,22.5556,21.8796,26.445,23.705,20.9673,21.7444,24.5166,23.9079,23.164,22.7246,22.2514,26.9188,26.9865,26.6142,26.1743,25.3961,4.26027,0.534077,0.0028883748650633556,0.017892216642987045,0.00521917724609375,
34,558,2021-03-01 15:07:02,22.15,26.1066,22.488,22.5218,21.7782,26.4111,23.7388,20.9673,21.7106,24.4828,23.9755,23.164,22.7246,22.2852,26.9188,26.9865,26.6142,26.1066,25.3623,-5.18774,0.534077,0.0028884459533504415,-0.021586169495739826,0.0053233103752136236,
35,559,2021-03-01 15:07:04,22.15,26.1743,22.488,22.488,21.7782,26.445,23.7388,20.9673,21.7444,24.4828,23.9417,23.164,22.7246,22.2514,26.9188,26.9865,26.6142,26.0728,25.3623,-0.463734,-0.25497,-0.001378919031048339,-0.0019656962852772366,0.005423659324645996,
36,560,2021-03-01 15:07:06,22.1838,26.1404,22.488,22.5556,21.812,26.4788,23.705,20.9673,21.7106,24.4828,23.8741,23.164,22.7246,22.2514,26.9526,26.9526,26.6142,25.8697,25.3623,-2.82574,0.534077,0.0029300474406479247,-0.01186717462357024,0.005124916553497314,
37,562,2021-03-01 15:07:09,22.15,26.1404,22.5218,22.488,21.8458,26.4788,23.705,20.9673,21.7106,24.5166,23.9755,23.1979,22.6908,22.2852,26.9188,26.9865,26.6142,25.8697,25.3623,-2.82574,1.32313,0.007258941445043483,-0.011757895073941996,0.005810304641723633,
38,563,2021-03-01 15:07:11,22.15,26.1404,22.5218,22.5556,21.812,26.445,23.705,20.9673,21.7444,24.4828,23.9417,23.164,22.6908,22.2852,26.9188,26.9865,26.648,25.8021,25.3623,-0.463734,-0.25497,-0.001378919031048339,-0.0019295956861634187,0.005069092750549316,
39,564,2021-03-01 15:07:13,22.1162,26.1404,22.488,22.488,21.812,26.4788,23.6374,20.9673,21.7106,24.5166,23.9079,23.1979,22.7246,22.2852,26.9188,26.9526,26.6142,25.9712,25.3961,1.89827,0.534077,0.0029300474406479247,0.007972841258681652,0.005462419509887695,
