,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
0,11839.0,2021-02-17 13:28:10,24.1446,33.0843,24.3813,18.198,29.9662,34.3052,26.4788,14.8239,24.2461,26.648,26.648,26.5127,26.5465,26.2081,35.1872,28.8824,27.6973,27.088,26.8849,339.6647525480146,2.1121730471176354,0.024360953074783934,3.389894627654667,0.27647531127929686,12.261111532776887
1,11840.0,2021-02-17 13:28:12,24.1446,31.6605,24.4828,18.1305,30.0001,34.3052,26.4788,14.9251,24.2122,26.6142,26.648,26.5127,26.5465,26.2081,35.1533,28.9163,27.6973,27.088,26.9188,554.6070598389667,-1.0440182043749497,-0.012082433223932302,4.564964761531843,0.27072491455078124,14.537383235029457
2,11841.0,2021-02-17 13:28:14,24.1108,30.2711,24.9225,17.928,29.9662,34.2713,26.4788,15.1949,24.2799,26.6142,26.648,26.5127,26.5465,26.2419,35.1872,28.8824,27.6635,27.088,26.9188,719.9472962166222,2.9012208599907954,0.03323475179158482,4.415988026650977,0.2680413513183594,15.174455968141856
3,11843.0,2021-02-17 13:28:17,24.1446,28.8824,25.6329,17.5229,30.0001,34.2713,26.5127,15.8021,24.2461,26.648,26.648,26.5127,26.5465,26.2081,35.1872,28.9163,27.6973,27.088,26.8849,819.1514380432155,1.3231252342444757,0.015208964665065893,3.05244236539492,0.2654956970214844,13.967629802075647
4,11844.0,2021-02-17 13:28:19,24.1108,28.1374,25.9036,17.2867,30.0001,34.3052,26.4788,15.937,24.2461,26.6142,26.648,26.5127,26.5465,26.2081,35.2212,28.9501,27.6973,27.1219,26.8849,880.5635258406306,2.9012208599907954,0.03346151269483735,2.255755584321939,0.2648988952636719,12.99071575121351
5,11846.0,2021-02-17 13:28:22,24.1446,27.2234,26.2081,16.9829,30.0001,34.3052,26.4788,16.1057,24.2122,26.6142,26.6142,26.5127,26.5803,26.2419,35.1872,29.0517,27.8666,27.1219,26.9188,932.5276001307503,1.3231252342444757,0.015312541699624644,1.0857324397954538,0.2634141845703125,11.120259582811165
6,11847.0,2021-02-17 13:28:24,24.1108,27.0203,26.2758,16.848,30.0001,34.3391,26.4788,16.1394,24.1784,26.648,26.6142,26.5127,26.5465,26.2081,35.1533,29.2549,28.0697,27.088,26.9188,953.7856305221634,2.9012208599907954,0.03380265547752004,0.8143339468066638,0.26140545654296876,10.140095618112277
7,11849.0,2021-02-17 13:28:28,24.1108,26.7834,26.4111,16.6793,30.0001,34.3052,26.4788,16.1732,24.1446,26.648,26.648,26.5127,26.5803,26.2081,35.0515,29.763,28.6453,27.1219,26.8849,967.9576507831052,0.5340774213713702,0.0062228639467390694,0.41327245036195714,0.26115759277343753,8.457972558322545
8,11851.0,2021-02-17 13:28:31,24.1108,26.648,26.4788,16.6118,30.0001,34.3052,26.4788,16.2069,24.1108,26.6142,26.648,26.5127,26.5465,26.2081,34.9497,30.0679,29.1872,27.088,26.9188,977.4056642904,0.5340774213713702,0.006243857033507645,0.1896541159584657,0.26240896606445313,7.459988006564713
9,11853.0,2021-02-17 13:28:34,24.1108,26.5803,26.5127,16.5105,30.034,34.3052,26.4788,16.2069,24.0093,26.6142,26.648,26.5127,26.5465,26.2081,34.8819,30.3389,29.5936,27.1219,26.8849,979.7676676672235,2.9012208599907954,0.03426045945946132,0.07595508633821688,0.26105780029296877,6.644487720190803
10,11855.0,2021-02-17 13:28:38,24.1108,26.5465,26.5127,16.5105,29.9662,34.3052,26.4788,16.2406,23.9755,26.648,26.6819,26.5127,26.5465,26.2081,34.6783,30.6438,29.8646,27.088,26.9188,984.4916744208709,-0.25497039150178974,-0.0030209660312451544,0.038160654100750965,0.26034805297851565,5.790757401129688
11,11856.0,2021-02-17 13:28:40,24.1108,26.5465,26.5465,16.5105,30.0001,34.3052,26.4788,16.2406,23.9079,26.648,26.648,26.5127,26.5803,26.2081,34.5087,30.8471,30.034,27.1219,26.9188,986.8536777976944,2.9012208599907954,0.03460272854417341,0.0,0.2601250305175781,5.434083764426445
12,11858.0,2021-02-17 13:28:43,24.1108,26.5465,26.5127,16.4431,30.0001,34.3052,26.4788,16.2406,23.8403,26.6142,26.6142,26.5127,26.5465,26.2081,34.2374,31.0166,30.2711,27.1219,26.9188,986.8536777976944,1.3231252342444757,0.01588494036460137,0.038252209566571216,0.26025369262695314,4.986717322919067
13,11860.0,2021-02-17 13:28:47,24.1108,26.5465,26.5465,16.4093,30.0001,34.3391,26.4788,16.2406,23.7726,26.648,26.648,26.5127,26.5803,26.2081,34.1695,31.0843,30.4744,27.4604,26.9188,986.8536777976944,2.1121730471176354,0.025606535288151336,0.0,0.25913330078125,4.483112054203407
14,11862.0,2021-02-17 13:28:50,24.1108,26.5465,26.5803,16.3756,30.034,34.3052,26.4788,16.2744,23.705,26.6142,26.648,26.5127,26.5803,26.2081,34.0678,31.0505,30.5761,28.0697,26.9526,986.8536777976944,0.5340774213713702,0.006496044237339561,-0.0382522095665672,0.26000515747070313,4.156082225497182
15,11863.0,2021-02-17 13:28:52,24.1108,26.5127,26.5803,16.3756,30.0001,34.3052,26.5127,16.2069,23.6374,26.648,26.648,26.5127,26.5465,26.2081,33.9999,31.0166,30.61,28.3744,26.9188,984.4916744208709,1.3231252342444757,0.016197463916239267,-0.07632130820149792,0.25979693603515625,3.9561308393789036
16,11866.0,2021-02-17 13:28:57,24.1446,26.5465,26.5803,16.3081,30.0001,34.3391,26.4788,16.2069,23.5359,26.648,26.6819,26.5127,26.5803,26.2081,33.6608,31.186,30.6777,28.6792,26.9188,991.5776845513418,1.3231252342444757,0.016405344403201686,-0.03843352142131865,0.36616241455078125,3.401032806028854
17,11867.0,2021-02-17 13:28:59,24.1446,26.5465,26.5803,16.2744,30.0001,34.3052,26.4788,16.2069,23.5021,26.648,26.6819,26.5127,26.5465,26.2081,33.593,31.2877,30.7116,28.8147,26.9188,991.5776845513418,0.5340774213713702,0.006622238635189536,-0.03843352142131865,0.4817578125,3.167443214854166
18,11868.0,2021-02-17 13:29:00,24.1108,26.5465,26.5803,16.2744,30.034,34.3391,26.4788,16.1394,23.4683,26.648,26.648,26.5127,26.5803,26.2081,33.4912,31.3555,30.7116,29.0179,26.9526,984.4916744208709,2.1121730471176354,0.026355025308539518,-0.038160654100746955,0.5919109497070313,3.0394799063445443
19,11870.0,2021-02-17 13:29:04,24.1108,26.5803,26.6142,16.2069,30.0001,34.3391,26.445,16.0382,23.3669,26.648,26.648,26.5465,26.5803,26.2081,33.3895,31.3216,30.7455,29.3565,26.9188,991.5776845513418,1.3231252342444757,0.016665860370152975,-0.03854903446417847,0.7278717651367188,2.5353905406794732
20,11871.0,2021-02-17 13:29:06,24.1446,26.648,26.5803,16.1732,29.9662,34.3391,26.445,15.9707,23.3331,26.6819,26.648,26.5127,26.5803,26.2419,33.3556,31.3555,30.7455,29.492,26.9526,986.8536777976944,1.3231252342444757,0.01671797736379169,0.07661400504173276,0.8403468627929688,2.3251753463906093
21,11873.0,2021-02-17 13:29:09,24.1108,27.1896,26.6142,16.1732,30.0001,34.373,26.5127,15.8695,23.2655,26.648,26.648,26.5127,26.5803,26.2419,33.2878,31.3216,30.7455,29.5936,26.9526,989.2156811745183,1.3231252342444757,0.016873723604594604,0.6527515502850914,1.0134063720703126,2.0988544006079826
