,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
19,4.5840985173730235,2.396064947109998,-2.59329138106613,-10.344486504056132,-13.644396756653567,-19.409108868576244,-30.12437269323324,-36.989310567031616,-40.488404216611634,-46.19963598201365
20,3.6297505162106933,1.6836626009531637,-3.7798037637783355,-11.29598696498424,-15.029329871943299,-20.985732121013502,-33.394555328794645,-37.93485237093327,-40.88581995603787,-46.616671535379965
21,3.6297505162106933,1.6836626009531637,-3.546310004471864,-11.29598696498424,-14.812431952110595,-21.610145802182117,-33.2026900195901,-37.1876043327151,-40.520386909143184,-45.912682692104255
22,3.389585475469916,1.4435865257368765,-4.01962307275839,-11.758050660457352,-14.834502376008672,-21.016172472476715,-34.01687619614088,-37.425599676850034,-40.208070030603636,-44.73137371256009
23,3.1497787082884083,1.203868591362863,-4.492201731530189,-11.99713061179559,-15.507485498212414,-21.46325197497544,-34.25472452370869,-37.28851050742537,-39.89339324148709,-44.254256641159095
24,2.6650508558944743,0.7222855888850064,-4.964754878173063,-12.458172707992096,-15.746734209750839,-23.56799859327833,-35.827596856181444,-36.585280650500245,-39.391663409358195,-43.59392510382387
25,2.9096212567988378,0.7222855888850064,-5.429890095330636,-12.458172707992096,-15.746734209750839,-25.0032574294481,-35.44757095033167,-36.585280650500245,-38.648336674517864,-43.052728973278285
26,2.6650508558944743,0.7222855888850064,-5.429890095330636,-12.679463054133295,-16.180173048360338,-25.20691901882773,-35.63742560486104,-35.827596856181444,-38.46177769186796,-42.14588985008628
27,3.62424316711088,1.681122481878139,-4.703955524854119,-11.723223749740006,-15.007726643221208,-24.864022401779657,-34.68629969712158,-35.4451439978832,-36.95065704257641,-39.73347508579974
28,6.712012585108329,4.2817783631053095,-2.3282594931794858,-8.888953296780517,-12.608644090019324,-23.252219985031612,-30.145155211363026,-31.29521060677129,-33.75811476549682,-36.549496805313595
29,8.103533579442617,5.676349787636779,-0.6948064469281896,-7.700505151319852,-11.194609767714262,-21.827442043809988,-29.481614382341924,-29.481614382341924,-31.760208948771137,-34.37467516814935
30,12.028933749289703,9.355052572112728,2.51678007913849,-4.252530849163159,-7.5286531571745225,-19.773942417846914,-24.870888725029516,-26.404928022811514,-27.355638690256658,-30.17220533188042
31,14.267166448375637,11.355651215220039,4.995501927624286,-1.9978557747447243,-5.271686296905365,-17.705885290250695,-22.59985888602663,-23.176666686065026,-24.323609691204602,-26.96562701338316
32,14.938242977029054,12.026354579132656,5.434829360079151,-1.328971489945344,-4.818871086212967,-17.436852738574984,-22.31939730092899,-21.74174759914172,-23.65820899675287,-25.92621624388947
33,18.033744279652126,14.879781261898406,8.064251703266077,1.535352063979051,-1.9512525835664805,-14.95773730735165,-17.896449316537883,-17.702628009547904,-19.82433069521676,-22.858687990193996
34,20.455102053708387,16.81365333986619,9.776822477928489,3.7041166718585683,-0.42955802224318596,-13.586790197834215,-15.543486328671253,-15.73741197551946,-17.474905272257654,-20.13785674240433
35,20.88649609640282,16.526660630036044,9.74880580089923,3.69394015494378,-1.920855305049991,-13.551861516160946,-14.920676357900035,-14.920676357900035,-16.85480698966647,-19.521460743745887
36,19.805237238549743,15.446304181175918,8.898605774998195,2.3968797388790284,-5.311182958206675,-14.821630009912612,-15.799173105478717,-16.18829378187704,-17.927183560111352,-20.025806967032423
37,18.9343011284168,14.099389981739174,7.800879980821205,1.5289929031198064,-7.4247586350508215,-16.077665660109453,-16.468228050508113,-17.440478690644756,-18.213519106035,-20.50999075425252
38,19.152790595135507,14.079862514014748,7.3349298012974655,1.5268782141413653,-9.468498447087667,-16.055954778024535,-16.446604936419245,-16.64097321709752,-18.189723656779854,-19.913264028212446
39,19.31491873199321,14.49419324890312,8.213538559640119,2.177009752126067,-8.819974321874518,-15.408460237831907,-15.603944240162797,-15.603944240162797,-17.156970159288,-18.694002905670303
40,19.9929673618306,14.926853527315975,8.417952432409834,2.6085752154475257,-9.60911387840375,-14.978645246695578,-15.174150060542953,-15.563820052089328,-16.727342436596636,-18.455229580956935
41,20.641093972574346,15.100375719968225,8.836533408582746,2.597849486931466,-9.974373109599279,-14.530944148925046,-13.94414718850118,-14.140194439375877,-16.084385635100517,-17.23853101024488
42,21.501725427032156,15.723604268010428,9.468062258428205,3.674364645870698,-8.917722225310118,-13.481269453987242,-13.676846770333665,-13.286014476711369,-15.230619043739429,-16.3850127614826
43,21.929723342015293,15.678499110375022,9.895043773766282,3.6637016039414796,-8.89487136498824,-13.05650041247773,-12.272706530371243,-13.641954207991736,-14.612459326174383,-15.576704274608025
44,22.357239341025608,15.870053181117344,9.64212908760125,4.089639757673394,-9.072083648242291,-12.632209651302555,-12.240784005914334,-11.84833375522944,-14.188332849847226,-14.7678019297727
45,22.57089562236888,15.613600112907532,9.628762869597749,3.8672134231815516,-8.65927030489797,-12.420165221501437,-12.420165221501437,-12.420165221501437,-13.782512928680735,-14.555870429450424
46,22.996119628516563,15.569790586107112,10.052897335966788,2.990934862148951,-8.637220092765553,-11.80282259868012,-11.998149162088408,-10.820609783185539,-13.36063981101077,-13.748144940634594
47,23.175726911067365,15.760211239144333,10.02583983263742,1.4844478519655233,-9.410157001628612,-11.381254265489225,-10.398939595720483,-10.398939595720483,-12.3571765443143,-13.326780620952539
48,23.63252402198182,15.50445513586472,10.01205279372042,0.4215533228309202,-9.001792633880926,-11.17118883926543,-10.58242534383409,-10.386044049989975,-12.341251695477506,-12.535663340272215
49,24.021910756098364,15.672962452050541,10.41966600542736,-0.20949888342938097,-8.966130070609873,-10.54137474059206,-9.952519908030064,-9.952519908030064,-11.51750014380928,-11.906062514292419
50,24.653388870421264,15.839685981177297,11.049436741529513,-1.6631861036060382,-8.33911441666305,-9.914601325151772,-8.33911441666305,-9.129213701995088,-10.695900486583634,-11.08502879586888
51,25.3184685729432,16.02676323007386,11.019874887381212,-1.8646548716101856,-8.120315096491769,-9.105661887702691,-8.317551950150897,-9.105661887702691,-10.474260288563336,-10.474260288563336
52,25.90910633974965,16.861156726421704,11.853407126759524,-1.855491342677278,-6.894474514117041,-8.471927239881689,-7.487668194185712,-8.275938513285013,-9.2550638965048,-9.839028440851518
53,26.57104974246901,17.045997558417174,12.268894018238113,-2.0552123545871304,-6.678562546137369,-7.8623502087929635,-6.678562546137369,-7.07399994505868,-8.646009718518092,-9.036311178305734
54,27.15590573017499,17.413442502063173,12.649551025478686,-1.841005576319939,-5.457723693814617,-7.4307289568012145,-5.65642624844951,-6.841423011028274,-7.82212735282436,-7.82212735282436
55,27.775468713804592,18.031823750667208,12.598251499452761,-1.8344457911177303,-4.842479634670698,-6.4233020631015805,-5.6346736382648634,-4.842479634670698,-6.619380162677725,-6.815781900803395
56,28.598337253434227,18.39316182893286,12.973891178829417,-1.6230196277361308,-4.025347246454664,-5.606485205121944,-4.025347246454664,-4.025347246454664,-5.802602708735649,-5.999043975380543
57,29.21309587281813,18.318538539481498,13.143871700598048,-1.214180009200469,-4.2073434819521935,-4.602603274049495,-3.8116294523117675,-3.6136752591513464,-5.388865489692616,-5.192394691601639
58,29.57989151526953,18.929092390677024,13.753765131608748,-1.0088893372747276,-3.204089289394997,-3.99518046458494,-3.599861940658828,-3.99518046458494,-4.191869906689038,-4.191869906689038
59,30.435151972979966,19.08123930269026,14.140330093869268,-0.8043074830789305,-2.7965469990497116,-3.1918585317601136,-2.994040357055883,-3.389417452324706,-3.7831791049938737,-3.5861361025030694
60,30.14781868808367,18.827195857605204,13.901079207313172,-0.6031558875697413,-2.595492309393492,-3.1883918868805843,-2.595492309393492,-2.9908232467387688,-3.3851202299083467,-3.3851202299083467
61,30.39254135319752,18.827195857605204,13.022037753114343,-0.6031558875697413,-2.7929953544110138,-2.9908232467387688,-2.397144840980283,-3.1883918868805843,-3.582172955873261,-2.9908232467387688
62,30.797363037320615,19.00387052679447,12.55132084120541,-0.6016155249144288,-2.1935321864545383,-2.7864899907449576,-1.7971236250845766,-2.7864899907449576,-3.180309877970583,-2.391054598303398
63,30.552621626783978,18.77698075286595,12.333083161008869,-1.0011702744710387,-2.1935321864545383,-2.391054598303398,-1.5982347059401874,-2.7864899907449576,-3.3765444226355203,-2.391054598303398
64,30.552621626783978,18.323528609332737,12.333083161008869,-1.0011702744710387,-1.0011702744710387,-2.5889019186641873,-1.9951652978182,-1.7971236250845766,-3.180309877970583,-2.391054598303398
65,30.71205112972305,18.726357287705884,11.867379917907318,-0.9986223787232494,-0.799189592059011,-2.187969040602308,-1.3961133636760485,-2.975688990078025,-2.5823435492090723,-2.187969040602308
66,31.316175065933376,19.103103296960903,11.605935368899281,-0.3985975164292294,0.0,-1.5881178076803983,-0.5972090985052351,-1.1926514762580787,-2.1796708099154487,-1.5881178076803983
67,31.873775668559684,19.67717277129244,12.188800634076213,0.1989757016788756,0.5971257855977118,-0.7921250863025345,0.0,-1.1866343807919462,-1.580114661555974,-0.5941909135226444
68,32.472142317676706,19.59836062694096,12.141040390337821,0.7932812702873548,0.19763762074579744,-0.1979628933326282,0.19763762074579744,0.3961200358947299,-0.5925295614814435,0.19763762074579744
69,33.068922408802585,20.193609422044233,11.881323346793726,1.3860110487837731,1.983506759917636,0.39462388968304074,1.186978028309358,-0.19721646989455768,-0.19721646989455768,0.59261542741641
70,33.66354111175853,20.56227978516977,11.835712237192652,1.9765941083292162,1.579318752914098,0.9850644716415689,1.579318752914098,0.5903835676663823,0.39313853993080783,0.9850644716415689
71,33.814783066373074,20.50836550496887,11.59390943463832,2.169857755570283,2.767297513954237,1.5753529885784716,1.9716250451410642,0.7853311695227947,0.7853311695227947,1.5753529885784716
72,33.525772518170285,20.481140989426816,11.157364801877051,2.167713835714271,1.9691458322624906,1.5733743424656426,2.167713835714271,1.5733743424656426,1.1786366299446474,1.7714228585206873
73,33.525772518170285,20.03515582647213,11.157364801877051,1.9691458322624906,2.167713835714271,1.7714228585206873,1.9691458322624906,0.9813631474241843,0.9813631474241843,1.7714228585206873
74,33.525772518170285,19.58979772468585,10.318350820563778,2.167713835714271,2.9634241229244673,1.5733743424656426,1.7714228585206873,0.5881677647974953,0.7849278396156044,1.7714228585206873
75,33.47970625459657,19.1205102770646,10.09588908290456,2.3629896950964233,2.9591138349779804,1.5708231738184053,1.966679875711704,1.7686219217986567,1.1765824296645495,1.7686219217986567
76,33.47970625459657,18.67897472497192,9.471165680163242,2.5612412533583933,3.3580349641909852,1.7686219217986567,1.373865355725147,1.7686219217986567,1.1765824296645495,1.966679875711704
77,33.630455944823744,19.070859002726,9.654148102910128,2.7534172123555387,2.5548209127119086,1.9611752754592402,2.1589928969463923,1.9611752754592402,1.5668968286248064,2.5548209127119086
78,34.218549114534,19.436878744205544,9.824485306553154,3.3375981261383694,3.933863185741054,2.5452433479006813,3.1389736038553444,2.150908488069161,1.7576000872020512,2.941194266668878
79,34.80454276622747,19.580673906913994,9.994356980154663,3.721040844660681,3.523233462905988,3.3251002720978615,3.523233462905988,2.143461425684954,2.3394705656945547,3.721040844660681
80,34.99960169482611,19.555694276447674,10.394826853731253,4.1134547991418735,4.510974575204677,3.320950155159401,3.7169760771686606,3.1239079511960925,2.533157019105681,3.7169760771686606
81,35.53434715667098,19.454613950107582,10.75432816551019,4.686369304998951,5.8807216376831715,4.290335564520827,4.290335564520827,4.092414897691854,3.304472705898055,4.290335564520827
82,35.63178211290792,18.94519989566032,11.12580347566477,5.26294812444127,4.866858735912919,4.668910195561716,4.471802997011146,4.077776052859266,3.8808566183363546,4.866858735912919
83,35.10251474465906,18.05737108095109,10.700616339373298,5.653613864183269,5.256986532076604,5.058769539336545,5.058769539336545,4.072721065778061,3.876628270577476,5.256986532076604
84,35.247742116616415,17.154752223445932,11.08371271881715,6.036250025201112,5.639585772485232,5.4413502865952035,5.243373970945795,5.243373970945795,4.45520940080206,5.639585772485232
85,35.15325057886401,16.89826539243052,11.26103872732972,6.219217000178384,6.81573239219076,5.823035318113428,6.021289253856371,5.230408222732469,4.836802236445424,5.6250405489017705
86,34.86804370029556,16.45295655447911,11.246863226745804,6.410024582542414,6.212087642924683,6.212087642924683,6.013824484834046,5.224520250129766,4.634942427630726,5.815820491420582
87,35.68058000260149,16.39078085491656,11.613688219537913,6.782586182569696,7.776181278522688,6.584295449110573,6.386263874784642,5.597878485346113,5.205220453746269,6.386263874784642
88,36.2526857230338,16.539067538837923,12.18285426388749,7.549087183647171,7.351095362880717,7.152777150209877,6.757500677801167,6.166222869905697,5.577245677298798,7.152777150209877
89,37.201597923912004,17.06361239013174,12.718242624322004,8.492079486395069,8.492079486395069,7.897573794705201,7.305972068384324,7.108896403045187,6.519782419718484,7.897573794705201
90,37.390946838812106,16.83285132717127,12.499026413678354,8.680247126266517,9.277118800966159,7.888442230562953,7.888442230562953,7.297000434629793,6.904178128032343,8.085714177146011
91,38.6238420724979,17.166627819614185,13.249666830090701,9.03370973864808,9.232118871650568,8.638251639089484,7.850416520772461,6.481202932016826,7.4574510522534005,8.835559740974963
92,38.94815824584098,17.10211223007452,13.60650972404322,9.990274238738122,9.990274238738122,9.000555016783768,8.4102730831036,7.625828378383037,7.625828378383037,9.39555152280573
93,39.13578492313553,17.081302977454843,13.590238992022663,9.97860328759869,10.773810029296746,9.186957474486768,9.186957474486768,8.400002209404205,7.812167746234377,9.384627894535305
94,39.64459896097263,17.203889397236157,13.928343993304019,10.523204220975055,10.721685353013097,9.929895933461486,9.733028939751016,7.774848734475725,8.164349335773458,9.929895933461486
95,39.77828438708441,17.367347092504712,14.298631089364308,10.893188196847925,10.893188196847925,10.102941448310558,10.102941448310558,9.120597946167361,8.33951286356978,9.905730421671478
96,39.85918789173221,17.509045176414546,14.65001296751218,11.645392328842535,12.04263613847702,10.656512850050683,9.478070634345439,9.478070634345439,8.892843275105474,10.656512850050683
97,40.599823573152115,17.834361973225377,14.982459375824751,11.984611186797105,12.579709000904753,11.589364612979656,11.195144133147895,8.656535805346186,9.238692169919878,11.392417564890382
98,41.33658787180392,18.15679043237805,15.715152994015867,12.716775282086973,12.716775282086973,12.124475626235734,11.141643338421144,9.194887673852122,9.970360548237007,11.730694876660673
99,41.28218177809387,17.929476105837,15.897409184283235,12.898899754506317,13.69325484834524,11.912775372041716,11.12765260436112,9.183310519591846,9.958398698295717,11.51941646779546
100,41.4657787785275,18.112154964421496,15.878562218425625,13.081358911834698,12.68600640716926,12.291679954083062,11.114809054503208,9.365601934953553,9.946429007647435,11.898374750441945
101,41.64917051710916,18.09048679783958,15.85916442545781,13.06609247004732,13.461978173327472,12.080577086821474,11.884007412542394,9.354945999946432,9.934486811822493,11.49220827341946
102,41.54029980507767,18.046700931288694,16.223292754284856,13.232109010488712,14.024536731985078,12.837729785138668,11.465125191847013,10.29808771746521,10.104833580259879,11.855950158601683
103,41.485882569000644,18.02404835059319,16.40451669361794,13.413201912494305,14.007015106239084,12.625429683579119,11.841723303336359,9.899429153594731,10.285786262871223,12.233070633463381
104,41.79661630004923,18.161778886368346,16.747618121040638,14.154778855316188,14.749445510889968,13.169000369680203,12.18957843564081,10.056636850617041,10.829041079823753,12.580473537693223
105,41.453436821449415,18.321003431688595,16.907993752407013,14.318323399359382,14.51624204417071,13.530376203868151,12.55086682803835,10.417732545418172,11.19020691836633,12.941796906908342
106,41.3455213291572,18.47853095623922,17.06786071369667,14.481341992885563,14.087333432651716,13.69376392445262,13.301789683868522,11.937511004028345,11.356394150257046,12.910824756984866
107,41.005832083103634,18.636626505360546,17.427920115271537,14.841175632901667,15.433868785434374,14.250202690354278,13.857686475640458,11.715949052577354,11.715949052577354,13.466181918379437
108,40.95329619084677,18.61398688666431,17.607652174086656,14.823345967942668,15.415879252311406,14.429795997038916,13.060056467439601,12.282454278603643,11.8954292788079,13.25522548840171
109,40.77264019848743,18.434211580387846,17.227100319750093,14.447132291765625,15.23624253289151,14.053527937377151,12.297118243406306,11.329927669808397,11.523100465718477,13.27051913874725
110,40.591784904846946,18.052695418783166,16.84722277006915,14.07041125475266,14.267332150293619,13.677912431298175,12.117413858923994,10.572816590725738,11.34343093961571,13.090771207120055
111,40.82496833515261,17.850823423141605,16.84722277006915,14.267332150293619,15.25402521768718,13.286425272216507,11.34343093961571,11.150266875467151,10.957348959875734,12.505892620498512
112,41.005832083103634,18.030779741207397,17.02713577539123,14.447132291765625,14.841175632901667,13.466181918379437,11.715949052577354,10.944887974133776,10.944887974133776,12.880524006147578
113,42.01417688376904,18.367886143872465,17.36483917320007,14.984817283889779,15.576051971513117,14.0037368395553,12.060394857906523,11.482104092056082,11.289641195830662,13.22306514907152
114,42.55384419928563,18.703369061775202,17.901593558698927,15.521260840658881,15.324279230256545,14.344335785300807,12.789349303005894,12.018079857184773,11.633346381357052,13.565137448110427
115,42.73333929028828,18.881929708242268,17.68078928231512,15.305958036254001,16.093848121406207,14.327811472341073,13.5490025736643,12.003849493381349,11.811596309130175,13.354780191970988
116,43.03614838157478,19.21534018550691,18.01561686430447,16.03624288242873,16.429948183310525,14.861206012673302,12.921656670303676,12.344654426794772,12.15318531263429,14.082293673501209
117,42.69348460718184,19.570694936129083,18.569891348805356,16.588356580064747,16.78506293538651,14.825905790437702,14.04949151816512,12.699407872251452,12.124544549391333,14.242936665041656
118,42.69348460718184,19.16970414949074,18.37086886289584,16.391323301198,15.606888224816029,14.631716650534663,13.469492485214671,11.55185692904507,12.124544549391333,14.04949151816512
119,42.281720625902885,18.9921406636832,18.193339616024254,16.017109940272572,15.42947905624246,14.454350451897609,13.292177916714923,12.138848784693458,11.947290301467648,13.872151126967765
120,41.817574456158425,18.9921406636832,18.193339616024254,15.624910906309141,15.82117363593877,14.259844580633315,12.906947710139267,10.994242539335607,12.138848784693458,13.678389735595397
121,41.71149359624056,19.347074514129808,18.348845656757383,15.979553428116862,15.393382405612353,14.420092755613895,13.068800155872967,12.3016060124791,12.110836547385649,13.453574937913276
122,41.658649847252995,19.32383851600911,18.5259805972534,15.961128121235095,15.180077023419239,14.597056377440275,13.245703660752783,12.861886566057295,11.905735827048767,13.63049562387173
123,41.78290780318312,19.47802242738804,18.879674184302566,16.314599551616894,16.314599551616894,14.756928481873087,13.983761398905294,12.258847042142818,12.068772347007185,13.406604349757293
124,42.13763684484306,20.030596385801537,19.43200421805358,16.862797513427136,16.667305842870558,14.915676541428862,13.184036169156848,12.421102083614018,12.230687533981726,13.759054052514315
125,42.13763684484306,20.030596385801537,19.43200421805358,16.471487873934347,15.886117864397342,14.722672947662755,13.184036169156848,12.230687533981726,12.230687533981726,13.759054052514315
126,42.083931660969895,20.00668540916576,19.607671196206883,16.647027522892294,16.647027522892294,14.898136026736895,13.168610210088323,11.080866123612086,12.215856107335698,13.551058265835483
127,42.6677738654635,20.15857403563248,19.76004749401035,16.99857637132383,16.02427228757368,14.863069848253938,13.902334257818348,12.567012423980104,12.37761062221503,13.710689924159706
128,41.977958433450894,19.959475043621637,19.76004749401035,16.803561305130028,16.02427228757368,14.863069848253938,13.519852047383745,11.998400237082606,12.567012423980104,13.519852047383745
129,41.748694507472045,19.959475043621637,19.76004749401035,16.608220177289013,15.24953153058429,14.863069848253938,13.519852047383745,11.055628325928032,12.37761062221503,13.519852047383745
130,41.23868620413058,20.13509272609456,19.73706807435043,16.588594623525303,15.61798298734407,14.846164449995811,14.26958406488227,11.984969488675222,12.363163868900338,13.695189178875225
131,40.60672020503646,19.76004749401035,19.56146733724882,16.02427228757368,15.44256064861022,14.478158187686619,12.757213165720122,12.37761062221503,12.187886501602673,13.328690859837648
132,40.78315104960139,19.935656692134682,19.538151178706553,16.588594623525303,15.811838599407867,14.846164449995811,14.26958406488227,12.173669052805979,12.173669052805979,13.31309082860645
133,41.18700185333436,19.912479879257596,19.514888162253637,16.763870717127496,15.793216585825661,14.636338400103984,13.679159403507125,11.78221755157794,12.160041210504193,12.727993863172834
134,40.50449438753768,19.912479879257596,19.514888162253637,16.569587810119398,16.569587810119398,14.828729005182934,12.348749293455441,11.78221755157794,11.971011254650207,12.538252651923298
135,41.03203292347845,20.437585755423967,20.03994327074012,16.899628028049314,16.124717472850797,15.353174072661862,14.585535618547892,11.554436690125806,12.495073489505286,13.252158320899076
136,40.579076428240874,20.437585755423967,19.842094927110626,17.094262039032568,16.51167859717546,15.160757955105328,13.822328876933678,11.929877498718156,11.929877498718156,13.062391542489044
137,40.75452920567388,20.413286681790787,20.016729744272734,17.268778589233357,16.492271671703417,15.143575596090853,12.66938647893277,11.728707159917215,11.916042048908954,13.047192592704198
138,40.9808514125845,20.21458650867494,20.016729744272734,17.268778589233357,17.074136107321834,15.33518979595682,13.996701345011573,11.541051297149444,12.104164976248486,12.858450525831689
139,40.30219983970445,20.21458650867494,20.016729744272734,17.268778589233357,17.074136107321834,14.951637432781391,12.858450525831689,13.047192592704198,11.916042048908954,12.858450525831689
140,40.30219983970445,20.21458650867494,19.81854503166775,17.268778589233357,16.29919170170345,14.951637432781391,13.806209998313149,12.480558678231509,11.916042048908954,13.23673002905256
141,39.85184338016733,20.016729744272734,19.81854503166775,17.074136107321834,16.686169754570933,14.75994201668788,13.615958114470864,12.66938647893277,12.104164976248486,12.480558678231509
142,39.27614082150143,19.865112735353378,19.271777838328983,16.724932796276818,15.563526349169283,14.602620602127082,12.887866085306532,12.50962057647023,11.567297218294826,11.943743658207454
143,39.6271519082818,20.21458650867494,19.81854503166775,17.074136107321834,16.105786792475765,14.75994201668788,13.615958114470864,11.541051297149444,11.728707159917215,12.480558678231509
144,39.45174042557252,20.03994327074012,19.446583054294276,16.899628028049314,16.124717472850797,14.203451471930459,11.929877498718156,11.554436690125806,11.366789346242033,12.684129027350975
145,40.076859069205234,20.016729744272734,19.621200999932594,17.268778589233357,16.29919170170345,14.569053198232478,13.23673002905256,10.980031363610639,11.353628529766391,12.292522566261992
146,40.076859069205234,19.81854503166775,19.423529330429297,17.074136107321834,16.686169754570933,13.996701345011573,12.858450525831689,11.353628529766391,11.166438338397695,12.104164976248486
147,39.85184338016733,20.016729744272734,19.423529330429297,17.074136107321834,16.29919170170345,13.806209998313149,12.104164976248486,11.353628529766391,10.980031363610639,11.728707159917215
148,40.47744834484655,20.19117767387185,19.597951964845326,17.248457434661447,15.701868046801188,13.790126993933171,13.410881945174856,11.527695480737032,11.340496776334758,11.902791132056413
149,39.57733594954482,20.19117767387185,19.401109845668863,16.860474178142642,16.086898555524392,13.790126993933171,12.278265937925529,10.78084076258348,10.96734552309152,11.715126759521198
150,39.6271519082818,20.21458650867494,19.029534603272936,16.87974257564663,15.52761439944489,13.23673002905256,11.166438338397695,10.23505484593584,10.606807848399644,11.916042048908954
151,39.52830297008494,20.36543911548037,19.37815970202409,17.03459226713427,15.683493865731531,13.58484768975032,12.640555373174982,11.327945197852669,10.954687632435672,12.452180782526963
152,39.03219464216243,20.539514467390596,19.3552614477303,16.821495689557555,16.242511315739193,13.569064761282355,11.31487062434754,11.128348855301036,10.75654486063354,12.437761487972262
153,39.03219464216243,20.3413044668138,19.159163907981835,16.628065396871886,15.857366891592067,13.380297301850879,11.128348855301036,10.385108974828983,10.385108974828983,12.437761487972262
154,38.189347268860836,20.16723753521959,18.98514745906554,16.260982828210892,14.91728955635055,12.828608432367945,12.264040851279375,9.841522601098628,10.211481741997899,12.076689005282057
155,38.09535957093432,20.71340412662029,19.332994727051613,16.99522544570002,15.45570516218283,13.175915234464837,12.048781437761653,9.450746192744184,10.373714045987501,12.423928043566399
156,38.31688586212776,20.515185714709716,19.136561829718218,16.608594068686674,15.073536388044632,12.98784526422421,11.115525078753805,9.450746192744184,10.188557885896916,11.86155724878451
157,38.71313894466041,20.688881674636708,19.11458905995856,16.782121828436214,14.865772543599887,12.972812582523984,12.409571678909447,10.176860951736401,10.36179812819363,12.409571678909447
158,38.53872790262046,20.515185714709716,18.940960280199775,16.608594068686674,14.692329132589725,12.799453709231484,12.423928043566399,10.003629202356503,10.003629202356503,11.115525078753805
159,38.71313894466041,20.688881674636708,19.31019900043992,16.397023805359538,14.675238837070516,12.972812582523984,12.409571678909447,9.808210891347208,10.176860951736401,11.47511594309786
160,39.10968350174327,20.861881180520683,19.287521655041004,16.76255871109866,15.038520513191196,12.769916921284223,12.207495377718121,9.796464274178204,10.164679446092991,11.834259417089603
161,39.283732410125616,20.837805565569116,19.460781727331923,16.935709583242954,15.592853396084775,12.942890779068243,12.567693431359551,10.153578105861284,10.153578105861284,11.634310207423699
162,38.39623770426374,20.837805565569116,19.264828331717922,16.742981452467884,15.211595610371209,12.942890779068243,12.567693431359551,10.337534854624844,10.153578105861284,12.007191006109654
