,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,timeStamp_watt,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ,DisEntropy_kj/K,DisEntropy_kj,nStratDischarge,DisTotalTanksEnergyForAvailability_kJ
0,14327,2021-04-16 15:01:42,24.7534,30.7116,29.0179,14.1832,34.814,31.4571,27.7312,13.8461,22.3866,31.0843,30.5761,29.6275,25.5991,24.6181,31.2877,31.3893,31.3216,31.2877,31.2877,-2.82574,-0.25497,-0.0026246044129094427,-0.0054836321694387204,0.005723913192749024,-0.958022080961916,nan,0.0005555555555555556,0.0005555555555555556,56.37300332454224,1230.34253589658,-151540.12438500082,48454.91392306375,93.15783870272739,1999.390510739592,-132.96291116189164,48417.96276110708
1,14330,2021-04-16 15:01:47,24.7534,30.7455,28.984,14.1832,34.848,31.4571,27.765,13.8124,22.3866,31.1182,30.5422,29.6275,25.6667,24.6181,31.2877,31.3893,31.3216,31.2538,31.2877,1.89827,1.32313,0.01362000563538013,0.003831247958337508,0.005686660766601562,0.20533464087292685,nan,0.001388888888888889,0.001388888888888889,54.68397112364676,1187.901691574288,-84981.3497986259,48449.8106413371,95.71278173792133,2039.627700199888,-40.64664793048807,48396.75881333928
2,14333,2021-04-16 15:01:53,24.7872,30.7116,28.9501,14.217,34.8819,31.4571,27.765,13.8798,22.3866,31.0843,30.5422,29.6275,25.7006,24.6519,31.2877,31.3555,31.3216,31.2877,31.2538,-0.463734,2.90122,0.029864512745896125,-0.0009359028747512331,0.005332423210144043,0.03867498753896643,nan,0.0016666666666666668,0.001388888888888889,54.71728375591721,1191.293964556325,-28997.886883462706,48449.7513259457,98.22624689191849,2044.908677353074,-24.866154129592594,48375.634960198026
3,14336,2021-04-16 15:01:58,24.7534,30.7455,28.9501,14.217,34.9158,31.4571,27.7989,13.8798,22.3528,31.1182,30.5422,29.5936,25.7344,24.6181,31.2538,31.3893,31.3555,31.2538,31.2538,-0.463734,1.32313,0.013670758757090716,-0.0009539591723458704,0.005290310382843018,-0.02361678680883507,nan,0.001388888888888889,0.001388888888888889,nan,nan,nan,nan,100.70126071132093,2035.0957503369534,-18.95519854202128,48354.594344198704
4,14338,2021-04-16 15:02:01,24.7534,30.7455,28.9501,14.217,34.9497,31.4571,27.7989,13.8461,22.3528,31.0843,30.5761,29.5936,25.7682,24.5843,31.2199,31.4232,31.3216,31.2199,31.2538,-0.463734,-0.25497,-0.002634384648746094,-0.0009539591723458704,0.005419069290161133,-0.042119328171745206,nan,0.0008333333333333334,0.001388888888888889,nan,nan,nan,nan,103.04846049385388,2023.0683527536357,-13.882402865185862,48338.69993868712
5,14341,2021-04-16 15:02:06,24.7534,30.7116,28.9501,14.217,34.9497,31.4571,27.7989,13.8798,22.3528,31.1182,30.5422,29.5936,25.7344,24.6181,31.2538,31.3893,31.3216,31.2199,31.2877,1.89827,2.90122,0.029975798841570166,0.003831247958337516,0.005649341583251953,0.09504130274077142,nan,0.001388888888888889,0.001388888888888889,nan,nan,nan,nan,104.60609703704762,2001.9664779812138,-10.717275225859844,48301.269773256114
6,14345,2021-04-16 15:02:13,24.7534,30.7116,28.9163,14.2507,35.0176,31.4232,27.8327,13.8798,22.3528,31.0843,30.61,29.5936,25.7006,24.6181,31.2538,31.4232,31.2877,31.2538,31.2538,1.89827,-0.25497,-0.002624705547702389,0.0039047626793093045,0.005360548973083496,0.22953704059802535,0.0014009906844673241,0.0019444444444444444,0.0016666666666666668,nan,nan,nan,nan,104.47576016818843,2040.4059373072462,-9.157092561433432,48258.85389849131
7,14348,2021-04-16 15:02:18,24.7872,30.7116,28.9163,14.2844,35.0515,31.4232,27.8327,13.8798,22.3528,31.0843,30.5422,29.5936,25.6667,24.6181,31.2538,31.3893,31.3216,31.2199,31.2877,-0.463734,1.32313,0.013620530459785314,-0.0009538611586947989,0.005519137859344482,0.17617921195588865,0.003350338168172519,0.001388888888888889,0.001388888888888889,nan,nan,nan,nan,107.05180689299809,2053.657668488479,-7.693974401705755,48242.52391814654
8,14352,2021-04-16 15:02:25,24.7872,30.7116,28.9163,14.2844,35.0855,31.4232,27.8327,13.8798,22.3528,31.0505,30.5761,29.5598,25.6667,24.6181,31.2199,31.3893,31.3216,31.2199,31.2877,-0.463734,1.32313,0.013620530459785314,-0.0009538611586947989,0.005316815853118897,0.12493973654830001,0.005589212256562744,0.0019444444444444444,0.0016666666666666668,nan,nan,nan,nan,109.63608744415184,1989.6028340514838,-6.468828359569017,48173.66019907488
9,14356,2021-04-16 15:02:32,24.7872,30.7116,28.9163,14.3181,35.0515,31.4232,27.6973,13.8798,22.5556,31.0843,30.5422,29.5598,25.5991,24.6181,31.2538,31.3893,31.3555,31.2199,31.2538,6.62228,238.037,2.3956073036786862,0.01362146332596142,0.0051539654731750486,0.4626277634660905,0.007989887825817705,0.0019444444444444444,0.0016666666666666668,nan,nan,nan,nan,110.97055803739018,1988.5840606729655,-5.706815321491004,48141.61348988921
