,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
10,14869,2021-03-10 14:41:21,22.7584,29.6614,26.2081,14.5541,25.9374,26.1404,26.6142,11.9923,24.6519,27.088,26.8172,26.3435,26.0051,24.1108,27.4265,27.7989,27.9004,27.5958,27.2911,984.492,-1.04402,-0.0017808142167978689,3.906091244537607,1.3128936767578125,3.026891239486781
11,14872,2021-03-10 14:41:26,22.7246,29.6953,26.1743,14.5204,25.9374,26.1743,26.5803,11.9923,24.7196,27.2573,26.8172,26.3773,26.0389,24.1446,27.4604,27.8666,28.0359,27.5958,27.4265,984.492,1.32313,0.0022054438846234323,3.9828522853370902,1.3050986328125,3.105444283556301
12,14875,2021-03-10 14:41:32,22.7246,29.7291,26.0728,14.453,25.9374,26.1404,26.6142,11.8912,24.6857,27.1219,26.8511,26.3773,26.0389,24.1784,27.4604,27.9343,27.9343,27.6973,27.3927,979.768,1.32313,0.0022055479041722596,4.116053932521964,1.3040848388671875,3.1809860583156766
13,14877,2021-03-10 14:41:35,22.7246,29.6953,26.2081,14.453,25.9036,26.1743,26.5803,11.8912,24.7196,27.2573,26.8511,26.4111,26.0389,24.2122,27.4942,27.9004,28.0697,27.6635,27.4265,984.492,0.534077,0.0008902200491017729,3.9446187132710846,1.30481640625,3.1065872348386185
14,14879,2021-03-10 14:41:38,22.7246,29.6953,26.1404,14.4867,25.9036,26.1404,26.5465,11.8912,24.7196,27.2234,26.8849,26.445,26.0389,24.2122,27.4942,27.9343,28.0697,27.6973,27.3927,982.13,1.32313,0.002154048718823795,4.011551286151893,1.306270263671875,2.989696841665755
15,14881,2021-03-10 14:41:42,22.7246,29.7291,26.0728,14.4193,25.9036,26.1743,26.5465,11.8575,24.6519,27.325,26.8849,26.445,26.0728,24.2122,27.5281,27.9682,28.0697,27.6973,27.5619,984.492,1.32313,0.0023082999838646557,4.135899690678214,1.3100869140625,3.053987254574411
16,14883,2021-03-10 14:41:45,22.7246,29.7291,26.1743,14.4193,25.9036,26.2419,26.5803,11.7901,24.7872,27.1896,26.9188,26.4788,26.0389,24.2461,27.5281,27.9343,27.9682,27.765,27.3588,982.13,1.32313,0.0022052363903350474,4.011438440466047,1.3078778076171875,3.0546443458936774
17,14885,2021-03-10 14:41:49,22.7246,29.763,26.2081,14.4193,25.9036,26.1743,26.6142,11.8575,24.7872,27.325,26.9526,26.4788,26.0728,24.2799,27.5619,27.9682,28.0697,27.6973,27.5281,984.492,2.90122,0.004610708113430846,4.0211989744802095,1.3082841796875,3.055832630822877
18,14887,2021-03-10 14:41:52,22.7246,29.7969,26.2081,14.3855,25.8697,26.2419,26.5465,11.7901,24.6857,27.2573,26.9526,26.4788,26.1066,24.2799,27.5619,27.9682,27.9343,27.7312,27.5281,986.854,2.11217,0.0037664726702483576,4.069285353592855,1.31151220703125,3.0579386783961935
19,14890,2021-03-10 14:41:57,22.7246,29.763,26.1743,14.3855,25.8697,26.2419,26.6142,11.7901,24.7872,27.3588,26.9865,26.4788,26.1404,24.2799,27.5958,28.002,28.1713,27.7312,27.4604,986.854,2.11217,0.00352031481908352,4.06917196512447,1.3048679199218751,3.105156596963044
20,14892,2021-03-10 14:42:01,22.7246,29.7969,26.0728,14.3855,25.9036,26.2758,26.6142,11.7565,24.7534,27.4265,26.9865,26.5127,26.1743,24.2799,27.5958,28.0359,28.0359,27.765,27.4942,984.492,2.90122,0.005060682213999818,4.212593068964457,1.305308349609375,3.1116568787031342
21,14894,2021-03-10 14:42:04,22.7246,29.763,26.2081,14.3855,25.8697,26.2419,26.5803,11.7228,24.7872,27.325,26.9865,26.5127,26.2081,24.3137,27.5958,28.0359,28.1036,27.765,27.6635,984.492,2.90122,0.004835409914647727,4.0211989744802095,1.3054324951171876,3.0711517446322847
22,14896,2021-03-10 14:42:08,22.7584,29.8307,26.2081,14.3181,25.9036,26.3096,26.5803,11.6891,24.821,27.4265,26.9865,26.5127,26.2419,24.2799,27.6296,28.0697,28.2052,27.7989,27.5281,984.492,1.32313,0.0022565205207243193,4.097589593276557,1.30543701171875,3.111838832061078
23,14898,2021-03-10 14:42:11,22.7584,29.8307,26.2758,14.3855,25.8359,26.2758,26.6142,11.6891,24.8548,27.4604,26.9865,26.5803,26.2419,24.2461,27.6635,28.0697,28.1374,27.8327,27.4942,984.492,-0.25497,-0.00041507012286329785,4.021012876149406,1.3071085205078126,3.074428172114361
24,14900,2021-03-10 14:42:14,22.7246,29.7969,26.4111,14.3181,25.8697,26.3435,26.5465,11.6891,24.7872,27.4265,26.9526,26.5803,26.2419,24.2799,27.6973,28.0697,28.1036,27.8327,27.6296,984.492,2.11217,0.003766182685735666,3.82991799707308,1.30684228515625,3.069585211320999
25,14902,2021-03-10 14:42:18,22.6908,29.8307,26.445,14.3181,25.8359,26.3096,26.6142,11.6554,24.821,27.325,26.9865,26.6142,26.3096,24.2461,27.6973,28.0697,28.2052,27.9004,27.6635,982.13,1.32313,0.0022565205207243193,3.820793159543341,1.306861083984375,3.0633115276978033
26,14904,2021-03-10 14:42:21,22.6908,29.8646,26.445,14.2507,25.8697,26.3435,26.6142,11.6554,24.821,27.4604,27.0203,26.648,26.2758,24.2122,27.7312,28.1036,28.2052,27.8666,27.5281,984.492,0.534077,0.0009315795212640158,3.8683305423598875,1.3093038330078126,3.0599068750606673
27,14906,2021-03-10 14:42:25,22.7246,29.8646,26.5127,14.2507,25.8021,26.3096,26.6142,11.6217,24.8548,27.4265,27.0203,26.6142,26.3096,24.2122,27.765,28.1036,28.2052,27.8666,27.7312,984.492,-0.25497,-0.000424943008262861,3.791571307929961,1.301821044921875,3.054036320766992
28,14908,2021-03-10 14:42:28,22.7246,29.8985,26.4788,14.217,25.8359,26.3773,26.5465,11.6217,24.8548,27.5281,27.0203,26.6819,26.3096,24.2461,27.7989,28.1374,28.239,27.9004,27.6973,984.492,-0.25497,-0.00044471798878210526,3.8682646862162,1.302943603515625,3.051564050700201
29,14910,2021-03-10 14:42:32,22.7584,29.8985,26.4788,14.217,25.8021,26.3773,26.648,11.588,24.8548,27.4604,27.0542,26.648,26.3096,24.2799,27.7989,28.1713,28.2729,27.9343,27.765,989.216,1.32313,0.0023077997901606736,3.886646341221429,1.3030213623046876,3.0776750248205698
30,14912,2021-03-10 14:42:35,22.7246,29.8985,26.5127,14.2507,25.8021,26.4111,26.6142,11.5206,24.8887,27.4604,27.0542,26.7157,26.3435,24.2799,27.7989,28.1713,28.2729,27.9682,27.7312,979.768,0.534077,0.0009314304937656818,3.811540465698348,1.3051677246093751,3.0454519458209277
31,14914,2021-03-10 14:42:38,22.7246,29.9662,26.445,14.2507,25.8021,26.3773,26.648,11.588,24.8548,27.5619,27.088,26.7157,26.3435,24.2799,27.7989,28.2052,28.3406,27.9682,27.6296,982.13,1.32313,0.0023077997901606736,3.9735222900216733,1.3087491455078126,3.045203888638307
32,14916,2021-03-10 14:42:42,22.7246,29.9662,26.3096,14.217,25.8021,26.4111,26.6142,11.5206,24.9225,27.4942,27.088,26.7496,26.3435,24.3475,27.8327,28.239,28.2729,27.9343,27.6635,982.13,2.11217,0.0036016725870184926,4.126315348657632,1.304060546875,3.075490239232607
33,14918,2021-03-10 14:42:45,22.7246,30.0001,26.3435,14.1832,25.7682,26.4111,26.5465,11.5206,24.9225,27.5619,27.1219,26.7834,26.3773,24.3813,27.8666,28.2729,28.3406,28.002,27.6973,989.216,1.32313,0.0022562014658203547,4.156086428413456,1.306851806640625,3.052482746751608
34,14920,2021-03-10 14:42:49,22.7246,30.0001,26.3435,14.217,25.8021,26.445,26.5803,11.4869,24.9563,27.6973,27.1557,26.7496,26.3773,24.4152,27.8666,28.3406,28.2729,28.002,27.6296,986.854,0.534077,0.0009107264479059232,4.146162735161514,1.305304931640625,3.0812926039670137
35,14921,2021-03-10 14:42:50,22.7246,30.0001,26.3435,14.1495,25.7682,26.4788,26.6142,11.4532,24.8887,27.6973,27.1557,26.7834,26.3773,24.449,27.9004,28.3406,28.4083,28.0359,27.6973,986.854,2.90122,0.005284731188467514,4.146162735161514,1.310741943359375,3.032897949982797
36,14923,2021-03-10 14:42:54,22.7246,30.034,26.3435,14.1158,25.7682,26.4788,26.5803,11.4195,24.8887,27.5619,27.1896,26.8172,26.3773,24.449,27.9343,28.3406,28.3067,28.002,27.9004,986.854,2.11217,0.003847433381248381,4.184601425945842,1.30851025390625,3.0615587078579947
37,14926,2021-03-10 14:42:59,22.6908,30.1018,26.5465,14.1158,25.7682,26.4788,26.6142,11.4532,24.8887,27.5958,27.1896,26.8511,26.4111,24.5166,28.002,28.3067,28.3744,28.0359,27.6973,986.854,1.32313,0.002410153789577151,4.031486738531328,1.31011083984375,3.0621440939647773
38,14928,2021-03-10 14:43:02,22.7584,30.1018,26.6819,14.0821,25.7682,26.5127,26.5465,11.4195,24.9225,27.7989,27.1896,26.8849,26.445,24.449,28.002,28.3744,28.476,28.0697,27.9004,984.492,0.534077,0.0009728658760565367,3.8683118892636537,1.3098897705078125,3.0597527584167383
39,14930,2021-03-10 14:43:06,22.7584,30.1018,26.6142,14.0821,25.7682,26.5127,26.5803,11.3858,24.9225,27.8327,27.2234,26.8849,26.5127,24.4828,28.0359,28.3744,28.3067,28.0697,27.9343,986.854,-1.04402,-0.001901769654788627,3.9543532103574144,1.3085623779296875,3.080546960176678
40,14932,2021-03-10 14:43:09,22.7246,30.1356,26.648,14.1158,25.7344,26.5127,26.5803,11.3522,24.9563,27.6635,27.2234,26.8849,26.5127,24.449,28.0697,28.4083,28.3406,28.1036,28.002,986.854,1.32313,0.0023588516229955895,3.9545362235818238,1.306355224609375,3.058057422523583
41,14934,2021-03-10 14:43:13,22.7246,30.1695,26.7496,14.0484,25.7344,26.5465,26.6142,11.3522,25.024,27.8666,27.2234,26.9188,26.5465,24.4828,28.0697,28.4083,28.3067,28.1036,27.8666,984.492,0.534077,0.000931315997729071,3.868490920370436,1.30568798828125,3.076246698142971
42,14936,2021-03-10 14:43:16,22.7246,30.1356,26.6819,14.0821,25.7682,26.5465,26.6142,11.3522,25.024,27.765,27.2573,26.9188,26.5803,24.4828,28.0697,28.3744,28.4422,28.1036,28.0697,984.492,2.11217,0.0036831724843485333,3.9067244924364415,1.304720703125,3.0746108863132067
43,14938,2021-03-10 14:43:20,22.7246,30.1356,26.7834,14.0147,25.7344,26.5803,26.6142,11.3185,25.024,27.7989,27.2911,26.9188,26.5803,24.4828,28.1036,28.4422,28.4083,28.1713,28.1374,984.492,-0.25497,-0.0004544836746957377,3.791910659161315,1.3080103759765624,3.0700465830245744
44,14939,2021-03-10 14:43:21,22.7246,30.1356,26.7496,14.0484,25.7682,26.5465,26.5803,11.3185,25.024,27.8666,27.2911,26.9188,26.5803,24.4828,28.1036,28.4422,28.4083,28.1374,28.0697,984.492,2.11217,0.0036831724843485333,3.8301442312273166,1.307982177734375,3.0300118113749788
45,14941,2021-03-10 14:43:25,22.7246,30.1695,26.7834,14.0147,25.7344,26.5465,26.5465,11.3185,25.0916,27.7989,27.325,26.9526,26.6142,24.449,28.1374,28.476,28.4083,28.1374,28.0697,984.492,1.32313,0.0022046039784446186,3.8302573483044347,1.30886279296875,3.0463792839924766
46,14943,2021-03-10 14:43:28,22.7246,30.2034,26.6819,14.0147,25.7344,26.5803,26.5465,11.2848,25.0916,27.7989,27.3588,26.9865,26.6142,24.4828,28.1374,28.5099,28.4083,28.1374,28.0697,986.854,-0.25497,-0.0004347015599973668,3.992974914366151,1.313390380859375,3.0276053646376724
47,14945,2021-03-10 14:43:32,22.7246,30.2034,26.6819,13.9809,25.7006,26.6142,26.5803,11.2511,25.0916,27.9004,27.3588,26.9526,26.648,24.5166,28.1713,28.5099,28.476,28.2052,27.9682,984.492,-0.25497,-0.00044460038641229953,3.9834178707226804,1.3117763671875,3.046011625560619
48,14948,2021-03-10 14:43:37,22.7246,30.2373,26.648,14.0147,25.7006,26.6142,26.5803,11.2511,25.0916,27.9004,27.3588,27.0203,26.6819,24.5166,28.1713,28.5438,28.476,28.2729,28.2052,982.13,1.32313,0.0023071895096431184,4.050370202083039,1.312385009765625,3.065071343873625
49,14950,2021-03-10 14:43:40,22.7246,30.2373,26.7157,13.9809,25.7344,26.6142,26.5803,11.1837,25.0578,27.7989,27.3588,27.0542,26.648,24.449,28.1713,28.5438,28.6115,28.239,28.2052,986.854,-0.25497,-0.00045449144748386296,3.993088302834545,1.31480419921875,3.046979175379612
50,14952,2021-03-10 14:43:44,22.7246,30.2711,26.7157,13.9809,25.7344,26.6142,26.6142,11.2174,25.1593,28.0359,27.3588,27.0203,26.6819,24.4828,28.1713,28.5438,28.6792,28.2729,28.1713,986.854,0.534077,0.0008897969308856223,4.031413605150482,1.3135621337890626,3.064670273022454
51,14954,2021-03-10 14:43:47,22.7584,30.2711,26.7157,13.9472,25.6667,26.648,26.6142,11.1837,25.0578,27.8327,27.3588,27.0542,26.6819,24.5166,28.1713,28.5438,28.5099,28.3406,28.239,984.492,2.90122,0.005283817645564378,4.021578435360097,1.307417724609375,3.0480231374326707
52,14956,2021-03-10 14:43:50,22.7584,30.2711,26.8172,13.9472,25.7006,26.648,26.5803,11.2174,25.1255,27.9004,27.3927,27.0542,26.6819,24.4828,28.2052,28.5776,28.6792,28.3406,28.0697,984.492,-0.25497,-0.0004445501518303702,3.906769915590435,1.3085601806640625,3.0470095046050987
53,14958,2021-03-10 14:43:54,22.7584,30.305,26.8172,13.9472,25.7006,26.648,26.5803,11.1837,25.1931,27.9343,27.3927,27.088,26.6819,24.449,28.239,28.6453,28.6453,28.3406,28.239,984.492,0.534077,0.0008897549327849941,3.9451148300750796,1.3096932373046875,3.0624986851083222
54,14960,2021-03-10 14:43:57,22.7246,30.3389,26.9188,13.9472,25.7006,26.648,26.6142,11.15,25.1593,27.9004,27.4265,27.1219,26.7157,24.4828,28.239,28.6792,28.6792,28.3406,28.3067,986.854,2.90122,0.0049458590463059065,3.877999007418335,1.3088614501953126,3.0449790277747537
55,14962,2021-03-10 14:44:01,22.7584,30.3389,26.8849,13.8798,25.7006,26.6819,26.5803,11.0827,25.1931,27.9682,27.4604,27.1219,26.7157,24.4828,28.2729,28.6453,28.5776,28.3406,28.3406,986.854,2.11217,0.00360079680862906,3.916256448151884,1.31065966796875,3.059455423911324
56,14964,2021-03-10 14:44:04,22.6908,30.3728,26.9188,13.8798,25.6667,26.6819,26.6142,11.1163,25.1593,28.0359,27.4604,27.1219,26.7157,24.5166,28.2729,28.6453,28.5438,28.3406,28.239,982.13,1.32313,0.002306971482466918,3.897870329049444,1.3120483398437501,3.0426938988248615
57,14966,2021-03-10 14:44:08,22.7584,30.4067,26.9188,13.8461,25.7006,26.7157,26.5803,11.049,25.2608,28.002,27.4604,27.1219,26.7496,24.5504,28.3067,28.7131,28.6453,28.4083,28.3406,984.492,2.90122,0.004832881165633262,3.9452279419172167,1.3098646240234375,3.057167692461365
58,14968,2021-03-10 14:44:11,22.7584,30.4067,26.9188,13.8461,25.6667,26.7157,26.5465,11.049,25.1931,28.1036,27.5281,27.1219,26.7496,24.5504,28.3406,28.6792,28.6453,28.4083,28.3406,984.492,2.11217,0.0036825451510065855,3.9452279419172167,1.3108704833984375,3.056470485681529
59,14970,2021-03-10 14:44:14,22.7246,30.4744,26.9865,13.8461,25.6667,26.7496,26.5465,11.0827,25.2269,28.1036,27.5281,27.1896,26.7496,24.5843,28.3744,28.6792,28.7808,28.4422,28.2052,982.13,1.32313,0.0023069051832207027,3.935944676634838,1.3128941650390624,3.055623025369827
60,14972,2021-03-10 14:44:18,22.7584,30.4405,26.9526,13.8461,25.6329,26.7157,26.5465,11.049,25.2269,28.002,27.4942,27.1896,26.7834,24.6181,28.3744,28.6792,28.7808,28.4083,28.3744,984.492,2.11217,0.0036006268072245324,3.9452279419172167,1.3141204833984375,3.0402057065927104
61,14974,2021-03-10 14:44:21,22.7246,30.4744,27.0203,13.8461,25.6667,26.7496,26.6142,11.0153,25.2946,28.002,27.5281,27.2234,26.8172,24.6181,28.4083,28.7469,28.8485,28.4422,28.4083,991.578,1.32313,0.002204130501294637,3.9352993385233406,1.3121387939453126,3.0396337883553075
62,14977,2021-03-10 14:44:26,22.7246,30.5083,26.9526,13.7786,25.6667,26.7834,26.5127,11.0153,25.3623,28.239,27.5958,27.2573,26.8511,24.6519,28.4422,28.7808,28.8824,28.4083,28.3406,986.854,0.534077,0.0008688788019682034,4.031753770555649,1.3134146728515625,3.040316219107002
63,14978,2021-03-10 14:44:28,22.7584,30.5083,27.0203,13.7786,25.6667,26.7834,26.5465,10.9816,25.2608,28.2052,27.5619,27.2911,26.8849,24.6181,28.4422,28.8147,28.8824,28.4422,28.3744,986.854,-0.25497,-0.0004444953472815667,3.9548067432408125,1.317250244140625,3.0263121788986553
64,14980,2021-03-10 14:44:32,22.7246,30.5083,26.9526,13.7449,25.6329,26.8172,26.5465,10.9816,25.3284,28.239,27.5958,27.2911,26.8849,24.5843,28.4422,28.8147,28.8147,28.476,28.3744,986.854,0.534077,0.0009103146027212782,4.031753770555649,1.3143685302734376,3.0404298546158883
65,14982,2021-03-10 14:44:35,22.7584,30.4744,26.9865,13.7449,25.6667,26.8172,26.5127,10.9816,25.3623,28.1036,27.5958,27.325,26.8849,24.6519,28.5099,28.8147,28.9501,28.5099,28.4422,986.854,1.32313,0.00220377040913775,3.954693360019963,1.3107373046875,3.0401256737921143
66,14984,2021-03-10 14:44:38,22.7584,30.5083,26.9865,13.7449,25.6329,26.7834,26.4788,10.9816,25.3623,28.2729,27.6296,27.3588,26.9188,24.5843,28.476,28.8485,28.9501,28.5438,28.2729,984.492,-0.25497,-0.00041480540846700536,3.9835728564018607,1.3116003417968751,3.027067652257439
67,14987,2021-03-10 14:44:44,22.7584,30.5083,27.0542,13.7112,25.6329,26.8172,26.5465,10.9479,25.3623,28.1374,27.7989,27.4265,26.9526,24.5504,28.5099,28.8824,28.9501,28.5776,28.5438,984.492,1.32313,0.00220377040913775,3.906996139274706,1.311564697265625,3.0513417653074146
68,14989,2021-03-10 14:44:47,22.7246,30.5422,27.0542,13.7112,25.6329,26.8511,26.5803,10.8805,25.3623,28.2729,27.8327,27.4265,26.9526,24.5843,28.5099,28.9163,28.8824,28.6115,28.5438,986.854,0.534077,0.0009102714519528956,3.954989777455384,1.313506103515625,3.050837907448112
69,14992,2021-03-10 14:44:52,22.7246,30.5422,27.0203,13.6775,25.6329,26.8511,26.5465,10.8469,25.4637,28.2729,27.9004,27.4604,26.9865,24.5843,28.5099,28.9163,28.984,28.6115,28.5438,982.13,0.534077,0.0008481538570961385,3.9743122098226,1.314446533203125,3.0502810617413707
70,14996,2021-03-10 14:44:59,22.7584,30.5761,27.1219,13.6101,25.5991,26.8849,26.5803,10.8469,25.4976,28.3744,27.8666,27.5281,26.9865,24.6519,28.5776,28.9163,28.8824,28.6115,28.5099,986.854,2.90122,0.004606801674748996,3.916483214593583,1.3146668701171875,3.0604500583183087
71,14998,2021-03-10 14:45:03,22.7246,30.5761,27.1557,13.6101,25.6329,26.8849,26.5465,10.8132,25.4637,28.239,27.8666,27.5281,27.0203,24.6519,28.6115,28.8824,29.0517,28.6453,28.3744,984.492,0.534077,0.0008688166799084846,3.8690565057560304,1.316119873046875,3.034720349281346
72,15000,2021-03-10 14:45:06,22.7584,30.61,27.1219,13.6101,25.6329,26.9188,26.5465,10.7795,25.4637,28.3406,27.8666,27.5281,27.0542,24.7196,28.6453,28.9163,28.8824,28.6792,28.4422,986.854,1.32313,0.002203760695232635,3.954920126461662,1.314658203125,3.0344156814247736
73,15002,2021-03-10 14:45:09,22.7246,30.61,27.1896,13.5764,25.5652,26.9526,26.5127,10.7795,25.5314,28.4422,27.8666,27.5619,27.0203,24.6857,28.6453,28.9163,28.8824,28.7131,28.6453,982.13,1.32313,0.002152214877239434,3.859773838688553,1.31663818359375,3.0217310189411344
74,15004,2021-03-10 14:45:13,22.7584,30.61,27.2573,13.5764,25.6329,26.9526,26.5127,10.7795,25.4976,28.3406,27.9343,27.5619,27.0542,24.7196,28.6453,28.9501,28.8485,28.7469,28.6453,986.854,2.11217,0.0035175504121508854,3.8013992454310404,1.31880224609375,3.030992557955665
75,15006,2021-03-10 14:45:16,22.7584,30.6438,27.3588,13.5764,25.5991,26.9188,26.5127,10.7121,25.4976,28.3067,27.9343,27.6296,27.088,24.6857,28.6453,28.9163,28.984,28.7808,28.7808,986.854,0.534077,0.0008687754527248556,3.7246388049157315,1.318693115234375,3.017479402926825
76,15008,2021-03-10 14:45:20,22.7584,30.6777,27.3927,13.5427,25.5652,26.9865,26.4788,10.7121,25.5652,28.3406,27.9343,27.6296,27.088,24.7534,28.6792,28.984,29.1533,28.7808,28.6792,986.854,-1.04402,-0.001698251197604741,3.7246388049157315,1.315065673828125,3.025791841011609
77,15010,2021-03-10 14:45:23,22.7584,30.6438,27.4265,13.509,25.5652,26.9865,26.5465,10.7458,25.5314,28.5099,27.9343,27.6635,27.1219,24.7534,28.6792,29.0179,29.1872,28.7808,28.7131,986.854,1.32313,0.0022035518349782564,3.6478783644004187,1.3145397949218751,3.0230758926437575
78,15012,2021-03-10 14:45:27,22.7584,30.6777,27.4265,13.5427,25.5652,26.9865,26.5465,10.6784,25.5652,28.3744,28.002,27.6635,27.1219,24.7196,28.7131,29.0517,28.984,28.8147,28.6792,991.578,1.32313,0.00215226442700979,3.7039614056504493,1.3126416015625,3.030985501535345
79,15014,2021-03-10 14:45:30,22.7246,30.7455,27.4604,13.4752,25.5652,27.0203,26.4788,10.6784,25.6329,28.5438,28.002,27.6973,27.1219,24.7534,28.7131,29.0517,29.0179,28.8147,28.6115,989.216,2.11217,0.0033534877221452226,3.7338400497678284,1.313704345703125,3.018326758472405
80,15016,2021-03-10 14:45:33,22.7246,30.7116,27.4604,13.509,25.5652,27.0542,26.5127,10.6448,25.5652,28.5099,28.0359,27.6973,27.1557,24.7534,28.7131,29.1195,29.1872,28.8147,28.5776,989.216,1.32313,0.0022547820529216786,3.6953093573422926,1.3157783203125,3.0161308509349887
81,15018,2021-03-10 14:45:37,22.7584,30.7116,27.3927,13.4752,25.5652,27.0203,26.5465,10.5774,25.6329,28.4422,28.002,27.7312,27.1896,24.7534,28.7808,29.0856,29.2549,28.8485,28.8824,986.854,2.11217,0.0033534877221452226,3.7630757167838107,1.3162216796875,3.02437464544287
82,15020,2021-03-10 14:45:40,22.7246,30.7455,27.4265,13.4415,25.4976,27.0542,26.4788,10.5774,25.6667,28.4422,28.0359,27.7312,27.1896,24.7872,28.7808,29.1533,29.2549,28.8824,28.8485,984.492,1.32313,0.002100782514559708,3.754355789558022,1.3151048583984375,3.0123521531977366
83,15022,2021-03-10 14:45:44,22.7246,30.7455,27.4942,13.4415,25.5652,27.088,26.5465,10.6111,25.6667,28.5099,28.0697,27.7312,27.2234,24.821,28.7808,29.1872,29.1533,28.9163,28.6115,982.13,1.32313,0.0021519583336531253,3.6689517839223753,1.31820703125,3.0194292090409967
84,15024,2021-03-10 14:45:47,22.7246,30.7794,27.4942,13.4415,25.5314,27.088,26.5127,10.5774,25.6667,28.5099,28.1036,27.765,27.2234,24.8887,28.8485,29.1533,29.1533,28.9501,28.8147,986.854,2.90122,0.004718587407708329,3.725037963559756,1.317946533203125,3.017493877789088
85,15026,2021-03-10 14:45:51,22.7246,30.8133,27.4942,13.4078,25.4976,27.1219,26.4788,10.5437,25.6667,28.6115,28.1374,27.765,27.2573,24.8887,28.8824,29.1872,29.2888,28.9501,28.8147,984.492,2.11217,0.003517200624512664,3.754468906635144,1.3184177246093751,3.015253385261684
86,15028,2021-03-10 14:45:54,22.6908,30.8471,27.4942,13.4415,25.5652,27.088,26.4788,10.5774,25.7006,28.476,28.2052,27.7989,27.2573,24.9225,28.8485,29.2549,29.2549,28.984,28.8485,984.492,3.69027,0.005858477647677772,3.7928779610125387,1.3187037353515625,3.0138906586471172
