,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ
10,4083,2021-04-14 10:07:16,21.6093,24.4152,20.8659,21.3051,21.2376,24.0093,24.2799,19.481,21.2714,22.0824,22.0486,21.8796,21.4403,21.0686,23.8741,23.8741,23.6036,23.1302,22.7246,-0.463734,1.32313,0.00415497269399741,-0.0018940334778346588,0.006363619804382325,-1.5444483642648386,nan,0.001388888888888889,-65.84097150560878,-1453.2947447587076,39.049420468977694,37031.151493040525
11,4086,2021-04-14 10:07:21,21.5755,24.3813,20.8659,21.2714,21.2714,24.077,24.1446,19.481,21.3051,22.0486,22.0486,21.9134,21.4741,21.0686,23.8403,23.9079,23.6036,23.0626,22.6232,-5.18774,1.32313,0.004206176188811969,-0.020986927319467812,0.006383504390716553,-1.7735570223671735,nan,0.001388888888888889,-30.33973762723696,-688.4195436610207,17.533393705072616,37031.18695042054
12,4088,2021-04-14 10:07:25,21.6093,24.449,20.8997,21.2714,21.2376,24.0093,24.1446,19.5148,21.2714,22.0824,22.0486,21.8796,21.4403,21.0348,23.8403,23.9417,23.6036,23.1302,22.6232,-0.463734,1.32313,0.00415497269399741,-0.0018940334778346608,0.0048553099632263185,-1.6855517567211713,nan,0.0011111111111111111,9.26589714597631,196.3554816339761,-3.143617450982686,37031.29731975273
13,4091,2021-04-14 10:07:30,21.5755,24.3813,20.8997,21.2376,21.2376,24.0432,24.2799,19.5148,21.2714,22.0486,22.0148,21.8796,21.4403,21.0348,23.8403,23.8741,23.6374,23.1302,22.7922,1.89827,2.90122,0.009222958541742144,0.007605587482688516,0.005550907135009765,-1.4309144316102804,nan,0.001388888888888889,37.380045218472354,798.4435412427905,-14.325423028253299,37052.8835744387
14,4094,2021-04-14 10:07:35,21.5755,24.3813,20.8997,21.2714,21.2714,24.0432,24.2122,19.5148,21.2714,22.0486,22.0486,21.8796,21.4741,21.0348,23.8064,23.8403,23.6036,23.0626,22.7246,-2.82574,1.32313,0.00420622122256681,-0.01132157847583971,0.005363927364349365,-1.4815736901377603,nan,0.001388888888888889,75.42616924093821,1600.9813970104174,-22.762527311112184,37052.9413049306
15,4097,2021-04-14 10:07:40,21.5755,24.4152,20.8997,21.2714,21.2376,24.0432,24.1784,19.481,21.3051,22.1162,22.0824,21.8458,21.4741,21.1024,23.8064,23.9079,23.5698,23.164,22.7246,-0.463734,-1.04402,-0.003278580314942796,-0.001876082572107159,0.0053839898109436036,-1.3834558853692438,nan,0.001388888888888889,110.96648440924346,2442.1071535244796,-29.166091435266186,37090.52578135719
16,4099,2021-04-14 10:07:43,21.5755,24.3813,20.8997,21.2714,21.2714,24.0432,24.2461,19.481,21.2714,22.0824,22.0148,21.8458,21.4403,21.0348,23.8403,23.9079,23.5698,23.0964,22.6908,-2.82574,0.534077,0.0016978271310338472,-0.01132157847583971,0.005539568901062012,-1.3914438000819742,nan,0.0008333333333333334,128.6112627583022,2819.435591493093,-28.292082303155006,37155.0661104636
17,4102,2021-04-14 10:07:49,21.5755,24.3813,20.9335,21.2714,21.2376,24.0093,24.2122,19.5486,21.2714,22.0824,21.981,21.8796,21.4741,21.0348,23.8403,23.9079,23.5698,23.1979,22.6232,-5.18774,1.32313,0.00415497269399741,-0.020583355524850983,0.005081254482269287,-1.6105055838878484,nan,0.0016666666666666668,115.00506210259529,2528.2570040496685,-21.93255297732514,37203.47168145383
18,4105,2021-04-14 10:07:54,21.5755,24.4152,20.8997,21.3051,21.2376,24.0093,24.2461,19.481,21.2714,22.0824,22.1162,21.9134,21.4403,21.0348,23.8064,23.8403,23.6374,23.0288,22.6232,-2.82574,0.534077,0.001677140833850079,-0.011431815582437527,0.005039083480834961,-1.6465636036235123,nan,0.001388888888888889,89.75873711648808,1897.1426162448367,-14.26836718680645,37251.87990166793
19,4107,2021-04-14 10:07:57,21.6093,24.3813,20.8997,21.2714,21.2038,24.077,24.2461,19.5148,21.2714,22.0824,22.0824,21.8796,21.4741,21.0348,23.8741,23.8741,23.5698,23.0626,22.657,-2.82574,-0.25497,-0.0008203935218425571,-0.011321059590945655,0.005776995182037354,-1.618741876066569,nan,0.0008333333333333334,90.11439463148994,2006.7713383307416,-13.766961808399044,37294.90431482701
20,4110,2021-04-14 10:08:02,21.6093,24.4152,20.8997,21.2376,21.2038,24.1108,24.2799,19.481,21.2714,22.0486,22.0148,21.8796,21.4741,21.0348,23.8064,23.8741,23.6036,23.0626,22.6908,-0.463734,-0.25497,-0.000830238223580303,-0.0018759965884337037,0.006326553344726563,-1.538367492165138,nan,0.001388888888888889,98.65487188770695,2108.161022506775,-13.233781745478252,37311.005956297704
21,4113,2021-04-14 10:08:08,21.5755,24.3813,20.8997,21.2714,21.2376,24.0432,24.2799,19.481,21.2714,22.0824,22.0148,21.8796,21.4403,21.0686,23.9079,23.9079,23.6374,23.164,22.7922,-0.463734,1.32313,0.00420622122256681,-0.001857991489986712,0.005205820560455323,-1.4997759244868836,nan,0.0016666666666666668,98.76466007998665,2234.644988560529,-12.924424933514544,37359.37468564651
22,4115,2021-04-14 10:08:11,21.6093,24.449,20.8659,21.2714,21.2376,24.077,24.2461,19.481,21.3051,22.0824,22.0486,21.8796,21.4403,21.0686,23.8403,23.9079,23.5698,23.1302,22.488,-2.82574,1.32313,0.004206176188811969,-0.011651105417140794,0.005031076908111573,-1.4948777143004017,nan,0.0008333333333333334,105.99816554378228,2402.5597119477366,-12.868644736009305,37402.38852543303
23,4118,2021-04-14 10:08:16,21.6093,24.449,20.8659,21.3051,21.2038,24.0093,24.2799,19.5148,21.2714,22.15,22.0486,21.8796,21.4403,21.0686,23.8403,23.8741,23.6374,23.0964,22.657,-0.463734,-0.25497,-0.0008006721847350749,-0.001912070367235616,0.0050002851486206056,-1.4478442289312543,nan,0.001388888888888889,107.2970058558727,2332.913360985229,-11.526265311356132,37423.92367769398
24,4121,2021-04-14 10:08:21,21.6093,24.449,20.8659,21.3051,21.2714,24.0432,24.2799,19.5148,21.3051,22.0486,22.0824,21.8796,21.4741,21.0686,23.8064,23.9755,23.6374,23.0626,22.657,-0.463734,1.32313,0.0041550812935674235,-0.001912070367235616,0.005687833786010742,-1.4097729785416429,nan,0.001388888888888889,110.65482657064467,2422.120875809088,-11.144814472532916,37450.76413671728
25,4124,2021-04-14 10:08:26,21.6093,24.4152,20.8997,21.3389,21.2038,24.0093,24.2461,19.481,21.3051,22.1162,22.0486,21.8796,21.4403,21.0348,23.8403,23.9079,23.6036,23.1302,22.6908,-5.18774,1.32313,0.004103830366013294,-0.020986562429498506,0.005935508251190186,-1.5077773563507206,nan,0.001388888888888889,113.71501303573143,2574.0296304165863,-10.925677103503409,37483.07938331484
26,4127,2021-04-14 10:08:32,21.5755,24.4152,20.9335,21.2714,21.2038,24.0432,24.3137,19.5148,21.3051,22.0486,22.0824,21.8796,21.4403,21.0686,23.7726,23.9079,23.6036,23.1302,22.6908,-0.463734,-0.25497,-0.0008006931121060562,-0.001858044856010666,0.005463163852691651,-1.4630185549216144,nan,0.0016666666666666668,119.56258946989338,2582.889862806616,-10.232226281125715,37504.54420486414
27,4129,2021-04-14 10:08:35,21.6093,24.449,20.8997,21.3051,21.2376,23.9755,24.1446,19.5148,21.3051,22.0824,22.0486,21.8458,21.4741,21.0348,23.7726,23.9079,23.5021,23.164,22.7246,-0.463734,1.32313,0.004052725773097988,-0.0018940334778346608,0.005913281440734864,-1.4213884775721783,nan,0.0008333333333333334,128.07170777385198,2885.6026478854446,-10.494361601682318,37515.33422179365
28,4132,2021-04-14 10:08:40,21.6093,24.449,20.8997,21.2714,21.2038,23.9755,24.1446,19.481,21.3051,22.0824,22.0486,21.8796,21.4403,21.0348,23.8741,23.8064,23.6036,23.1302,22.5894,1.89827,-0.25497,-0.0007809689829168667,0.00775312340688671,0.0057271747589111325,-1.3012318138296934,nan,0.001388888888888889,126.20850424413037,2703.9083211530633,-9.399994941737116,37558.21802110654
29,4136,2021-04-14 10:08:47,21.5755,24.4152,20.8659,21.2714,21.2714,24.077,24.2461,19.481,21.3051,22.0148,22.0486,21.8796,21.4741,21.1024,23.7726,23.9417,23.6374,23.1302,22.657,-0.463734,-0.25497,-0.0008105392084386173,-0.001894120288203652,0.005314929485321045,-1.2730181786739017,nan,0.0019444444444444444,130.97920918212762,2972.287039533316,-9.79119244582461,37601.261055453084
30,4139,2021-04-14 10:08:52,21.5755,24.449,20.8997,21.2376,21.2376,24.0432,24.1108,19.5486,21.3051,22.0824,22.0148,21.8796,21.4741,21.0348,23.8064,23.9079,23.5698,23.1302,22.7246,-2.82574,1.32313,0.0041550812935674235,-0.011541727505830051,0.006013042449951172,-1.2977522651209075,nan,0.001388888888888889,132.2635145531306,2952.0163098197945,-9.133940959511813,37622.74549424669
31,4142,2021-04-14 10:08:57,21.6093,24.4152,20.9335,21.2714,21.2376,24.077,24.2461,19.5148,21.3389,22.0486,22.0148,21.8796,21.4403,21.0348,23.7726,23.9079,23.5698,23.0964,22.657,-5.18774,1.32313,0.004154886908830064,-0.020784785780339914,0.005502598762512207,-1.372348713523239,nan,0.001388888888888889,132.8220822368476,2993.7586846724603,-8.555782827143727,37660.316631405214
32,4144,2021-04-14 10:09:01,21.6093,24.3813,20.8997,21.2714,21.2376,24.077,24.2799,19.5486,21.3051,22.0486,22.0148,21.8796,21.4403,21.0686,23.8403,23.8741,23.6036,23.0964,22.6908,-5.18774,1.32313,0.004206176188811969,-0.020784188808005127,0.005908373832702637,-1.4325371586508513,nan,0.0011111111111111111,135.55803606054397,3006.742509819549,-8.215872941997814,37697.99612525129
33,4148,2021-04-14 10:09:08,21.6093,24.4152,20.8997,21.2714,21.2714,24.077,24.2122,19.5148,21.3051,22.0486,22.0824,21.8796,21.4403,21.0686,23.8741,23.8741,23.5359,23.1302,22.657,1.89827,2.90122,0.009222859796471292,0.007679290377513934,0.0063716044425964355,-1.309308211049695,nan,0.0019444444444444444,139.31515634422846,3079.9224665298966,-7.9795823248846,37762.51817256183
34,4151,2021-04-14 10:09:13,21.6093,24.4152,20.8997,21.3051,21.2038,24.077,24.1784,19.4473,21.2714,22.0824,22.0824,21.8796,21.4403,21.0686,23.7726,23.8403,23.5698,23.0964,22.5556,1.89827,-0.25497,-0.0008203935218425571,0.007679290377513934,0.005778887748718262,-1.2177608403226354,nan,0.001388888888888889,139.6536317542294,3188.861549490892,-7.858016964974989,37805.44726221386
35,4154,2021-04-14 10:09:18,21.6093,24.4152,20.8997,21.3051,21.17,24.0432,24.2461,19.5148,21.3389,22.0486,22.0486,21.9134,21.4741,21.0686,23.8064,23.9417,23.6036,23.0964,22.5894,-0.463734,2.11217,0.006551057952793967,-0.0018759965884337037,0.00571866798400879,-1.190809155355482,nan,0.001388888888888889,141.298059242762,3164.1423461060217,-7.392907680990111,37816.28553747847
36,4157,2021-04-14 10:09:23,21.6093,24.449,20.8997,21.2714,21.2038,24.0093,24.2461,19.5148,21.3389,22.0486,22.0486,21.8458,21.4741,21.0348,23.8403,23.8403,23.5698,23.1302,22.5894,4.26027,0.534077,0.0016357927180369089,0.01740026395436753,0.005899687767028808,-1.0653441007484898,nan,0.001388888888888889,147.2121484452036,3142.685708315124,-6.966380199717734,37832.40027047603
37,4160,2021-04-14 10:09:28,21.6093,24.4152,20.8997,21.2714,21.2376,24.0093,24.2461,19.481,21.3389,22.0486,22.0148,21.8458,21.4741,21.0686,23.8741,23.9417,23.6374,23.1302,22.5218,1.89827,-0.25497,-0.0007809324672619689,0.007679290377513934,0.005329251766204834,-0.9985636634766745,nan,0.001388888888888889,146.498598614604,3242.4847751811276,-6.8659666726238475,37896.90470961676
38,4163,2021-04-14 10:09:34,21.6093,24.4152,20.8997,21.3051,21.2376,24.0093,24.2461,19.5148,21.3051,22.0486,22.1162,21.8458,21.4741,21.0686,23.8741,23.9079,23.5698,23.164,22.6232,4.26027,1.32313,0.004103830366013294,0.017234561161800634,0.006798305034637451,-0.8600808522053427,nan,0.0016666666666666668,147.9712490039477,3191.8996686907544,-6.367235700307539,37913.03007307735
39,4166,2021-04-14 10:09:39,21.5755,24.4152,20.8997,21.3051,21.2714,24.0432,24.2461,19.5148,21.3051,22.0486,21.981,21.8796,21.4403,21.0348,23.8741,23.9079,23.6036,23.0288,22.7246,1.89827,2.90122,0.009110824295816496,0.007679642347021907,0.006154698848724365,-0.8041685132022034,nan,0.001388888888888889,150.6328320419424,3300.4539371701953,-6.434887327661376,37950.66978036568
40,4168,2021-04-14 10:09:42,21.6093,24.4152,20.8997,21.2376,21.2038,24.0432,24.1784,19.481,21.3051,22.0486,22.0824,21.8796,21.4741,21.0348,23.8403,23.9079,23.6036,23.0964,22.7922,-0.463734,1.32313,0.0041550812935674235,-0.0018759965884337037,0.005573445320129395,-0.7928608254588747,nan,0.0008333333333333334,153.355774408185,3445.048379818355,-6.452781051516294,37988.24198101251
41,4171,2021-04-14 10:09:47,21.6093,24.4152,20.8997,21.3051,21.2376,24.0093,24.1446,19.5148,21.3051,22.1162,22.0486,21.8796,21.4403,21.0686,23.8403,23.9079,23.5698,23.1302,22.657,-0.463734,-0.25497,-0.0007908169480114649,-0.0018759965884337037,0.005674936294555664,-0.7811084124311012,nan,0.001388888888888889,155.24703796037576,3492.98144720474,-6.261067509359956,37993.672544835106
42,4173,2021-04-14 10:09:51,21.643,24.3813,20.8659,21.2376,21.2038,23.9755,24.1446,19.5148,21.3051,22.0148,22.0824,21.8458,21.4741,21.0686,23.8064,23.9079,23.5359,23.1302,22.6908,-0.463734,1.32313,0.004052725773097988,-0.0018758574770926142,0.005758128643035889,-0.7719021075506504,nan,0.0011111111111111111,158.43950619780813,3412.8720906771196,-5.768876031812535,38068.85800492024
43,4176,2021-04-14 10:09:56,21.6093,24.4152,20.8997,21.2714,21.2038,24.0432,24.2461,19.5148,21.3389,22.0148,22.0486,21.8796,21.4741,21.0686,23.8403,23.8741,23.6036,23.0964,22.5894,-2.82574,0.534077,0.0016564809547784237,-0.01143129164521181,0.005283927917480469,-0.8034426695165698,nan,0.001388888888888889,160.09330180633773,3633.3627696303593,-6.043707601416046,38079.65319553474
44,4179,2021-04-14 10:10:01,21.6093,24.3813,20.8659,21.2376,21.2714,24.077,24.2799,19.481,21.3727,22.0486,22.0148,21.8458,21.4403,21.0686,23.8403,23.9079,23.5698,23.0964,22.6232,4.26027,3.69027,0.011445121206389014,0.017234070916852213,0.005403096199035644,-0.7129881239134986,nan,0.001388888888888889,161.82528609804658,3572.163096787725,-5.668358793051117,38138.67788790894
45,4181,2021-04-14 10:10:05,21.6093,24.4152,20.8659,21.2714,21.2038,24.0432,24.2122,19.4473,21.3389,22.0486,22.0148,21.8796,21.4741,21.0686,23.8403,23.9079,23.6036,23.0626,22.6232,4.26027,2.11217,0.006551057952793967,0.01740026395436751,0.005900911331176758,-0.6419223680839353,nan,0.0011111111111111111,161.36409269359365,3500.443700679463,-5.298210227401959,38197.74936973601
46,4184,2021-04-14 10:10:10,21.6093,24.3813,20.8659,21.2376,21.2714,24.0432,24.2461,19.481,21.3051,22.0824,22.0824,21.8458,21.4741,21.0686,23.8403,23.9079,23.6036,23.0964,22.6232,-2.82574,0.534077,0.0016771846697033617,-0.01143096647691014,0.005693073272705078,-0.6731615185342918,nan,0.001388888888888889,162.99971479810776,3569.7958881647346,-5.197328560396408,38208.56467443832
47,4187,2021-04-14 10:10:15,21.6093,24.4152,20.8997,21.2714,21.2714,23.9755,24.1446,19.481,21.3389,22.0824,22.0486,21.8458,21.4403,21.0686,23.8064,23.8403,23.5698,23.1302,22.657,4.26027,0.534077,0.0016151635518672882,0.017234561161800634,0.005679567337036133,-0.5904561608645239,nan,0.001388888888888889,162.56237076515157,3571.313940439547,-4.950843869156523,38219.22854040206
48,4189,2021-04-14 10:10:18,21.643,24.449,20.8997,21.2714,21.2038,24.0432,24.1108,19.5148,21.3389,22.0486,22.1162,21.8796,21.4403,21.0686,23.9079,23.9079,23.5698,23.1302,22.6908,-0.463734,2.90122,0.008998357307321339,-0.0018939469031816637,0.005545950889587403,-0.5847300555067322,nan,0.0008333333333333334,163.28579204985576,3677.764930415679,-4.928788204256372,38299.76831904185
49,4193,2021-04-14 10:10:25,21.6093,24.449,20.8997,21.2376,21.2376,24.0093,24.1784,19.5148,21.3389,22.0486,22.0824,21.8796,21.4741,21.0686,23.8741,23.8403,23.5021,23.0964,22.657,-2.82574,1.32313,0.004052536280379373,-0.011541198531176309,0.005219645500183105,-0.6343219086116968,nan,0.0019444444444444444,166.38945790086802,3821.158631595329,-4.895781903583159,38326.634888425746
50,4196,2021-04-14 10:10:30,21.6093,24.4152,20.8997,21.3389,21.2376,24.077,24.2122,19.5148,21.3389,22.0486,22.0486,21.8796,21.4403,21.0686,23.8403,23.8741,23.5359,23.1302,22.657,-2.82574,1.32313,0.004154886908830064,-0.01143129164521181,0.006345184326171875,-0.6586022838394667,nan,0.001388888888888889,165.2304804791831,3521.3022585709646,-4.270525216709951,38401.758089128605
51,4199,2021-04-14 10:10:35,21.5755,24.449,20.8997,21.2714,21.2714,24.077,24.1446,19.5148,21.3727,22.0486,22.0824,21.8796,21.4741,21.0348,23.8064,23.8403,23.5698,23.0626,22.5894,1.89827,-1.04402,-0.00323795696301199,0.007753478760428069,0.005713685989379883,-0.6171157762946043,nan,0.001388888888888889,170.9215688143902,3620.748872618151,-4.255720480445579,38417.87098945151
52,4202,2021-04-14 10:10:41,21.5755,24.449,20.8997,21.3051,21.2376,24.0432,24.2461,19.481,21.3389,22.0148,22.0486,21.8796,21.4403,21.0686,23.7726,23.8741,23.6036,23.0626,22.6908,1.89827,0.534077,0.0016564809547784237,0.007753478760428069,0.006104921340942383,-0.5685935003332352,nan,0.0016666666666666668,174.23561722351903,3841.154509300159,-4.476200150968349,38439.37523136903
53,4205,2021-04-14 10:10:46,21.6093,24.4152,20.8659,21.2376,21.2714,24.077,24.1784,19.481,21.3389,22.0824,22.0486,21.8796,21.4741,21.0348,23.8741,23.9417,23.5359,23.0626,22.7246,-0.463734,0.534077,0.0016771062069541422,-0.0018940334778346588,0.007592525959014893,-0.5632339339714467,nan,0.001388888888888889,173.27845651996645,3792.1221352809966,-4.249197111465245,38509.152157261815
54,4208,2021-04-14 10:10:51,21.6093,24.3813,20.8659,21.2376,21.2376,23.9755,24.2122,19.5148,21.3389,22.0824,22.0148,21.8796,21.4403,21.0686,23.8064,23.9417,23.6036,23.164,22.5894,-0.463734,1.32313,0.004001429289001706,-0.0018759432248555946,0.005841304779052734,-0.5562807995715549,nan,0.001388888888888889,174.23450418692158,3969.2191512269455,-4.310426108398499,38584.26706278716
55,4211,2021-04-14 10:10:56,21.643,24.4152,20.8997,21.3051,21.2038,24.0432,24.2461,19.5148,21.3727,22.0824,22.0824,21.8458,21.4741,21.0686,23.7388,23.8741,23.5698,23.1302,22.7584,-0.463734,1.32313,0.00405249793450634,-0.0018759108382315197,0.006158636093139648,-0.5534259283504186,nan,0.001388888888888889,182.64437946259386,3951.8914184358573,-4.148270161922138,38584.33439512471
56,4214,2021-04-14 10:11:01,21.6093,24.4152,20.8997,21.2714,21.2038,24.0432,24.2122,19.5148,21.3389,22.0486,22.0486,21.8796,21.4741,21.0686,23.8403,23.8741,23.5698,23.1302,22.5556,4.26027,2.11217,0.006551057952793967,0.017234561161800634,0.00603217887878418,-0.48683945236034776,nan,0.001388888888888889,183.1247648413898,3996.7769253650445,-4.125908455463962,38621.858060903134
57,4216,2021-04-14 10:11:05,21.6093,24.3813,20.8997,21.2376,21.2376,24.0093,24.1446,19.481,21.3389,22.1162,22.0824,21.8458,21.4741,21.0686,23.9079,23.9079,23.5698,23.1302,22.7922,-0.463734,-0.25497,-0.0007809324672619689,-0.0018579063354546392,0.005613770961761475,-0.4828764464149876,nan,0.0011111111111111111,186.12053889545308,3991.3261727015965,-3.935106174335039,38697.00067295751
58,4218,2021-04-14 10:11:08,21.6093,24.4152,20.8659,21.3051,21.2038,24.0432,24.1108,19.5148,21.3727,22.0824,22.0148,21.8796,21.4403,21.0348,23.7726,23.9079,23.6036,23.0964,22.6908,-0.463734,1.32313,0.00405249793450634,-0.0018940334778346588,0.006558777809143067,-0.4785076871757205,nan,0.0008333333333333334,187.72436854098763,4119.905883547598,-3.991871923254419,38707.76790655212
59,4222,2021-04-14 10:11:15,21.6093,24.3813,20.8659,21.2714,21.2376,24.0093,24.1784,19.481,21.3727,22.0486,22.0824,21.8796,21.4403,21.0686,23.7726,23.9079,23.5359,23.1302,22.657,4.26027,1.32313,0.004001242194745454,0.017234070916852213,0.006146581649780274,-0.39546739589631696,nan,0.0019444444444444444,187.23722998324226,4080.9364563992676,-3.827223424726032,38766.772498863924
60,4224,2021-04-14 10:11:18,21.6093,24.3813,20.8659,21.2714,21.2038,24.0093,24.1108,19.481,21.3727,22.0824,22.0824,21.8796,21.4741,21.0348,23.8064,23.9417,23.5698,23.1302,22.657,-0.463734,1.32313,0.004001242194745454,-0.0018759432248555946,0.0051288499832153325,-0.39396147468749293,nan,0.0008333333333333334,189.57557696781163,4134.529479684558,-3.7782258816418826,38809.63521118221
61,4227,2021-04-14 10:11:24,21.6093,24.449,20.8997,21.2714,21.2376,24.0093,24.077,19.5148,21.3727,22.0486,22.1162,21.8796,21.4403,21.0686,23.8741,23.9079,23.6036,23.1302,22.6908,1.89827,1.32313,0.004001242194745454,0.00775312340688671,0.005553254127502441,-0.35853630393883373,nan,0.0016666666666666668,187.87069062945676,4098.150196280655,-3.594397078872163,38895.486205795096
62,4230,2021-04-14 10:11:29,21.6093,24.449,20.8997,21.2376,21.2376,23.9755,24.2122,19.5148,21.3389,22.0824,22.0486,21.8458,21.4403,21.0686,23.7726,23.9079,23.6036,23.1302,22.6908,-2.82574,-0.25497,-0.0007710840399785093,-0.011541198531176309,0.006071593284606934,-0.3872241602384775,nan,0.001388888888888889,189.04727539989057,4039.4734671896567,-3.4689856052270396,38916.907018502396
63,4232,2021-04-14 10:11:32,21.6093,24.4152,20.8659,21.2376,21.2038,24.0432,24.1784,19.5486,21.3389,22.0824,22.0486,21.8796,21.4741,21.0686,23.7726,23.8741,23.5698,23.0964,22.7922,-0.463734,-0.25497,-0.0007908090950178621,-0.0018940334778346588,0.0055995345115661625,-0.38549564626124305,nan,0.0008333333333333334,187.16086944232268,4178.302264932716,-3.5228448087779483,38959.8241903708
64,4235,2021-04-14 10:11:37,21.6093,24.449,20.8997,21.3051,21.2376,24.0432,24.077,19.481,21.3727,22.0824,22.0486,21.8796,21.4403,21.0348,23.9079,23.9079,23.6036,23.0964,22.6908,1.89827,1.32313,0.00405249793450634,0.00775312340688671,0.005680412292480469,-0.3572292825393449,nan,0.001388888888888889,188.08862385910325,4080.387087269175,-3.3417428917318737,38986.614864430456
