,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
425,52.65535842939873,26.930320731288834,25.310777212447658,22.122872223850912,19.516568092716234,14.935169082881387,12.613696034998894,11.46619184405732,11.629509157284524,13.770144749372351
426,52.44223213200181,26.749454111858533,24.95310461277392,21.947670931663456,18.828996478835016,14.601373086004449,13.438462414885674,10.97731795817699,11.46619184405732,13.604455279972132
427,52.0162222540514,26.749454111858533,24.59680243928737,21.77267342677391,17.973947475142435,14.268324086396458,12.613696034998894,11.140096593175747,11.46619184405732,13.604455279972132
428,51.37969366661706,26.208146822119,24.59680243928737,21.42328808827202,17.123758306024474,14.268324086396458,11.95668491052225,10.489575522768806,11.140096593175747,13.273142218688388
429,50.89860737744907,26.360688595504893,24.57117005609173,21.401230000970894,16.93716591193841,14.586782350622638,12.601226769122466,10.641419210492788,10.966097788883987,13.095011247294215
430,50.5727948419574,26.484418703435257,24.696867634685688,21.35635180737016,16.90210725249072,14.556794052962346,13.23281582880582,10.943788162236153,10.781700551821725,13.068205925561768
431,50.30605987930578,26.457232635366722,24.67118922227717,21.161325082136972,16.54819974637697,14.542289297481158,12.072005267350823,10.447412129733953,10.933110663581191,13.219722757997452
432,50.97340631378545,26.373526253142675,24.947993242031973,21.441766436061993,16.66480895432402,14.995283452975647,12.361467493704804,10.899836969025243,11.223663424120364,13.508077134455794
433,51.2777109982176,26.675958757184393,25.07297655444857,21.570529095882346,16.63096563885482,15.13078167914307,12.33679275082414,10.717152431172728,11.524755813644312,13.316570113144174
434,51.791212047947546,26.619991514944296,25.197575857787687,21.526032874250017,17.099604829676927,15.099797570495634,12.63740093117707,10.856696383689004,11.987259130058739,13.617269043687081
435,52.15332795696961,26.413997987136057,25.171068054001147,21.50362920197197,17.41751632169957,14.91914601077423,11.975124247786345,11.006487026088989,11.813322947924519,13.27642184578358
436,52.245562524448815,26.7149692581754,25.29519109454503,21.459396617009826,17.71771028562106,14.559975843655398,12.598985591750004,10.984273915845254,11.628139278789508,13.576239454922112
437,52.245562524448815,26.536765655009543,25.119174305746355,20.943697938916998,17.885748733301753,14.559975843655398,12.76133439736509,10.984273915845254,11.789425831995148,13.412995890352995
438,51.82565718094453,26.358771885425895,24.942842787293618,20.600881278587153,17.885748733301753,14.06705089159218,12.598985591750004,11.145332868192254,11.306093133318033,13.087047036038209
439,51.40688045627951,26.536765655009543,24.76671717247976,20.429766487249378,18.054473060070844,14.395647127206166,11.789425831995148,10.343674855351587,11.145332868192254,12.923861356620183
440,51.349207243560194,26.331020608815876,24.565040768544097,20.067356577718577,18.035424040724276,14.05276182322846,12.10029336260961,10.493004316186715,11.133633548069163,12.748420608100963
441,51.14082086236792,25.976063415036972,24.389522854777475,20.067356577718577,17.699521143781602,13.889150610094289,11.777529084373699,10.173259202795261,10.652901153938348,12.424241025048053
442,51.08337375361345,25.77224521329557,24.36445627573355,20.047073003530294,18.017348553475486,14.038940573185021,11.444369275479321,10.163489868384326,10.802540117467393,12.57396310932615
443,50.81804178693695,25.921971325010873,23.989358150616304,20.026388424628273,17.831184417192055,13.047316557722262,11.111686417008082,10.471913789383128,10.63147935105226,12.39912902135649
444,50.912119687886324,26.04466915561595,24.463407298057575,19.985580379776113,16.795121522650295,13.021420981684846,11.249749576015267,10.610608862646327,10.610608862646327,12.697413029435895
445,50.85516934107215,26.0183530831565,24.438344780321085,19.965455821706765,16.778438992706462,13.494845853119696,11.398836836891858,10.759665965232795,10.600422336740305,12.685060225458827
446,51.21293133725434,25.814951902888783,24.238548602162187,19.944931501620975,16.59519835900535,13.157316392856156,12.028216634408707,10.748896668830653,10.748896668830653,12.511129433817835
447,51.72052195429403,25.93728328801168,24.362576848673008,20.073497589431184,16.56191105275895,13.454518213711923,12.004530964734267,10.886778977733854,10.886778977733854,12.486440285391842
448,52.28679666618652,26.086448801678586,24.337712739533828,20.053346759604946,16.7106678311275,13.440941331125089,11.992940126062571,10.875874510790453,10.875874510790453,12.473875554847753
449,52.58583093985512,26.032090117847826,24.287768256620012,20.349874443810425,16.182982423204308,13.736874018743974,12.12875890185277,10.854191263517048,11.012794243013325,12.769718631061778
450,52.944392788386615,26.180831256844396,24.089866106298356,20.329475885436416,15.674919737832383,13.400920421213035,12.276883125232214,10.211288720289952,10.84381552674326,12.757364588981185
451,53.45154763191892,26.12683759668153,23.867920902422373,20.456891471228516,15.6437481372957,13.696431731600647,12.092851248655743,10.822221909347029,10.980336378605879,12.892467160076427
452,53.45154763191892,25.951827381644772,23.6955154494145,20.2883616846012,15.6437481372957,14.019053986205632,11.933540206831342,10.664276948290514,10.822221909347029,12.892467160076427
453,53.39197062166969,25.92488804348443,23.499061869199497,20.267150330241773,15.62798958515991,13.521832244066195,12.399603384363651,10.653688168991707,11.127545739667468,12.7195738772194
454,52.9752028064747,25.401657307755322,23.327240479974343,20.09899276224101,15.62798958515991,13.843767726362397,12.080794316129776,10.49560912091107,10.653688168991707,12.399603384363651
455,52.29416758819811,25.54980407356488,23.13222993663502,20.246910752169224,16.26581957062089,13.347728381470562,12.069193856388896,10.32835076626342,10.485635313716601,12.387673991404851
456,51.3544702920042,25.497912096428507,23.085161315089056,20.206114798783336,16.396896234840103,13.642103100388423,12.045157122228876,10.779741892710927,10.937209583774411,12.522618603881584
457,51.09251886100204,25.471569302072023,23.06147874982049,20.185559029008616,17.035051345889638,13.308235384113056,12.191852950266387,10.297694626052975,10.769071356832777,12.510160230027601
458,50.77541633835937,25.59272298660015,23.01468479711117,20.144998953364325,17.001204026959034,12.803614095157105,12.32659957767612,11.062361658489023,10.90520781139224,12.644125364535938
459,50.86777222877641,25.71351253190179,23.479034595311578,20.104594714581975,17.4582925621163,13.57466961562823,11.985942782858483,11.355119876638799,10.883653891161131,12.619476556872648
460,51.21941565600654,25.68747532624103,23.455454550852878,19.918129691698073,17.60496926015288,13.402226148761896,12.448576009688544,10.716384654261303,10.560044380416329,12.76593131420967
461,51.571810059896485,25.661488984438936,23.60225550578667,19.89841794529013,17.424098780747805,14.027272500211785,12.436686953755359,11.019586179161692,10.550080839879636,12.912253329067402
462,52.333107393767655,25.462628527012363,23.408000355162454,19.71231742203086,17.570064722114367,14.013339307111274,12.740628145484942,10.383388935003838,10.695729685639634,12.740628145484942
463,53.24488193683894,25.755282906489477,23.360729623304717,19.83816007190117,17.535292559553486,13.50829659724717,12.399830021604991,10.363442325667426,10.831024006650527,12.873934458621049
464,54.15805471923106,25.531025677144125,23.82244602321298,19.96412029287626,17.174834950816507,14.43649752543294,12.218604787669292,10.809747524770538,11.121816486473158,13.006855243832247
465,54.659074567402676,25.47928042143888,23.60500982512559,19.759286541344615,16.493344278186886,13.931100934726715,12.351446551002464,10.323313184296898,11.412085686976955,12.981186762606132
466,54.659074567402676,25.30792248730917,23.26673428829639,19.759286541344615,16.17080724683541,13.139392146143257,11.88078605663765,10.478228384747222,10.944415358491993,12.666212393352675
467,55.09892106734547,25.573241545314374,23.534102832774078,19.865333118705813,16.606108082718023,13.574274699591259,12.315492010545572,10.757798176429082,11.067836354292897,12.943771533262176
