,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW
17,5963,2021-02-15 14:57:04,23.0964,24.6519,20.4605,18.7044,24.3813,35.2551,32.474,15.4647,20.1227,20.5957,20.5281,20.4605,20.4943,20.393,36.9181,25.8021,22.0824,21.2038,20.9335,4.260273039056376,2.9012208599907954,0.05062144717440079,0.020506480184392224
18,5964,2021-02-15 14:57:05,23.0964,24.6519,20.4605,18.7044,24.3813,35.2551,32.474,15.4647,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.7682,22.0824,21.2376,20.9335,-0.4637337145910134,2.9012208599907954,0.05062144717440079,-0.0022321447808428545
19,5965,2021-02-15 14:57:07,23.1302,24.6519,20.4267,18.7044,24.3813,35.2212,32.474,15.4647,20.1227,20.5957,20.5619,20.393,20.4943,20.393,36.8841,25.8021,22.0824,21.2376,20.9335,1.898269662232681,2.9012208599907954,0.050508043678642554,0.0092104234329542
20,5966,2021-02-15 14:57:09,23.1302,24.6181,20.4267,18.7382,24.3813,35.2212,32.4401,15.431,20.1227,20.5619,20.5281,20.4267,20.4943,20.393,36.9181,25.7682,22.0824,21.2376,20.9335,-0.4637337145910134,2.9012208599907954,0.050508043678642554,-0.0022320411595144777
21,5967,2021-02-15 14:57:10,23.0964,24.6181,20.4605,18.7044,24.3813,35.2551,32.474,15.4647,20.1227,20.5957,20.5619,20.4267,20.5281,20.393,36.9181,25.8021,22.0824,21.2376,20.9335,6.622276415880069,1.3231252342444757,0.023086320339857167,0.031618742089125275
22,5968,2021-02-15 14:57:12,23.0964,24.6519,20.4267,18.7382,24.3813,35.2551,32.4401,15.4647,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.0824,21.2376,20.9335,-0.4637337145910134,2.9012208599907954,0.05062144717440079,-0.0022501450894730226
23,5969,2021-02-15 14:57:14,23.1302,24.6519,20.4605,18.6706,24.4152,35.2551,32.474,15.4647,20.1227,20.5957,20.5619,20.4267,20.4943,20.393,36.9181,25.8021,22.0486,21.2376,20.9335,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.00223204115951448
24,5970,2021-02-15 14:57:16,23.1302,24.6181,20.4605,18.7044,24.3813,35.2551,32.4062,15.431,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.0486,21.2376,20.9673,-0.4637337145910134,2.9012208599907954,0.05062144717440079,-0.0022140416865003088
25,5971,2021-02-15 14:57:17,23.1302,24.6519,20.4605,18.7382,24.4152,35.2551,32.474,15.4647,20.089,20.5957,20.5619,20.4605,20.5281,20.393,36.9181,25.7682,22.0824,21.2038,20.9335,-0.4637337145910134,1.3231252342444757,0.023138777464992103,-0.00223204115951448
26,5972,2021-02-15 14:57:19,23.1302,24.6181,20.4605,18.7044,24.3813,35.2551,32.4401,15.4647,20.1227,20.5957,20.5619,20.4267,20.5281,20.393,36.952,25.7682,22.0824,21.2376,20.9335,-0.4637337145910134,2.9012208599907954,0.05062144717440079,-0.0022140416865003088
