,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,timeStamp_watt,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ,DisEntropy_kj/K,DisEntropy_kj,nStratDischarge,DisTotalTanksEnergyForAvailability_kJ
120,8195,2021-04-19 11:49:37,21.643,34.814,31.6944,12.3293,21.2376,32.9826,26.0051,9.49976,21.17,32.6774,32.4401,31.9316,31.5249,25.9712,32.9487,33.2878,33.2878,33.2199,32.9148,946.7,1.32313,0.017697745061473508,3.398344797542952,1.4190380859375,2.4216724916799963,0.27073698323928225,0.0019444444444444444,0.0016666666666666668,139.77936778765238,3047.6798134149594,-0.2611358304891222,51882.84456546411,416.89136157579816,9146.839687792119,0.5415947176792275,66732.90692123666
121,8198,2021-04-19 11:49:42,21.643,34.848,31.6605,12.3293,21.2376,32.9826,25.9374,9.49976,21.17,32.6774,32.4062,31.9994,31.5249,25.9036,33.0165,33.3217,33.3556,33.0165,32.9148,944.338,-0.25497,-0.0034103935806186086,3.4636484908249114,1.4185205078125,2.418448863217292,0.2729994399267648,0.001388888888888889,0.0016666666666666668,141.7845552616031,3044.4448053704796,-0.2509995954836436,51872.21800805561,422.97278395533164,9082.72456965242,0.5549366047025537,66603.99727837802
122,8201,2021-04-19 11:49:47,21.6768,34.814,31.5927,12.3293,21.2714,33.0165,25.9712,9.49976,21.17,32.7452,32.4062,32.0333,31.5927,26.0389,32.9826,33.3895,33.3556,32.9148,32.9148,949.062,1.32313,0.01774764555392002,3.5177258705237224,1.419199462890625,2.4188643038459667,0.27525975348597914,0.001388888888888889,0.001388888888888889,138.82077854573305,2992.2956365632076,-0.22091088518648883,51909.249190956296,422.7675397395636,9106.270071871679,0.5565863130372386,66469.98114139485
123,8205,2021-04-19 11:49:54,21.643,34.8819,31.7622,12.3293,21.2714,33.0165,25.9036,9.46609,21.2038,32.8131,32.4401,32.0672,31.5927,26.0389,33.0843,33.4234,33.3895,33.0843,32.9826,949.062,-0.25497,-0.003410251667053103,3.4069328156484806,1.422170654296875,2.4186411792105984,0.2771736634849887,0.0019444444444444444,0.0019444444444444444,139.3039491307556,3017.1085146314963,-0.21939179464931705,51992.784009122304,429.8298854077384,9268.064993983198,0.55959280723026,66331.96851815417
124,8209,2021-04-19 11:50:01,21.643,34.8819,31.7961,12.3293,21.2714,33.0504,26.0051,9.46609,21.2038,32.8131,32.4401,32.0672,31.6605,26.1066,33.1182,33.4234,33.3895,33.2199,33.0165,949.062,1.32313,0.017746906408745648,3.3699116205173842,1.4215406494140626,2.421468316236143,0.2797981292422787,0.0019444444444444444,0.0016666666666666668,137.52951544443317,3022.7964831170825,-0.21036731576622644,52045.22919903179,431.7998369929593,9080.03741657242,0.573825468157623,66228.94030837859
125,8212,2021-04-19 11:50:06,21.643,34.9158,31.8977,12.3293,21.3051,33.0843,25.9712,9.46609,21.2038,32.847,32.4401,32.1011,31.6944,26.1404,33.1521,33.3895,33.4234,33.2538,33.0165,951.424,2.90122,0.03902294488097518,3.304181379877382,1.4221954345703125,2.4175445248970577,0.2827441255672729,0.001388888888888889,0.0016666666666666668,138.0445663362297,2970.437830500492,-0.18173166939211366,52076.679576287504,431.0259889483735,9481.37254256446,0.5571133136538429,66187.04974769948
126,8215,2021-04-19 11:50:11,21.6768,34.9497,32.0333,12.3293,21.2376,33.1182,25.9712,9.46609,21.2038,32.847,32.474,32.0672,31.7283,26.2081,33.186,33.4234,33.4573,32.9826,33.0165,944.338,-0.25497,-0.0034390948693312864,3.1689164639470406,1.424397216796875,2.416252403624064,0.28496789566013714,0.001388888888888889,0.001388888888888889,139.85171093527003,3032.0808008920317,-0.19884026033311716,52066.4766336083,434.9419643748215,9489.008849375548,0.5636124774958463,66098.80667500685
127,8219,2021-04-19 11:50:18,21.643,34.9837,32.0333,12.2956,21.2714,33.1521,26.0051,9.49976,21.2038,32.8809,32.5418,32.1011,31.7622,26.2419,33.186,33.4912,33.5251,32.9826,33.0504,949.062,2.11217,0.02856907083286787,3.2220452541235622,1.4282872314453126,2.4147576589824937,0.2875602965911287,0.0019444444444444444,0.0019444444444444444,139.53905770627432,3045.3736629247724,-0.19365247298837585,52124.006651173346,438.83367853827616,9328.080755954927,0.5775795315312716,66037.09324194219
128,8223,2021-04-19 11:50:25,21.643,35.0515,31.9655,12.3293,21.2376,33.1521,26.0051,9.46609,21.2038,32.8809,32.6096,32.1689,31.7622,26.2419,33.1521,33.559,33.593,33.1521,33.0843,951.424,1.32313,0.01789656831178005,3.3785175237075,1.4212320556640625,2.417585927086804,0.2898842361542081,0.0019444444444444444,0.0016666666666666668,140.50665504560624,3036.017620975761,-0.17926150237214802,52191.86748935636,439.12401804997904,9539.794864107127,0.5710492891589329,65968.43836598014
129,8226,2021-04-19 11:50:30,21.6768,35.1194,31.9655,12.2956,21.2376,33.1521,25.9712,9.43242,21.17,32.9148,32.6435,32.1689,31.7961,26.2758,33.2538,33.593,33.559,33.2538,33.0843,946.7,1.32313,0.017947195096254673,3.435552041464987,1.422053955078125,2.4175750114690002,0.2921029930911436,0.001388888888888889,0.001388888888888889,141.9251481600113,3020.8216443040474,-0.16572904397909916,52244.17860988221,444.663191594774,9517.020980472273,0.5801026622523708,65850.72585903936
130,8230,2021-04-19 11:50:37,21.643,35.1533,32.1011,12.2956,21.2714,33.186,26.0051,9.39875,21.17,32.8809,32.7113,32.1689,31.83,26.2758,33.2878,33.559,33.593,33.3217,33.1182,944.338,0.534077,0.007264456869213898,3.3166267995908365,1.425586669921875,2.416747482863613,0.29369141461077547,0.0019444444444444444,0.0019444444444444444,142.48205820940527,3113.130378983055,-0.19088557418347002,52275.53497574029,446.6152894895349,9626.812402224396,0.5797874653774733,65766.25015766764
131,8234,2021-04-19 11:50:44,21.6768,35.2212,32.0333,12.3293,21.3051,33.2199,26.0389,9.33141,21.2038,32.9826,32.7452,32.2367,31.8638,26.3096,33.3217,33.559,33.593,33.2199,33.1521,949.062,-0.25497,-0.0034679289756001314,3.481252383398814,1.42415234375,2.416996592263384,0.2962851405880325,0.0019444444444444444,0.0019444444444444444,144.37589083784042,3151.341362189663,-0.19458049704942793,52312.197759924835,448.6313345752061,9551.536275779672,0.5879846386977312,65663.58403924717
