,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp
967,3744,2021-03-16 09:49:17,21.8458,35.7641,33.7286,14.8914,22.3528,35.2551,23.164,9.06207,32.0333,36.2053,36.2392,35.798,35.5265,30.61,36.2731,36.4428,36.341,36.2731,36.4089,-0.463734,1.32313,0.00483368181801152,-0.001085866943726834,0.005688774108886719,2.8033188080606783,nan,0.0011111111111111111
968,3746,2021-03-16 09:49:20,21.8458,35.798,33.7286,14.9588,22.3528,35.2551,23.1302,9.06207,32.0333,36.2053,36.2392,35.798,35.4926,30.61,36.2392,36.4428,36.3071,36.3071,36.3071,1.89827,2.11217,0.007716216642015065,0.004518965191609432,0.005824342727661133,2.8033017175992305,nan,0.0008333333333333334
969,3748,2021-03-16 09:49:23,21.8458,35.798,33.7286,14.9926,22.3528,35.2212,23.1979,9.06207,31.9994,36.2392,36.2392,35.7641,35.5605,30.61,36.2731,36.4428,36.4428,36.2731,36.4089,-0.463734,1.32313,0.004833922305664369,-0.001103951389510348,0.005826287746429444,2.8032844431770476,nan,0.0008333333333333334
970,3750,2021-03-16 09:49:27,21.8458,35.798,33.7286,15.0263,22.3528,35.2551,23.164,9.09574,31.9655,36.2053,36.2392,35.7641,35.4926,30.61,36.2731,36.4428,36.375,36.2731,36.3071,-0.463734,0.534077,0.001992356919013471,-0.001103951389510348,0.005075250148773193,2.8032688901484573,nan,0.0011111111111111111
971,3751,2021-03-16 09:49:29,21.8458,35.798,33.7625,15.0263,22.3528,35.2551,23.1979,9.06207,32.0333,36.2731,36.2392,35.798,35.5265,30.61,36.2731,36.4428,36.375,36.2731,36.341,-0.463734,0.534077,0.0019510995021790295,-0.001085866943726834,0.005448689460754394,2.803253041239068,nan,0.0005555555555555556
972,3753,2021-03-16 09:49:32,21.8796,35.7641,33.6947,15.06,22.3528,35.2212,23.1979,9.06207,31.9655,36.2392,36.2392,35.798,35.4926,30.61,36.2731,36.4428,36.341,36.2731,36.3071,1.89827,1.32313,0.004885028141522784,0.004518757600995891,0.00518438720703125,2.8032431202518393,nan,0.0008333333333333334
973,3755,2021-03-16 09:49:35,21.8796,35.7641,33.6947,15.0937,22.3866,35.2551,23.164,9.06207,31.9655,36.2392,36.2392,35.7641,35.4926,30.5761,36.3071,36.4089,36.341,36.2731,36.375,-0.463734,1.32313,0.004935893532682167,-0.0011039006765845897,0.005347211837768555,2.8032271770220967,nan,0.0008333333333333334
974,3756,2021-03-16 09:49:37,21.8458,35.798,33.6947,15.1275,22.3528,35.2551,23.164,9.06207,31.9994,36.2053,36.2392,35.7641,35.5265,30.61,36.2731,36.4428,36.4089,36.2731,36.3071,-0.463734,1.32313,0.004884785166848179,-0.001122035835293862,0.0060161232948303224,2.8032097289299234,nan,0.0005555555555555556
975,3758,2021-03-16 09:49:41,21.8458,35.798,33.7286,15.1275,22.3528,35.2551,23.1979,9.06207,31.9994,36.2053,36.2731,35.7641,35.5265,30.61,36.2731,36.4428,36.375,36.2731,36.3071,-0.463734,0.534077,0.0019717271980491525,-0.001103951389510348,0.005476822853088379,2.8031930615341074,nan,0.0011111111111111111
976,3760,2021-03-16 09:49:44,21.8458,35.798,33.6947,15.1612,22.3528,35.2551,23.164,9.02841,31.9994,36.2392,36.2392,35.7641,35.4926,30.6438,36.2731,36.4089,36.375,36.2731,36.375,-0.463734,1.32313,0.004884785166848179,-0.001122035835293862,0.005524333953857422,2.8031766090133137,nan,0.0008333333333333334
977,3762,2021-03-16 09:49:48,21.812,35.798,33.6947,15.2286,22.3866,35.2212,23.1979,9.06207,31.9655,36.2392,36.2392,35.798,35.5265,30.61,36.2731,36.4428,36.375,36.2731,36.341,-2.82574,1.32313,0.004885028141522784,-0.006837383402897858,0.005205341815948486,2.803153122799458,nan,0.0011111111111111111
978,3764,2021-03-16 09:49:51,21.8458,35.798,33.6947,15.2286,22.3528,35.2551,23.1979,9.09574,31.9994,36.2392,36.2392,35.798,35.4926,30.61,36.2392,36.4768,36.375,36.2731,36.341,-5.18774,0.534077,0.0019717271980491525,-0.012552088447660465,0.005634058952331543,2.8031198278609004,nan,0.0008333333333333334
979,3766,2021-03-16 09:49:54,21.8458,35.798,33.6947,15.2961,22.3528,35.2551,23.1979,9.06207,31.9655,36.2053,36.2392,35.798,35.5265,30.5761,36.2731,36.4428,36.341,36.2731,36.341,-0.463734,1.32313,0.004935893532682167,-0.001122035835293862,0.006261837959289551,2.803101328088799,nan,0.0008333333333333334
980,3767,2021-03-16 09:49:56,21.8458,35.798,33.6947,15.2961,22.319,35.2212,23.164,9.06207,31.9655,36.2053,36.2731,35.798,35.4926,30.61,36.2731,36.4428,36.375,36.3071,36.341,-0.463734,-0.25497,-0.0009413554414487347,-0.001122035835293862,0.005497691631317139,2.8030853209496387,nan,0.0005555555555555556
981,3770,2021-03-16 09:50:01,21.8458,35.798,33.6608,15.3298,22.3528,35.2551,23.1979,9.06207,31.9655,36.2392,36.2392,35.798,35.5265,30.61,36.2731,36.4768,36.375,36.2731,36.341,-2.82574,1.32313,0.004935893532682167,-0.006947266068590126,0.005525687694549561,2.803058507065727,nan,0.001388888888888889
982,3772,2021-03-16 09:50:05,21.8458,35.798,33.6608,15.3973,22.3528,35.2551,23.1979,9.06207,31.9655,36.2392,36.2392,35.798,35.4926,30.61,36.2731,36.4428,36.4089,36.2392,36.375,-2.82574,1.32313,0.004935893532682167,-0.006947266068590126,0.00543771743774414,2.803029198751014,nan,0.0011111111111111111
983,3774,2021-03-16 09:50:08,21.8458,35.798,33.6608,15.431,22.3528,35.2551,23.1979,9.06207,31.9994,36.2392,36.2731,35.798,35.4926,30.5761,36.2392,36.4428,36.4089,36.2731,36.375,-0.463734,0.534077,0.0019717271980491525,-0.001140120281077372,0.005904113292694092,2.8030007461842144,nan,0.0008333333333333334
984,3776,2021-03-16 09:50:12,21.812,35.798,33.6608,15.431,22.3866,35.2212,23.1302,9.02841,31.9655,36.2053,36.2731,35.798,35.5265,30.61,36.2731,36.4428,36.341,36.3071,36.375,1.89827,2.90122,0.010711374804251082,0.00466723492925991,0.005920639514923096,2.802990471126296,nan,0.0011111111111111111
985,3778,2021-03-16 09:50:15,21.8458,35.798,33.6608,15.4647,22.3866,35.2551,23.164,9.06207,31.9655,36.2053,36.2731,35.798,35.5265,30.61,36.2731,36.4089,36.375,36.2731,36.3071,-0.463734,0.534077,0.001992356919013471,-0.001140120281077372,0.005875265121459961,2.802978466108705,nan,0.0008333333333333334
986,3780,2021-03-16 09:50:18,21.8458,35.798,33.6608,15.4985,22.3528,35.2551,23.164,9.06207,31.9655,36.2392,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.341,36.2731,36.2392,-0.463734,1.32313,0.004935893532682167,-0.001140120281077372,0.005906074523925781,2.8029554717164995,nan,0.0008333333333333334
987,3782,2021-03-16 09:50:22,21.8458,35.798,33.6608,15.5322,22.319,35.2551,23.1979,9.06207,31.9655,36.2392,36.2731,35.7641,35.5265,30.61,36.2392,36.4428,36.4428,36.2731,36.3071,-2.82574,1.32313,0.004935893532682167,-0.006947266068590126,0.005430345058441162,2.8029261924731563,nan,0.0011111111111111111
988,3784,2021-03-16 09:50:25,21.8458,35.798,33.6269,15.5322,22.3528,35.2551,23.1979,9.06207,31.9316,36.1713,36.2392,35.798,35.4926,30.61,36.2731,36.4428,36.2392,36.3071,36.5447,-0.463734,1.32313,0.004987006914123164,-0.001158204726860886,0.0050772705078125,2.802906249114543,nan,0.0008333333333333334
989,3786,2021-03-16 09:50:29,21.8458,35.8319,33.593,15.5997,22.319,35.2551,23.164,9.06207,31.9316,36.2053,36.2392,35.7641,35.4926,30.5761,36.2731,36.4428,36.375,36.2731,36.1374,-0.463734,2.11217,0.007960976165458817,-0.0011943736184279064,0.005323315620422363,2.8028948182640923,nan,0.0011111111111111111
990,3788,2021-03-16 09:50:32,21.812,35.798,33.593,15.5997,22.319,35.2551,23.1979,9.06207,31.9655,36.2053,36.2731,35.7641,35.5265,30.61,36.2731,36.4428,36.4428,36.3071,36.4768,-2.82574,-0.25497,-0.0009511573118499105,-0.007167988590971204,0.005401720046997071,2.8028727203218975,nan,0.0008333333333333334
991,3789,2021-03-16 09:50:34,21.8458,35.798,33.6608,15.6334,22.3866,35.2551,23.2317,9.06207,31.9316,36.2053,36.2392,35.798,35.5265,30.5761,36.2392,36.4428,36.4089,36.2731,36.2053,-0.463734,1.32313,0.004987006914123164,-0.001140120281077372,0.005609076499938965,2.8028563943133835,nan,0.0005555555555555556
992,3791,2021-03-16 09:50:37,21.8458,35.8319,33.6269,15.6671,22.3528,35.2551,23.164,9.06207,31.9316,36.2392,36.2053,35.798,35.5265,30.5761,36.2731,36.4428,36.2731,36.2731,36.2053,-0.463734,1.32313,0.004987006914123164,-0.0011762891726443962,0.005439416885375976,2.802840127246761,nan,0.0008333333333333334
993,3793,2021-03-16 09:50:41,21.8458,35.798,33.593,15.7009,22.319,35.2551,23.1979,9.02841,31.8977,36.1713,36.3071,35.7641,35.4926,30.5761,36.2731,36.4428,36.341,36.2731,36.2392,-0.463734,1.32313,0.00503812530977942,-0.0011762891726443962,0.005801666736602784,2.8028224662395838,nan,0.0011111111111111111
994,3795,2021-03-16 09:50:44,21.812,35.798,33.6269,15.7346,22.3866,35.2212,23.164,9.06207,31.9655,36.2053,36.2392,35.798,35.5265,30.61,36.2392,36.4428,36.4428,36.2731,36.4089,-0.463734,2.11217,0.007798183012765322,-0.0011582579191586775,0.00583098554611206,2.8027997341089224,nan,0.0008333333333333334
995,3797,2021-03-16 09:50:48,21.8796,35.798,33.559,15.7683,22.3528,35.2551,23.1979,9.06207,31.9316,36.2053,36.2731,35.798,35.4926,30.5761,36.2392,36.4428,36.4768,36.2392,36.4428,4.26027,1.32313,0.004987006914123164,0.010972556698909966,0.0057808785438537595,2.8027981764210956,nan,0.0011111111111111111
996,3798,2021-03-16 09:50:49,21.8458,35.798,33.559,15.7683,22.3528,35.2551,23.2317,9.06207,31.9316,36.2053,36.2731,35.798,35.5265,30.61,36.2392,36.4428,36.4089,36.2731,36.4428,-0.463734,1.32313,0.004987006914123164,-0.001194426964875651,0.005954930305480957,2.8027812496672615,nan,0.0002777777777777778
997,3800,2021-03-16 09:50:53,21.8458,35.798,33.593,15.8021,22.3528,35.2551,23.164,9.09574,31.9316,36.2392,36.2731,35.7641,35.5265,30.5761,36.2731,36.4089,36.341,36.2731,36.4089,-0.463734,0.534077,0.0020129886645107865,-0.0011762891726443962,0.005786962509155273,2.8027636302791556,nan,0.0011111111111111111
998,3802,2021-03-16 09:50:56,21.812,35.798,33.593,15.8021,22.3528,35.2551,23.164,9.06207,31.9655,36.2053,36.2392,35.798,35.4926,30.61,36.2731,36.4428,36.4089,36.2731,36.3071,-0.463734,1.32313,0.004935893532682167,-0.0011763431954976184,0.006531915664672852,2.8027443312849396,nan,0.0008333333333333334
999,3804,2021-03-16 09:51:00,21.8458,35.798,33.559,15.8695,22.319,35.289,23.1979,9.02841,31.8977,36.2053,36.2392,35.798,35.5265,30.5761,36.2731,36.4428,36.341,36.2731,36.375,-0.463734,1.32313,0.005088995759532662,-0.001194426964875651,0.005951106548309326,2.802726232667416,nan,0.0011111111111111111
1000,3805,2021-03-16 09:51:02,21.8458,35.798,33.559,15.8695,22.3528,35.2212,23.1979,9.06207,31.9316,36.2392,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.4089,36.3071,36.375,-0.463734,2.11217,0.0078797734899634,-0.001194426964875651,0.006026610374450684,2.802708713391681,nan,0.0005555555555555556
1001,3808,2021-03-16 09:51:07,21.8796,35.798,33.559,15.9033,22.3528,35.2212,23.1979,9.06207,31.8977,36.2053,36.2731,35.798,35.5265,30.5761,36.2731,36.4428,36.341,36.2731,36.4428,-0.463734,2.90122,0.010935526777418075,-0.0011943720957151344,0.006082294940948486,2.802684228509148,nan,0.001388888888888889
1002,3809,2021-03-16 09:51:08,21.812,35.798,33.5251,15.9033,22.3866,35.2551,23.1979,9.06207,31.9316,36.2392,36.2731,35.7641,35.4926,30.5761,36.2392,36.4428,36.341,36.2731,36.3071,-5.18774,1.32313,0.004987006914123164,-0.013564851471254713,0.005727028846740723,2.8026638514599056,nan,0.0002777777777777778
1003,3812,2021-03-16 09:51:14,21.8458,35.798,33.559,15.937,22.3528,35.2551,23.1979,9.06207,31.8977,36.2392,36.2392,35.798,35.5265,30.5761,36.2731,36.4428,36.4089,36.2731,36.2731,-0.463734,2.90122,0.011047070137657107,-0.001194426964875651,0.0058005013465881345,2.8026400158160056,nan,0.0016666666666666668
1004,3813,2021-03-16 09:51:15,21.8458,35.8319,33.4912,15.937,22.319,35.2551,23.164,9.06207,31.8977,36.2053,36.2731,35.798,35.5265,30.5761,36.2392,36.4768,36.375,36.2731,36.3071,-0.463734,0.534077,0.0020336224339793244,-0.0012486803022261851,0.006201794147491455,2.8026223876843788,nan,0.0002777777777777778
1005,3815,2021-03-16 09:51:19,21.8796,35.8319,33.4912,16.0045,22.319,35.2551,23.2317,9.06207,31.8638,36.2053,36.2731,35.7641,35.4926,30.5761,36.2731,36.4428,36.3071,36.2731,36.341,1.89827,2.90122,0.011159168159125493,0.005111170347275088,0.005513526916503906,2.8026138325334595,nan,0.0011111111111111111
1006,3817,2021-03-16 09:51:22,21.8458,35.8319,33.4912,16.0045,22.3528,35.2551,23.164,9.06207,31.8638,36.2053,36.2392,35.7641,35.5265,30.5761,36.2392,36.4428,36.4089,36.2731,36.2731,4.26027,2.90122,0.011159168159125493,0.01147147983793543,0.006184176445007324,2.8026080280184167,nan,0.0008333333333333334
1007,3819,2021-03-16 09:51:26,21.8458,35.8319,33.5251,16.0045,22.3528,35.2551,23.1979,9.02841,31.8977,36.2053,36.2392,35.798,35.5265,30.5761,36.2392,36.4089,36.3071,36.2731,36.341,1.89827,2.90122,0.011047070137657107,0.005037377454336816,0.005748411178588867,2.8025934046761996,nan,0.0011111111111111111
1008,3821,2021-03-16 09:51:29,21.8796,35.798,33.4912,16.0382,22.3528,35.2551,23.164,9.06207,31.8977,36.2053,36.2731,35.8319,35.4926,30.5761,36.2731,36.4768,36.4428,36.2731,36.2731,-5.18774,1.32313,0.00503812530977942,-0.01376590476838505,0.0054849634170532225,2.8025645448393535,nan,0.0008333333333333334
1009,3823,2021-03-16 09:51:33,21.8458,35.798,33.4912,16.0719,22.3528,35.2551,23.1979,9.02841,31.8977,36.2392,36.2731,35.798,35.5265,30.5761,36.3071,36.4428,36.3071,36.2731,36.375,-5.18774,1.32313,0.00503812530977942,-0.013766537170666636,0.004666314125061035,2.802533412056398,nan,0.0011111111111111111
1010,3824,2021-03-16 09:51:34,21.8458,35.798,33.4573,16.0719,22.3528,35.2212,23.164,9.02841,31.8638,36.2392,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.3071,36.3071,36.375,4.26027,2.90122,0.01104761925440037,0.011471479837935466,0.005862248420715332,2.802520927204741,nan,0.0002777777777777778
1011,3826,2021-03-16 09:51:38,21.8796,35.8319,33.4573,16.1057,22.3866,35.2551,23.1979,9.02841,31.8638,36.2053,36.2392,35.798,35.4926,30.5761,36.3071,36.4428,36.4089,36.2392,36.3071,-0.463734,1.32313,0.005089248718257737,-0.001266706555821864,0.004677753448486329,2.802506270271797,nan,0.0011111111111111111
1012,3828,2021-03-16 09:51:41,21.8458,35.798,33.4573,16.1057,22.3528,35.2551,23.1979,9.09574,31.9316,36.2053,36.2392,35.798,35.5265,30.5761,36.2731,36.4768,36.4089,36.2731,36.4089,-5.18774,1.32313,0.004987006914123164,-0.013968845827717805,0.005488611221313477,2.802477200369102,nan,0.0008333333333333334
1013,3830,2021-03-16 09:51:45,21.8458,35.8319,33.4573,16.1394,22.3528,35.2212,23.1979,9.06207,31.8977,36.2053,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.375,36.2731,36.2731,-0.463734,1.32313,0.004987254860026188,-0.001266764748009699,0.004081545829772949,2.802464198545641,nan,0.0011111111111111111
1014,3831,2021-03-16 09:51:46,21.8458,35.798,33.4573,16.1394,22.3528,35.2551,23.1979,9.06207,31.8977,36.2392,36.2392,35.798,35.4926,30.61,36.2731,36.4428,36.341,36.2392,36.3071,4.26027,1.32313,0.00503812530977942,0.011471479837935466,0.005484120368957519,2.8024527638872527,nan,0.0002777777777777778
1015,3833,2021-03-16 09:51:50,21.8458,35.8319,33.4912,16.1732,22.3866,35.2551,23.1979,9.06207,31.8977,36.2392,36.2392,35.798,35.5265,30.5761,36.2731,36.4428,36.341,36.2731,36.2731,-0.463734,0.534077,0.0020336224339793244,-0.0012486803022261851,0.004046693325042725,2.8024398829244213,nan,0.0011111111111111111
1016,3835,2021-03-16 09:51:53,21.8458,35.798,33.4234,16.2069,22.3866,35.2551,23.164,9.06207,31.8977,36.2053,36.2731,35.798,35.5265,30.61,36.2731,36.4428,36.4089,36.2731,36.4089,-0.463734,0.534077,0.0020336224339793244,-0.001266764748009699,0.00503665828704834,2.802424648665566,nan,0.0008333333333333334
1017,3837,2021-03-16 09:51:57,21.8458,35.8319,33.4234,16.2406,22.3528,35.2551,23.1979,9.06207,31.8638,36.2392,36.2392,35.798,35.5265,30.5761,36.2392,36.4089,36.4089,36.2731,36.341,4.26027,2.11217,0.008124189206837157,0.011803759212913859,0.005096909046173096,2.802426089354111,nan,0.0011111111111111111
1018,3838,2021-03-16 09:51:58,21.8458,35.8319,33.4573,16.2406,22.3866,35.2212,23.1979,9.02841,31.8638,36.2053,36.2392,35.7641,35.5265,30.5761,36.2731,36.4428,36.375,36.2731,36.3071,-0.463734,1.32313,0.005038375739886931,-0.001266764748009699,0.005448471069335938,2.8024105487364093,nan,0.0002777777777777778
1019,3840,2021-03-16 09:52:02,21.8458,35.8319,33.4234,16.2406,22.3528,35.2551,23.1979,9.06207,31.8638,36.2053,36.2731,35.7641,35.5265,30.5761,36.2731,36.4428,36.375,36.2731,36.341,-5.18774,0.534077,0.0020542582268567246,-0.014373463141820057,0.005494594097137451,2.8023763178698733,nan,0.0011111111111111111
1020,3842,2021-03-16 09:52:05,21.8458,35.8319,33.4234,16.2744,22.3528,35.2551,23.1979,9.02841,31.8638,36.2392,36.2392,35.7641,35.4926,30.5761,36.3071,36.4428,36.375,36.2731,36.341,-2.82574,1.32313,0.005089248718257737,-0.007829164479786307,0.005952488899230957,2.8023465361683617,nan,0.0008333333333333334
1021,3845,2021-03-16 09:52:10,21.8458,35.8319,33.4234,16.2744,22.3866,35.2551,23.1979,9.06207,31.83,36.2053,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.375,36.2731,36.3071,-0.463734,-0.25497,-0.000990532677917194,-0.0012848491937932091,0.005236011505126953,2.8023250393202814,nan,0.001388888888888889
1022,3847,2021-03-16 09:52:14,21.8796,35.798,33.4234,16.3418,22.3528,35.2551,23.1979,9.06207,31.83,36.2053,36.2392,35.7641,35.4926,30.61,36.2731,36.4428,36.375,36.2731,36.341,-0.463734,0.534077,0.002074835161093389,-0.001266706555821864,0.005527487277984619,2.802302912281724,nan,0.0011111111111111111
1023,3849,2021-03-16 09:52:17,21.8796,35.8319,33.3895,16.3418,22.3866,35.2212,23.2317,9.06207,31.8977,36.2392,36.2053,35.7641,35.4926,30.5761,36.2731,36.4428,36.341,36.2731,36.341,-0.463734,0.534077,0.0020130887470454204,-0.001302873785875229,0.0048995065689086915,2.8022834916905848,nan,0.0008333333333333334
1024,3852,2021-03-16 09:52:22,21.8796,35.798,33.3895,16.3756,22.3528,35.2212,23.1979,9.06207,31.83,36.2392,36.2392,35.7641,35.4926,30.5761,36.2392,36.4768,36.375,36.2731,36.3071,4.26027,1.32313,0.005089350810419532,0.011803216976027086,0.005553268432617188,2.802282424982824,nan,0.001388888888888889
1025,3854,2021-03-16 09:52:26,21.8458,35.798,33.3556,16.3756,22.3528,35.2551,23.1979,9.06207,31.83,36.2053,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.4089,36.2731,36.3071,6.62228,1.32313,0.005140226309497498,0.01860633764765176,0.005488252639770508,2.802286685772968,nan,0.0011111111111111111
1026,3856,2021-03-16 09:52:29,21.8458,35.8319,33.3895,16.3756,22.3866,35.2551,23.164,9.06207,31.8638,36.2392,36.2392,35.7641,35.4926,30.5761,36.2731,36.4428,36.4428,36.2731,36.2392,-2.82574,-0.25497,-0.000980709186318937,-0.007939361148196013,0.005724742889404297,2.8022629354644204,nan,0.0008333333333333334
1027,3858,2021-03-16 09:52:33,21.8458,35.8319,33.3217,16.4093,22.3528,35.2551,23.1979,9.02841,31.83,36.2392,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.4768,36.2392,36.375,-0.463734,1.32313,0.005140226309497498,-0.0013391025311437473,0.004132980346679687,2.8022496973403994,nan,0.0011111111111111111
1028,3859,2021-03-16 09:52:34,21.8458,35.8319,33.2878,16.4431,22.3528,35.2551,23.164,9.06207,31.8638,36.1713,36.2392,35.798,35.5265,30.5761,36.2731,36.4428,36.2731,36.2731,36.1374,-0.463734,1.32313,0.005089248718257737,-0.0013571869769272611,0.0058066692352294925,2.802233134750605,nan,0.0002777777777777778
1029,3862,2021-03-16 09:52:40,21.8458,35.8319,33.3556,16.4431,22.3528,35.2212,23.1979,9.02841,31.83,36.2392,36.2053,35.7641,35.4926,30.5422,36.2731,36.4428,36.3071,36.2392,36.2731,1.89827,1.32313,0.005089350810419532,0.005407515948575628,0.005934434413909912,2.802221886705423,nan,0.0016666666666666668
1030,3863,2021-03-16 09:52:41,21.8458,35.8319,33.3217,16.4768,22.3866,35.2551,23.1979,9.06207,31.7961,36.2392,36.2731,35.7641,35.4926,30.5422,36.3071,36.4428,36.2731,36.2731,36.1713,-0.463734,1.32313,0.0051913597246577336,-0.0013391025311437473,0.0057037463188171385,2.8022056160837425,nan,0.0002777777777777778
1031,3866,2021-03-16 09:52:46,21.8458,35.8659,33.2878,16.4431,22.3866,35.2212,23.1979,9.02841,31.83,36.2392,36.2392,35.7641,35.4926,30.5761,36.2392,36.4428,36.4768,36.2731,36.2392,-0.463734,1.32313,0.005089350810419532,-0.0013753247691585158,0.005580148696899414,2.8021826989133687,nan,0.001388888888888889
1032,3868,2021-03-16 09:52:50,21.8796,35.8319,33.2538,16.5105,22.3866,35.2551,23.1979,9.06207,31.7961,36.2392,36.2731,35.798,35.4926,30.5761,36.2731,36.4089,36.4089,36.2731,36.4428,-0.463734,2.11217,0.008287193450099631,-0.0013752615899790893,0.0057735095024108885,2.8021648612615775,nan,0.0011111111111111111
1033,3870,2021-03-16 09:52:53,21.8796,35.8319,33.3217,16.5105,22.3528,35.2551,23.1979,9.02841,31.7961,36.1713,36.2392,35.798,35.5265,30.5761,36.2392,36.4428,36.4089,36.2731,36.4089,1.89827,-0.25497,-0.001000386197120451,0.005481291838223575,0.005556695938110352,2.802149729607184,nan,0.0008333333333333334
1034,3872,2021-03-16 09:52:57,21.8458,35.8659,33.2878,16.5105,22.3528,35.2212,23.2317,9.02841,31.7961,36.2392,36.2731,35.7641,35.4926,30.5761,36.3071,36.4768,36.375,36.2731,36.2053,1.89827,0.534077,0.0020749382477551104,0.0056298174159120015,0.0049216880798339845,2.802138953162975,nan,0.0011111111111111111
1035,3874,2021-03-16 09:53:00,21.8796,35.8319,33.3217,16.5443,22.3866,35.289,23.1979,9.06207,31.7961,36.2053,36.2731,35.7641,35.4926,30.5761,36.2392,36.4089,36.4428,36.2731,36.2731,-0.463734,1.32313,0.005242237751447531,-0.0013390410159285937,0.004902713775634766,2.802124022358994,nan,0.0008333333333333334
1036,3876,2021-03-16 09:53:04,21.8796,35.798,33.2878,16.578,22.3528,35.2551,23.2317,9.02841,31.7961,36.2053,36.2731,35.7641,35.4926,30.5422,36.3071,36.4089,36.4428,36.2731,36.2053,-0.463734,1.32313,0.0051913597246577336,-0.0013390410159285976,0.0049818668365478515,2.802103821965106,nan,0.0011111111111111111
1037,3878,2021-03-16 09:53:07,21.8796,35.8319,33.2199,16.578,22.3866,35.2551,23.1979,9.06207,31.83,36.2392,36.2392,35.7641,35.5265,30.5761,36.2392,36.4428,36.4089,36.2731,36.2731,-0.463734,0.534077,0.002074835161093389,-0.0013933452050057698,0.005628960609436035,2.802086822481531,nan,0.0008333333333333334
1038,3880,2021-03-16 09:53:11,21.8458,35.8319,33.2538,16.578,22.3866,35.2212,23.1979,9.06207,31.7961,36.2053,36.2392,35.798,35.4926,30.61,36.2731,36.4428,36.4089,36.2731,36.2731,-2.82574,0.534077,0.0020749382477551104,-0.008380472885753415,0.0055882039070129395,2.802060250755467,nan,0.0011111111111111111
1039,3881,2021-03-16 09:53:12,21.8458,35.8319,33.186,16.578,22.3866,35.2551,23.1979,9.02841,31.7961,36.2392,36.2053,35.7641,35.4926,30.5761,36.2392,36.4089,36.3071,36.2731,36.375,1.89827,2.90122,0.011383066410988723,0.005777872813607507,0.006123203754425049,2.8020451673070017,nan,0.0002777777777777778
1040,3884,2021-03-16 09:53:17,21.8796,35.8319,33.2199,16.578,22.3866,35.2212,23.2317,9.06207,31.7961,36.1713,36.2731,35.7641,35.4926,30.5761,36.2731,36.4428,36.375,36.2731,36.2392,6.62228,1.32313,0.005140481697867946,0.019897445699917644,0.005889671325683594,2.8020562169241985,nan,0.001388888888888889
1041,3886,2021-03-16 09:53:21,21.8796,35.8659,33.186,16.6118,22.3866,35.2551,23.1979,9.02841,31.7622,36.2053,36.2392,35.7641,35.4926,30.5761,36.2392,36.4428,36.341,36.2731,36.2731,4.26027,1.32313,0.005242498148455841,0.013133253549534972,0.005449187278747558,2.8020533970893604,nan,0.0011111111111111111
1042,3888,2021-03-16 09:53:24,21.8458,35.8319,33.186,16.6118,22.3528,35.2551,23.1979,9.02841,31.83,36.2392,36.2392,35.798,35.4926,30.5761,36.2731,36.4428,36.375,36.2731,36.4428,-0.463734,1.32313,0.005140226309497498,-0.0014114936607255361,0.004379962921142578,2.8020398460936384,nan,0.0008333333333333334
1043,3890,2021-03-16 09:53:28,21.8458,35.8319,33.1521,16.6455,22.3866,35.2212,23.1979,9.06207,31.7961,36.2392,36.2392,35.798,35.4926,30.5422,36.2731,36.4428,36.375,36.2731,36.3071,-0.463734,1.32313,0.005140481697867946,-0.0014295781065090502,0.004384992122650147,2.8020217357958077,nan,0.0011111111111111111
1044,3892,2021-03-16 09:53:31,21.8458,35.8659,33.186,16.6455,22.3528,35.2551,23.1979,9.06207,31.7961,36.2053,36.2053,35.7641,35.4926,30.5761,36.2731,36.4089,36.375,36.2392,36.2731,-0.463734,1.32313,0.0051913597246577336,-0.0014296314529567908,0.005566265106201172,2.8020048755275146,nan,0.0008333333333333334
1045,3894,2021-03-16 09:53:35,21.8458,35.8319,33.2199,16.6793,22.3528,35.2212,23.1979,9.06207,31.7961,36.2392,36.2392,35.7641,35.4926,30.5761,36.2731,36.4428,36.375,36.3071,36.4428,-2.82574,0.534077,0.0020749382477551104,-0.008490669554163098,0.005260175704956055,2.8019742050169416,nan,0.0011111111111111111
1046,3896,2021-03-16 09:53:38,21.8796,35.8319,33.1521,16.6793,22.3866,35.2212,23.1979,9.02841,31.83,36.2053,36.2392,35.7641,35.4587,30.5761,36.2731,36.4428,36.4089,36.3071,36.3071,-0.463734,1.32313,0.005089350810419532,-0.0014295124350591384,0.005618611335754395,2.8019572000892,nan,0.0008333333333333334
