,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ
0,2080,2021-04-09 13:31:11,22.15,32.7113,29.8307,18.333,22.2514,33.1182,24.0432,17.6579,25.9374,33.6608,33.2199,32.4401,31.6605,27.1557,33.6947,33.8982,33.7964,33.6608,33.7286,719.947,1.32313,0.010756184504506664,2.3847358732216,0.26753744506835936,8.91366754214034,0.00231344386769894,0.0005555555555555556,4.4984685941844,114.00624540903063,-23.264501071870505,52919.51436452805
1,2083,2021-04-09 13:31:16,22.1162,31.5927,30.4744,18.063,22.2176,33.1182,23.9417,18.198,25.9374,33.4234,33.2538,32.4062,31.7622,27.088,33.7964,33.9321,33.7964,33.6947,33.7286,901.822,-0.25497,-0.0020727399145315,1.1597274841229042,0.26646124267578125,4.952624923638942,0.0019561847015806886,0.001388888888888889,-51.60811921511849,-1283.4228480978704,124.16994987157236,52914.14557863326
2,2086,2021-04-09 13:31:21,22.1162,30.881,30.881,17.928,22.2852,33.1521,23.9755,18.0292,25.9712,33.559,33.2538,32.4401,31.6944,27.1219,33.7286,33.8982,33.7286,33.7964,33.7625,960.872,2.90122,0.0235841739311178,0.0,0.26424526977539065,3.3120355165937663,0.003221634038520111,0.001388888888888889,-89.01763982984599,-2204.4823573430003,212.56392988415703,52929.851759460245
3,2089,2021-04-09 13:31:26,22.15,30.7455,31.2538,17.8604,22.2852,33.1521,23.9417,17.8604,25.9712,33.4912,33.2538,32.474,31.7622,27.088,33.7286,33.7625,33.593,33.7964,33.7286,984.492,0.534077,0.004341540752031767,-0.5754254992342244,0.26203982543945314,1.6147144211676105,0.0054450285202878946,0.001388888888888889,-94.66592667046027,-2281.834083921353,302.13441763379257,52882.95736245363
4,2091,2021-04-09 13:31:29,22.1162,30.7455,31.3555,17.7929,22.319,33.1521,23.9417,17.7929,25.9374,33.4912,33.2538,32.5079,31.7622,27.1219,33.7625,33.7625,33.4912,33.593,33.7286,991.578,1.32313,0.01080642195115619,-0.6955582665599463,0.2611627197265625,0.9649767190946728,0.0064306448354029015,0.0008333333333333334,-93.74114163231084,-2401.5206118760666,436.37255200139265,52851.82980483971
5,2094,2021-04-09 13:31:35,22.1162,30.7794,31.5927,17.7592,22.2514,33.1521,23.9079,17.7592,25.9374,33.7286,33.3217,32.5079,31.7622,27.1557,33.559,33.6269,33.4234,33.4912,33.6947,998.664,1.32313,0.01080642195115619,-0.9340001927085322,0.26136688232421873,4.460921142686674e-05,0.009331463375609332,0.0016666666666666668,-91.02928531052777,-2328.387074392508,-116627.9659675588,52820.694235452924
6,2096,2021-04-09 13:31:38,22.15,30.8471,31.6605,17.7254,22.2852,33.1521,23.9755,17.6579,25.9712,33.6608,33.3217,32.474,31.83,27.088,33.593,33.559,33.3556,33.4912,33.7286,996.302,1.32313,0.010755795166681566,-0.9318627940878245,0.2608330078125,-0.342670644346648,0.011526501205792457,0.0008333333333333334,-86.58744077967506,-2165.470228880956,-777.5335621705333,52794.48304668018
7,2100,2021-04-09 13:31:45,22.1162,30.9827,31.8638,17.6917,22.319,33.1521,23.9079,17.5904,25.9036,33.7286,33.3217,32.5079,31.8638,27.1557,33.3895,33.5251,33.3217,33.4234,33.6608,993.94,1.32313,0.010857048735630816,-1.0070758203469186,0.2586425476074219,-1.0417174653921397,0.014199378347380947,0.0019444444444444444,-78.60308489403836,-1941.2080769915165,-198.23370846343562,52763.44045142451
8,2103,2021-04-09 13:31:50,22.15,31.0505,31.9316,17.6242,22.1838,33.1521,23.9079,17.6242,25.9374,33.593,33.3895,32.474,31.9316,27.1557,33.4234,33.4912,33.2538,33.3895,33.6269,1001.03,1.32313,0.01080642195115619,-1.0142128212553074,0.36659094238281253,-1.2803211847182228,0.016413131903675587,0.001388888888888889,-74.26383831704439,-1836.3130020594365,-123.48623091935575,52737.42593162883
9,2106,2021-04-09 13:31:55,22.15,31.1182,31.9994,17.5904,22.1838,33.1182,23.8741,17.5567,25.9374,33.3895,33.4234,32.5418,32.0333,27.2234,33.4912,33.3556,33.2199,33.2878,33.593,993.94,1.32313,0.010756184504506664,-1.0071437435232766,0.5616527099609375,-1.3799338966768289,0.017741593672417136,0.001388888888888889,-70.03587370017624,-1719.2088631084878,-86.16550607968611,52711.66453978668
10,2108,2021-04-09 13:31:59,22.1162,31.2199,32.1011,17.5567,22.2176,33.186,23.9755,17.4217,25.9374,33.4573,33.4573,32.5418,31.9994,27.2573,33.4573,33.3556,33.1521,33.1521,33.6269,996.302,0.534077,0.004382252168956713,-1.0095836055024168,0.8345939941406251,-1.3479952631589878,0.020820950432793885,0.0011111111111111111,-64.28614993701022,-1626.6640909010673,-67.6059305776982,52696.07252000888
11,2112,2021-04-09 13:32:06,22.1162,32.1689,32.1689,17.5229,22.2176,33.186,23.9755,17.1517,25.9712,33.4912,33.4573,32.6435,32.1011,27.325,33.3895,33.3556,33.1182,33.3217,33.559,998.664,-0.25497,-0.002082345242477125,0.0,1.2071943359375,-0.9580686468608635,0.023042012322395975,0.0019444444444444444,-17.390091627137508,-432.50271389524244,-17.241166894958965,52743.3026398468
12,2114,2021-04-09 13:32:09,22.1162,33.4912,32.135,17.4892,22.2852,33.1182,23.9417,17.0167,26.1066,33.3217,33.4912,32.6435,32.0672,27.2911,33.2878,33.3217,33.1521,33.186,33.593,993.94,0.534077,0.004239395198908351,1.5501035382527433,1.530908203125,-0.6205850846369442,0.025234361310622837,0.0008333333333333334,49.861618368063574,1257.621241272202,66.72480218112783,52680.62082449314
13,2117,2021-04-09 13:32:14,22.15,35.2551,32.2706,17.4217,22.319,33.186,24.0432,16.713,26.4111,33.2878,33.4573,32.6096,32.135,27.325,33.3556,33.2878,33.186,33.2538,33.5251,998.664,0.534077,0.00409586957749977,3.4272657423754374,1.7180139160156251,-0.05312773125859654,0.02791194492040854,0.001388888888888889,132.59756200787862,3327.9616196504817,1437.2497516490362,52691.18292185457
14,2121,2021-04-09 13:32:21,22.15,36.952,32.3384,17.3879,22.319,33.1521,23.9079,15.937,26.7834,33.3895,33.4912,32.7113,32.135,27.3927,33.1521,33.3895,33.3895,33.3556,33.5251,996.302,-1.04402,-0.007526979577788583,5.285520268998766,1.6237042236328125,0.7016593972498547,0.030526412738914977,0.0019444444444444444,206.15650057710633,5230.316038290963,-153.28437503569756,52769.61177645792
15,2123,2021-04-09 13:32:25,22.15,37.1217,32.4401,17.3542,22.319,33.186,23.9755,15.5322,26.9526,33.4234,33.4912,32.6435,32.1689,27.4265,33.2199,33.4912,33.5251,33.3217,33.559,996.302,-0.25497,-0.0017990922595854228,5.363423723631136,1.58103662109375,0.9783244572465983,0.032287475256661764,0.0011111111111111111,211.88885353138295,5125.821218219752,-92.37347497590262,52821.810208364295
16,2126,2021-04-09 13:32:30,22.1162,36.6465,32.4062,17.3204,22.2852,33.1182,23.9079,15.0937,27.1896,33.3217,33.4912,32.7113,32.2028,27.3927,33.3217,33.6947,33.6947,33.6269,33.5251,993.94,-0.25497,-0.001711292036721738,4.8465595290171875,1.5520788574218751,1.2633796873322782,0.03456716346183348,0.001388888888888889,187.5993249317087,4650.558544148133,-58.14707163888065,52931.23148268656
17,2129,2021-04-09 13:32:35,22.15,36.2053,32.474,17.3204,22.15,33.1521,24.0432,14.9926,27.325,33.4912,33.4912,32.7791,32.2706,27.4265,33.4912,33.8643,33.8643,33.6269,33.559,991.578,1.32313,0.008728027686748201,4.2544542001318195,1.5625113525390626,1.4228129469297046,0.0366936622404413,0.001388888888888889,163.66565287120275,3977.429530046626,-38.98471051819492,53066.845660512365
18,2131,2021-04-09 13:32:38,22.15,35.9677,32.5418,17.3204,22.2176,33.1182,23.9079,15.06,27.4265,33.4912,33.4912,32.8131,32.2706,27.3927,33.559,33.8982,33.8982,33.7625,33.559,991.578,-0.25497,-0.0016429107859206409,3.906234996980028,1.580948974609375,1.4287524956772089,0.038895692021429416,0.0008333333333333334,151.73654941633345,3830.89345639636,-33.52432554667236,53108.434370938965
19,2134,2021-04-09 13:32:43,22.1162,35.6283,32.6096,17.3204,22.2176,33.1182,24.0093,15.1612,27.5619,33.4912,33.4912,32.8809,32.3384,27.4265,33.5251,33.966,33.966,33.8304,33.6608,991.578,1.32313,0.008322831434156413,3.4421012119090393,1.59625830078125,1.523010114260993,0.041535589937599905,0.001388888888888889,134.20868034111356,3437.9634649735026,-25.89223244432733,53176.302016554146
20,2137,2021-04-09 13:32:49,22.15,35.3569,32.7452,17.2867,22.2514,33.1182,24.0093,15.2286,27.6296,33.4912,33.4912,32.9148,32.4062,27.4942,33.7286,33.9999,34.0339,33.7286,33.7286,993.94,1.32313,0.008221422999030092,2.984971987017418,1.6094609375,1.5832500399996519,0.043698755175702965,0.0016666666666666668,119.61364564149785,2943.337134795491,-19.2407770217693,53244.25770511836
21,2140,2021-04-09 13:32:54,22.15,35.323,32.9148,17.2867,22.3528,33.1182,23.9417,15.2961,27.7312,33.4573,33.4912,32.9487,32.474,27.5281,33.6608,34.0339,34.0339,33.7286,33.6947,996.302,1.32313,0.008069235450893688,2.758927933024718,1.614789794921875,1.593174358870781,0.04585404042193202,0.001388888888888889,117.84244059198886,2888.807527845449,-17.173990606022915,53249.6349842458
22,2143,2021-04-09 13:32:59,22.1162,35.3908,32.9826,17.2529,22.319,33.0843,24.0432,15.2961,27.8327,33.4912,33.4912,32.9826,32.5418,27.5958,33.7625,34.0339,34.0678,33.9321,33.7286,993.94,1.32313,0.007866812792819337,2.7525138923611965,1.6091357421875,1.601761624900877,0.048056039782333033,0.001388888888888889,118.08365596073237,3027.652580220736,-16.556085838530283,53338.39319832729
23,2145,2021-04-09 13:33:02,22.15,35.4926,33.0165,17.2529,22.1838,33.1182,23.8741,15.2961,27.8666,33.559,33.4912,33.0843,32.5757,27.5958,33.8304,33.9999,34.1017,33.8643,33.7286,996.302,0.534077,0.0031752535550497894,2.8367168237532217,1.5996236572265625,1.5653043659963006,0.05025803914273405,0.0008333333333333334,121.73424906472428,2936.68164747108,-15.2422706486309,53369.695039174236
24,2149,2021-04-09 13:33:09,22.15,35.5944,33.0504,17.2192,22.1838,33.0504,23.9417,15.2624,28.002,33.4573,33.4912,33.1182,32.7113,27.5619,33.7964,34.1017,34.1356,34.0339,33.7625,993.94,1.32313,0.007562801336578562,2.90759610023061,1.593527587890625,1.627885436681329,0.053397074394343894,0.0019444444444444444,124.76823778609487,3214.3537391113864,-15.010190559776188,53421.69546210422
25,2152,2021-04-09 13:33:14,22.1162,35.6623,33.1182,17.2192,22.319,33.0843,24.0432,15.2286,28.0697,33.6947,33.4912,33.1521,32.7452,27.6635,33.7286,34.1695,34.1695,33.9999,33.7964,998.664,-1.04402,-0.0059272026221877236,2.9216646874090397,1.5832143554687501,1.6215697485911085,0.055659074891919486,0.001388888888888889,125.60733454970612,3185.499537795643,-13.809638355171609,53489.70426161985
26,2155,2021-04-09 13:33:19,22.15,35.7301,33.0504,17.1854,22.15,33.0504,24.077,15.1949,28.1713,33.5251,33.5251,33.2538,32.8131,27.6973,33.9321,34.2034,34.2034,33.9321,33.7964,996.302,-0.25497,-0.0014084947124682274,3.0699689320348496,1.581442626953125,1.6392038931881376,0.0578014650584216,0.001388888888888889,127.32718947418621,3158.859489246392,-12.725225101084911,53531.491592960025
27,2158,2021-04-09 13:33:25,22.15,35.7641,33.0165,17.1854,22.2852,33.0843,23.8741,15.1949,28.2729,33.7286,33.559,33.2199,32.8131,27.7989,33.8304,34.1695,34.2034,34.0339,33.8304,996.302,0.534077,0.0029092430033541027,3.1477578227633534,1.5860776367187501,1.6781196734012616,0.06089118934054588,0.0016666666666666668,127.28200630442937,3201.9255904587553,-11.876154316981822,53578.69238444723
28,2160,2021-04-09 13:33:28,22.15,35.798,33.186,17.1854,22.2514,33.0843,24.0432,15.1949,28.3406,33.593,33.593,33.2538,32.847,27.8327,33.966,34.2034,34.2034,34.0339,33.8304,991.578,1.32313,0.007105986717437942,2.9782205587179553,1.593609375,1.6669404023117376,0.06317711311420438,0.0008333333333333334,127.9615790928012,3270.0777278909486,-11.702672838807578,53604.82617761261
29,2163,2021-04-09 13:33:33,22.1162,35.798,33.1521,17.1517,22.319,33.0504,24.0093,15.1612,28.4083,33.7964,33.6608,33.2538,32.8809,27.9343,34.0339,34.2374,34.2034,33.966,33.8982,998.664,-0.25497,-0.0013400777407203697,3.038572617591915,1.5989396972656251,1.6621619647787373,0.06576133137866799,0.001388888888888889,125.40272126009376,3239.77473807935,-10.896518831899218,53683.22659116625
30,2166,2021-04-09 13:33:38,22.15,35.8998,33.2199,17.1179,22.1838,33.0843,24.077,15.0937,28.4422,33.8304,33.7286,33.2878,32.9148,28.002,34.1356,34.2713,34.2713,33.8982,33.8643,996.302,1.32313,0.006953791542681591,3.0701980598425913,1.6045220947265626,1.6891287785679072,0.06796616260600573,0.001388888888888889,128.2968997773583,3203.8943669570103,-10.148615459517476,53735.501461247026
31,2169,2021-04-09 13:33:43,22.15,35.9338,33.2878,17.1179,22.319,33.0165,23.8741,15.0937,28.5099,33.6608,33.7286,33.2878,32.9487,28.0359,33.9999,34.3052,34.2713,33.9321,33.8982,996.302,1.32313,0.006751491111576922,3.031360896430281,1.6039720458984374,1.6979917882672022,0.06944319011824893,0.001388888888888889,130.43789887024965,3140.1801414766733,-9.389685636176994,53714.77026173464
32,2171,2021-04-09 13:33:47,22.15,36.0016,33.2878,17.1179,22.2176,33.1182,23.8741,15.0937,28.5776,33.6269,33.7625,33.2878,32.9487,28.1374,33.9999,34.3391,34.2713,33.966,33.8982,991.578,-0.25497,-0.0013106454511923088,3.0942936264352223,1.606372314453125,1.7057892772147598,0.07165229087972584,0.0011111111111111111,132.5713884132711,3286.185326736486,-9.453126147665305,53741.04596940056
33,2174,2021-04-09 13:33:52,22.1162,36.0695,33.3217,17.1179,22.2514,33.0504,23.9755,15.0937,28.6453,33.9321,33.7625,33.3217,33.0165,28.1713,34.1356,34.3391,34.3052,34.1356,33.8643,998.664,1.32313,0.006599099946074445,3.155595388570635,1.6035899658203125,1.7025811271466706,0.07474206541530562,0.001388888888888889,132.00626822484938,3174.2875380083133,-8.623770243696564,53855.683039409254
34,2178,2021-04-09 13:33:59,22.15,36.2053,33.2538,17.0842,22.1838,33.0504,24.0093,15.0263,28.7131,33.6608,33.7625,33.3217,33.0843,28.2052,34.1017,34.373,34.3391,34.0339,33.8643,993.94,0.534077,0.0026227068794529816,3.3733372208453867,1.600913330078125,1.7511147146712471,0.0765917980528118,0.0019444444444444444,139.18044384570194,3343.3783318079018,-8.471883789610821,53819.36085937145
35,2180,2021-04-09 13:34:02,22.15,36.2731,33.2878,17.0504,22.1838,33.0843,23.9079,15.0263,28.8147,33.7286,33.7964,33.3556,33.1182,28.2052,34.1695,34.407,34.3391,33.9999,33.8643,1001.03,2.11217,0.010209881907015514,3.4363063616995477,1.601196044921875,1.7468409828440428,0.07906472919742029,0.0008333333333333334,141.06603007425275,3435.709060872364,-8.462654331629961,53855.79885273481
36,2183,2021-04-09 13:34:08,22.15,36.341,33.2199,17.0167,22.2852,33.0843,24.0432,14.9588,28.8485,33.7625,33.7964,33.3556,33.1521,28.1374,34.1356,34.4409,34.407,34.1356,33.8643,991.578,1.32313,0.0063451606420565415,3.558699917999464,1.6009790039062501,1.7674605236301197,0.08170632297404046,0.0016666666666666668,143.1938888728642,3612.7196761902924,-8.40808302110409,53886.82992360409
37,2186,2021-04-09 13:34:13,22.15,36.4089,33.0504,17.0167,22.319,33.0843,23.9417,14.9588,28.8824,33.8304,33.7964,33.3556,33.186,28.0697,34.1017,34.4409,34.4748,34.2374,33.8982,998.664,2.90122,0.013801650780301298,3.856750543061791,1.603005859375,1.7897337417473045,0.08390694359378638,0.001388888888888889,145.3152833553259,3523.1087907844026,-7.744508371306763,53917.877940968465
38,2189,2021-04-09 13:34:18,22.15,36.4768,32.9826,17.0167,22.2514,33.0843,24.0432,14.9251,28.9501,33.6947,33.8304,33.3895,33.2538,28.0697,34.2374,34.5087,34.4748,34.2374,33.9321,996.302,1.32313,0.006192965467300195,4.003091929065262,1.6052940673828124,1.8134957322405116,0.08522943007764897,0.001388888888888889,147.19698827677837,3657.0418914845995,-7.655702150789766,53954.29830496801
39,2191,2021-04-09 13:34:21,22.15,36.5107,33.1521,17.0167,22.2514,33.1521,24.077,14.9251,28.984,33.966,33.8304,33.3895,33.2538,28.0697,34.2034,34.5426,34.5426,34.2713,33.966,998.664,1.32313,0.006243121312683007,3.85686537857,1.60810546875,1.813108346930309,0.08743639377907285,0.0008333333333333334,146.75980873348286,3640.6990896868733,-7.391901898886461,54016.707666395494
40,2195,2021-04-09 13:34:28,22.1162,36.5447,33.2878,16.9829,22.2852,33.1182,23.9755,14.8914,29.1195,33.9321,33.8643,33.3556,33.2878,28.0697,34.3391,34.5766,34.5426,34.3391,33.9999,991.578,0.534077,0.002417717722327975,3.7137110137034304,1.61133544921875,1.8582508852188269,0.09008052095465865,0.0019444444444444444,146.98062214170295,3599.7951644970035,-6.8376277322205645,54058.32594160617
41,2197,2021-04-09 13:34:32,22.15,36.5786,33.3895,16.9155,22.2176,33.1521,23.9079,14.8914,29.1533,33.7964,33.8304,33.3895,33.2538,28.1036,34.1695,34.5766,34.5766,34.2374,34.0678,1001.03,0.534077,0.0024176570011035688,3.6708955944447896,1.611573486328125,1.8571372140932338,0.09238666728787083,0.0011111111111111111,149.89532748424728,3656.0646153522835,-6.718455567164312,54011.61666462016
42,2200,2021-04-09 13:34:37,22.1162,36.6465,33.4912,16.9155,22.2176,33.1182,23.9417,14.8577,29.1872,33.8982,33.8643,33.3895,33.3217,28.1036,34.2713,34.6105,34.6444,34.2374,34.1017,996.302,1.32313,0.005888280036655483,3.615001305539909,1.6125506591796874,1.879987667372309,0.09459012703805435,0.001388888888888889,150.7932651376653,3875.6930581064507,-6.887379098863802,54079.266741127576
43,2203,2021-04-09 13:34:42,22.15,36.6465,33.4912,16.9155,22.1838,33.1521,24.0432,14.8239,29.2888,33.8643,33.8304,33.4573,33.3556,28.1374,34.3052,34.6783,34.6783,34.3052,34.1695,998.664,-1.04402,-0.004565920863421206,3.623404790389426,1.609045654296875,1.8798685045463417,0.09679217252828586,0.001388888888888889,149.14721879457178,3653.987597686639,-6.177039355936077,54131.3368572362
44,2206,2021-04-09 13:34:47,22.15,36.6465,33.5251,16.8817,22.2852,33.1182,24.077,14.7565,29.3227,34.0339,33.8304,33.4234,33.3556,28.1713,34.3391,34.6444,34.7462,34.4409,34.1356,996.302,-0.25497,-0.0010955721292341116,3.5759976954336663,1.6072421875,1.8896163175904233,0.09889042810267433,0.001388888888888889,147.50604364477252,3754.224635645194,-6.128737137884981,54183.44651027901
45,2209,2021-04-09 13:34:52,22.15,36.6804,33.4573,16.9155,22.319,33.1521,24.0093,14.7565,29.3565,34.1017,33.8643,33.4573,33.3895,28.239,34.373,34.7462,34.7801,34.5426,34.1695,996.302,1.32313,0.005685178199759993,3.6925091856706134,1.6279880371093751,1.8896329268216983,0.1012015459381938,0.001388888888888889,146.35956412830606,3680.8362741478713,-5.757389807589908,54266.79995802318
46,2212,2021-04-09 13:34:58,22.15,36.7144,33.4234,16.8142,22.2852,33.186,23.9417,14.7565,29.4243,34.0339,33.8643,33.4912,33.3556,28.3406,34.4409,34.7801,34.848,34.5766,34.2034,996.302,1.32313,0.005634119161550871,3.770298076399109,1.6552657470703125,1.923237630812838,0.10352176141444526,0.0016666666666666668,146.4762416289529,3612.437177451948,-5.372659295523988,54308.667186874
47,2214,2021-04-09 13:35:01,22.15,36.7823,33.4573,16.848,22.1838,33.2199,23.9755,14.7228,29.4581,34.1017,33.8304,33.4912,33.3895,28.4083,34.3391,34.7801,34.848,34.6444,34.1695,996.302,1.32313,0.005633986410751131,3.8092498037153026,1.670305419921875,1.9186143365935215,0.1051664414699987,0.0008333333333333334,149.06882724584577,3784.2974013557528,-5.546611927199442,54319.2424354639
48,2218,2021-04-09 13:35:08,22.15,36.8162,33.559,16.7805,22.319,33.1182,24.077,14.6553,29.5598,34.1356,33.8982,33.559,33.4234,28.476,34.407,34.814,34.848,34.4409,34.2374,996.302,1.32313,0.0053301591662261215,3.7315754768906735,1.6938807373046876,1.9291707147751025,0.10837165049974307,0.0019444444444444444,149.34149396556907,3766.5565532620244,-5.239851340560907,54355.895874115085
49,2220,2021-04-09 13:35:11,22.15,36.8502,33.559,16.7805,22.2176,33.186,24.077,14.6553,29.6275,34.2034,33.8982,33.5251,33.3895,28.5099,34.373,34.7801,34.8819,34.4748,34.2713,991.578,1.32313,0.005329774579679071,3.752649120540788,1.7126470947265626,1.9231691096457608,0.1103380039157438,0.0008333333333333334,150.48611759549638,3803.3493824940497,-5.187817318574613,54366.34702277685
50,2223,2021-04-09 13:35:16,22.15,36.952,33.5251,16.7467,22.2852,33.2199,23.9417,14.6216,29.6953,34.0678,33.9321,33.559,33.4234,28.5438,34.5087,34.848,34.9497,34.5087,34.3052,996.302,1.32313,0.005278735845428637,3.9259904217599835,1.7361951904296875,1.9419986618466338,0.11278846653275047,0.001388888888888889,153.31556817670727,3862.371217952692,-5.0933485817549995,54418.40660921618
51,2226,2021-04-09 13:35:22,22.15,37.0199,33.559,16.7467,22.2176,33.2199,24.0093,14.5541,29.763,34.2374,33.9321,33.593,33.4234,28.6115,34.4409,34.8819,34.9158,34.5087,34.2713,1001.03,2.11217,0.008264817401876267,3.983757976486773,1.758281005859375,1.9519335812658318,0.11587037697082017,0.0016666666666666668,155.40225059209587,3905.8543596558106,-4.94261092422063,54444.63276089939
52,2230,2021-04-09 13:35:29,22.15,37.0538,33.559,16.6793,22.319,33.2878,24.0093,14.4867,29.8307,34.3391,33.966,33.593,33.4234,28.6453,34.4748,34.9158,35.0176,34.5766,34.373,996.302,1.32313,0.0051771220124478,4.003779312488495,1.7785341796875,1.9722402481723493,0.11807525538741943,0.0019444444444444444,154.4577134622415,3820.434579322411,-4.5797780322775345,54522.63067057384
53,2232,2021-04-09 13:35:32,22.15,37.0878,33.559,16.713,22.1838,33.2199,24.0432,14.4867,29.8985,34.1017,33.9321,33.6608,33.4234,28.6453,34.5426,34.9497,34.9497,34.5766,34.3391,996.302,2.90122,0.01090735430201909,4.04273103980468,1.7996295166015626,1.9665186468738187,0.12028013380401868,0.0008333333333333334,156.898729814879,3998.3161008718284,-4.740066669932445,54491.44004046208
54,2235,2021-04-09 13:35:37,22.15,37.0878,33.559,16.6793,22.2514,33.2878,23.9417,14.4867,29.8646,34.2034,33.9321,33.6608,33.4573,28.6115,34.6105,35.0176,35.0176,34.6444,34.407,993.94,0.534077,0.0020692363105623483,4.033146666074607,1.8214683837890626,1.9823437974317124,0.1233699341486705,0.001388888888888889,154.8610359770659,3886.8878326629774,-4.426351014567536,54558.91360709608
55,2237,2021-04-09 13:35:41,22.15,37.1557,33.559,16.6793,22.2176,33.3217,24.0093,14.4193,29.9324,34.2374,33.966,33.6947,33.4573,28.6115,34.6444,35.0515,35.0855,34.5766,34.4409,1001.03,1.32313,0.005075334579473264,4.140074059935274,1.84033642578125,1.9778988767352343,0.12512988767434968,0.0011111111111111111,156.86001451748626,4013.3567479682206,-4.478952825106728,54590.10051607237
56,2240,2021-04-09 13:35:46,22.15,37.2236,33.559,16.6455,22.2514,33.3217,23.9417,14.3855,30.0679,34.2374,33.966,33.6608,33.4573,28.6115,34.7462,35.1194,35.1872,34.7462,34.4748,996.302,1.32313,0.004872429013274159,4.19830882126168,1.855891357421875,1.9942622043993181,0.1273319491934038,0.001388888888888889,157.7656060434765,4012.2785107614545,-4.328077637085611,54657.5516804628
57,2243,2021-04-09 13:35:51,22.15,37.2575,33.593,16.6455,22.319,33.3217,23.9079,14.3518,30.1356,34.4409,33.9321,33.6947,33.4912,28.6115,34.7801,35.1533,35.1872,34.7123,34.5426,991.578,1.32313,0.004771051103077265,4.178288375735808,1.8804207763671876,1.9996839193809737,0.130403998116543,0.001388888888888889,157.63528825184494,3954.346854316932,-4.1123751836365,54709.5166506752
58,2246,2021-04-09 13:35:56,22.15,37.3254,33.593,16.6118,22.1838,33.2878,24.0093,14.3181,30.1356,34.2374,33.9321,33.6947,33.4912,28.6453,34.814,35.2212,35.1872,34.7801,34.5426,993.94,0.534077,0.0019054237842237184,4.26584578793268,1.9047950439453125,1.9959316574562072,0.13172565177247308,0.001388888888888889,160.55881107539014,3945.572519094749,-3.967030302851398,54709.547895823714
59,2249,2021-04-09 13:36:01,22.15,37.3254,33.593,16.578,22.1838,33.3556,23.9755,14.2844,30.2034,34.5087,33.966,33.6947,33.4912,28.6453,34.9158,35.2551,35.2551,34.7801,34.6105,996.302,-0.25497,-0.0009095638693392406,4.275983148086309,1.927757568359375,2.0010796148788423,0.1337774714719283,0.001388888888888889,157.85782729172072,3850.626161906702,-3.7231348339035772,54797.84314458195
60,2252,2021-04-09 13:36:06,22.15,37.3594,33.593,16.578,22.319,33.3895,23.9755,14.2507,30.305,34.373,33.9999,33.7286,33.5251,28.6792,34.9158,35.289,35.3569,34.9837,34.6444,996.302,0.534077,0.001864220157973359,4.314934875402494,1.950275146484375,2.005921327676168,0.13597881768257258,0.001388888888888889,157.55775221951424,3961.5776047299187,-3.7366025293068046,54855.02642442444
61,2254,2021-04-09 13:36:10,22.1162,37.4273,33.6608,16.5443,22.319,33.3895,23.9417,14.217,30.2034,34.4748,33.966,33.7286,33.4912,28.7131,34.9497,35.289,35.3569,35.0515,34.6105,996.302,1.32313,0.004770572153021822,4.315248127695006,1.964330810546875,2.0093803000664603,0.13935735667551077,0.0011111111111111111,159.8326007754109,3985.0735322428127,-3.6704148138614348,54875.865294505355
62,2257,2021-04-09 13:36:15,22.1162,37.4273,33.6269,16.5443,22.2852,33.3895,24.077,14.1832,30.4067,34.407,33.9999,33.7625,33.5251,28.7469,34.9158,35.3569,35.323,35.0515,34.6783,998.664,0.534077,0.0018027543806785325,4.364409605766017,1.991846435546875,2.0134611709443084,0.14139973905411804,0.001388888888888889,159.15263974228736,3863.621414803559,-3.417566479610652,54896.76050814714
63,2260,2021-04-09 13:36:20,22.15,37.5292,33.6608,16.5443,22.319,33.4234,23.9755,14.1158,30.3389,34.5087,34.0339,33.7964,33.4912,28.7808,34.9158,35.3908,35.289,35.0515,34.7123,998.664,1.32313,0.004618213789520951,4.442296799398613,2.028126953125,2.00843655499155,0.14375410243475933,0.001388888888888889,162.55465885968897,4047.396773699726,-3.5155329464655187,54928.03038518835
64,2263,2021-04-09 13:36:25,22.15,37.631,33.6608,16.5105,22.2514,33.4912,24.0432,14.1158,30.3728,34.5766,34.0678,33.7625,33.4912,28.8485,34.9837,35.3908,35.3908,34.848,34.7462,998.664,1.32313,0.0046685009581698255,4.559199346751204,2.0415643310546874,2.0222210683880446,0.14683307275711038,0.001388888888888889,166.2320011372078,4143.471268770992,-3.510541954088485,54948.98928979738
65,2266,2021-04-09 13:36:30,22.15,37.665,33.6947,16.4431,22.2176,33.4912,24.0432,14.0484,30.4744,34.6783,34.1017,33.7964,33.5251,28.9163,35.0176,35.3908,35.5265,35.0515,34.7462,993.94,0.534077,0.0018230287128131275,4.537747168532079,2.06106005859375,2.0173524003163137,0.14947219017626848,0.001388888888888889,164.620369604707,4260.591001222984,-3.5286646793469005,55047.77340685063
