,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,timeStamp_watt,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ,DisEntropy_kj/K,DisEntropy_kj,nStratDischarge,DisTotalTanksEnergyForAvailability_kJ
10,637,2021-05-13 10:33:07,23.6036,27.9004,28.0697,18.5018,24.5504,29.3227,25.7344,18.333,26.5127,29.4243,29.4581,28.9501,28.2052,27.1219,29.2888,29.4243,29.3565,29.2549,29.5936,949.062,2.90122,0.009280595008440057,-0.1843923895323865,0.25002059936523435,0.7233246638770716,nan,0.001388888888888889,0.001388888888888889,-54.059334028270946,-1180.1611066455946,184.6826231936856,47137.27259833665,83.50230235363186,1813.1597482768,0.7975297698639017,79527.60309540591
11,640,2021-05-13 10:33:12,23.6036,27.9343,28.1036,18.4681,24.5504,29.3227,25.7344,18.333,26.5127,29.3904,29.4243,28.984,28.2052,27.088,29.2888,29.2888,29.1533,29.2211,29.3227,949.062,2.90122,0.009280595008440057,-0.1843923895323865,0.3499847106933594,0.5412749483531778,nan,0.001388888888888889,0.0016666666666666668,-32.59815337168414,-707.159828372281,97.84777127238293,47084.42431090549,84.51946713334996,1800.8573981275517,0.814742457127381,79451.45638270846
12,644,2021-05-13 10:33:19,23.5698,28.002,28.1036,18.4006,24.5504,29.3227,25.7006,18.198,26.4788,29.4243,29.492,29.0179,28.2052,27.1219,29.2549,29.3227,29.3227,29.1872,29.2211,949.062,1.32313,0.004283568106017274,-0.1106623738441765,0.5410947265625,0.38924698710929717,nan,0.0019444444444444444,0.0016666666666666668,23.003791775561446,485.2004128455996,-29.842154033428397,47132.029143206266,85.15022564242223,1872.8222962353227,0.823078506073895,79430.66321807072
13,648,2021-05-13 10:33:25,23.5698,28.3406,28.2052,18.3668,24.5504,29.3227,25.7344,17.9617,26.4111,29.3227,29.4581,29.0517,28.2729,27.0542,29.2549,29.2549,29.2211,29.1533,29.1872,946.7,0.534077,0.001770208512119541,0.14711018134754925,0.9016656494140625,0.3338107307881167,nan,0.0016666666666666668,0.0016666666666666668,74.7430868165766,1628.190010796651,-52.266312018213846,47132.09076430243,89.25360405031111,1920.5171400203853,0.8390098740302989,79350.02852189695
14,652,2021-05-13 10:33:32,23.5698,29.3565,28.239,18.333,24.5504,29.3565,25.7006,17.4554,26.3773,29.3565,29.492,29.0856,28.3406,27.1219,29.2211,29.2211,29.0856,29.1195,29.492,946.7,0.534077,0.0018112200877228686,1.2141479147406926,1.325953857421875,0.5061046568579556,0.003025998171623472,0.0019444444444444444,0.0019444444444444444,103.5236700506866,2178.1119861577918,-48.82911168381809,47184.82536184041,89.58143160453679,1920.6498508021957,0.8500560730526411,79303.7550879964
15,656,2021-05-13 10:33:39,23.5698,30.305,28.3406,18.2318,24.449,29.3565,25.7344,16.713,26.3435,29.2888,29.4243,29.1195,28.4083,27.1219,29.1872,29.3227,29.2888,29.1195,29.2549,949.062,0.534077,0.001831768972982347,2.1396177871997817,1.563921630859375,0.7572317930060227,0.0036096185616826828,0.0019444444444444444,0.0016666666666666668,110.62011476701349,2359.052551988309,-38.51381157125405,47184.90949530598,91.47571048605843,1982.9595138875277,0.8576426134974817,79196.92759526293
16,659,2021-05-13 10:33:44,23.5698,30.881,28.4422,18.2655,24.5166,29.3904,25.6329,16.4768,26.3096,29.2549,29.5259,29.1195,28.4422,27.088,29.1872,29.3565,29.3227,29.1533,29.4243,949.062,0.534077,0.0018728968431918553,2.6563326508973857,1.54762353515625,0.882198183673788,0.005048246792385235,0.001388888888888889,0.0016666666666666668,102.69753642625435,2162.600407367539,-28.93814136032441,47306.378242753686,93.25061215287725,1988.8435788447414,0.8692156258319189,79095.12997554887
17,663,2021-05-13 10:33:50,23.5698,31.0166,28.5438,18.2318,24.449,29.4243,25.7006,16.6455,26.3096,29.2211,29.4243,29.1533,28.5099,27.1219,29.1872,29.3904,29.2888,29.2549,29.3227,949.062,-0.25497,-0.0009039211816854501,2.693365335057837,1.524775146484375,1.0189241917111256,0.006583738810366998,0.0016666666666666668,0.0016666666666666668,99.89299218752893,2106.923111104784,-22.75994002272814,47285.22276316047,97.73925851327051,2076.8057748682104,0.877849208170601,78963.55037172615
18,666,2021-05-13 10:33:55,23.5698,30.9488,28.6115,18.198,24.4152,29.3904,25.7006,16.713,26.2758,29.3227,29.4243,29.1533,28.5438,27.1896,29.1872,29.4243,29.5598,29.2888,29.5598,944.338,1.32313,0.004690847047468177,2.533107463016213,1.536163330078125,1.0668053393692256,0.008577944166509078,0.001388888888888889,0.0016666666666666668,102.21903468988384,2194.620206812481,-19.78521018514672,47369.68123381097,101.22883634807614,2132.606721306456,0.885079132908686,78872.09685934374
19,670,2021-05-13 10:34:02,23.5359,30.881,28.7131,18.198,24.449,29.3904,25.6667,16.6455,26.2758,29.2211,29.4243,29.1533,28.6115,27.1557,29.2211,29.5259,29.6614,29.3565,29.1872,953.786,0.534077,0.001893444724683638,2.3731335128780584,1.5462559814453125,1.1532683978630671,0.010046234901747537,0.0019444444444444444,0.0016666666666666668,109.08880323062817,2352.2641053688285,-18.300868289283805,47375.03785377856,101.75953258809254,2207.0982817260224,0.8873896438104953,78816.08833431601
20,674,2021-05-13 10:34:09,23.5698,30.9827,28.7469,18.1642,24.4152,29.4243,25.6667,16.5443,26.2081,29.2211,29.4581,29.2211,28.6792,27.1557,29.2549,29.5259,29.5936,29.4243,29.5259,951.424,0.534077,0.001955114423508407,2.44128646691007,1.549226806640625,1.226513473550393,0.01207520711205279,0.0019444444444444444,0.0016666666666666668,113.92093913856446,2469.1297895510597,-17.02031549182504,47438.35735556736,106.04402604254449,2315.769726887446,0.8910267081189587,78685.61985345864
21,678,2021-05-13 10:34:15,23.5698,31.1182,28.6115,18.1642,24.4828,29.3904,25.5991,16.5105,26.1743,29.2888,29.4581,29.2211,28.7469,27.2234,29.2888,29.5936,29.5259,29.4581,29.2888,953.786,1.32313,0.004843714502460158,2.743879239830461,1.5434755859375,1.2593657950613475,0.01384893236486725,0.0016666666666666668,0.0019444444444444444,116.90963318180295,2539.1553036795417,-15.607391882440307,47501.769178093884,105.38386552496296,2301.6195539501036,0.8958800991437927,78639.25185355777
22,681,2021-05-13 10:34:20,23.5698,31.2538,28.4422,18.1642,24.4828,29.3565,25.6329,16.5105,26.1404,29.3904,29.4581,29.2211,28.7808,27.1896,29.3565,29.6275,29.5598,29.492,29.4243,949.062,2.90122,0.01062130543849211,3.0623851407508136,1.5339832763671875,1.3129826052414029,0.015906558767147902,0.001388888888888889,0.001388888888888889,119.56493192323805,2577.966143834966,-13.678929031427357,47575.591844533425,109.73582298456952,2388.942801719148,0.9013590354857517,78517.1723752511
23,684,2021-05-13 10:34:25,23.5698,31.3555,28.4083,18.1305,24.4152,29.4243,25.6667,16.5105,26.1066,29.3227,29.4243,29.2549,28.8147,27.2911,29.3565,29.6275,29.5936,29.5598,29.6614,949.062,1.32313,0.004996488427499566,3.2100801987554415,1.5287623291015626,1.347947420059637,0.017962292918583117,0.001388888888888889,0.0016666666666666668,129.29218541766778,2723.1184837956152,-12.79616191728069,47596.68986049238,113.80712272918817,2487.9205600317646,0.9049686270891775,78351.74524778542
24,688,2021-05-13 10:34:32,23.5359,31.4571,28.4422,18.1305,24.3813,29.3904,25.5652,16.3756,26.0389,29.3904,29.492,29.2549,28.8824,27.2573,29.4243,29.763,29.7291,29.5259,29.6614,949.062,2.90122,0.011067928959706212,3.283972261703943,1.5300203857421875,1.4336916741608308,0.019722624198822845,0.0019444444444444444,0.0016666666666666668,131.79252561543805,2780.6890030367945,-12.059582176153958,47623.175299468494,116.41495033634298,2464.957343671014,0.91097563577673,78290.84833128333
25,692,2021-05-13 10:34:39,23.5698,31.6605,28.7808,18.0967,24.4152,29.3904,25.5314,16.3756,26.0389,29.3227,29.5259,29.2549,28.9501,27.2911,29.4581,29.8307,29.8646,29.5936,29.4243,951.424,1.32313,0.0050476381813361546,3.1443656135436644,1.533999755859375,1.499976433468112,0.021752137883546213,0.0019444444444444444,0.0016666666666666668,133.62132619660858,2875.461641143038,-11.457411592878946,47670.56040320063,120.66906252216597,2536.712671207782,0.9155004088119023,78124.4014350448
26,695,2021-05-13 10:34:44,23.5359,31.7283,28.8485,18.0967,24.3813,29.3565,25.5652,16.3418,26.0051,29.2888,29.492,29.2549,28.984,27.3588,29.5259,29.763,29.6953,29.5936,29.7291,951.424,2.11217,0.008057917684773198,3.1446217463075286,1.534288818359375,1.5134422840043025,0.023214864443752575,0.001388888888888889,0.0016666666666666668,139.9206532764998,3056.2080205486213,-11.132398024356212,47686.505031066874,125.51647728854233,2741.188902061927,0.915909230874932,77932.90020154096
27,699,2021-05-13 10:34:50,23.5359,31.7961,29.0179,18.063,24.4152,29.3904,25.5652,16.3418,25.9712,29.3227,29.492,29.2549,29.0517,27.2911,29.5598,30.0001,29.7291,29.6275,29.6614,946.7,2.90122,0.011291500133978071,3.0186159862245368,1.534217529296875,1.5410518711929586,0.02527060308466763,0.0016666666666666668,0.0016666666666666668,144.7823799275358,3134.9975846452157,-10.73031025878792,47744.478431111216,128.56579284666284,2726.8337094931812,0.9216251075093737,77821.07829306032
28,703,2021-05-13 10:34:57,23.5359,31.9316,29.1195,18.0967,24.3813,29.3565,25.5314,16.2744,25.9036,29.3904,29.4581,29.2888,29.0517,27.3927,29.6275,29.8646,29.8307,29.6275,29.5598,944.338,1.32313,0.005200609066273309,3.047826283573292,1.532011474609375,1.5707116285334883,0.026737550644962027,0.0019444444444444444,0.0019444444444444444,150.33809094250643,3252.262964176534,-10.241401349857098,47781.39368266813,132.52649877281274,2824.9788693564055,0.9238682396747984,77633.15262961625
29,706,2021-05-13 10:35:02,23.5359,32.0672,29.2211,18.063,24.3475,29.4243,25.5314,16.2406,25.8697,29.3565,29.492,29.2888,29.0856,27.3588,29.6614,29.9324,29.8307,29.6614,29.7969,951.424,-0.25497,-0.00103158513899223,3.107822748859594,1.52887109375,1.5915172165346116,0.028489477284761925,0.001388888888888889,0.001388888888888889,149.0802668307272,3232.361613658346,-9.477342349908353,47913.24829737774,138.34937959078033,2928.404001101753,0.9268517434260607,77410.00854000448
30,710,2021-05-13 10:35:09,23.5359,32.2028,29.2888,18.0292,24.3137,29.3904,25.4299,16.2069,25.8359,29.3227,29.492,29.2888,29.1533,27.3927,29.763,29.9662,30.0679,29.7291,29.5259,953.786,0.534077,0.0021608711468207777,3.189866256066551,1.523351806640625,1.621213325172355,0.03052749329660296,0.0019444444444444444,0.0019444444444444444,149.81730771046023,3186.0987961066517,-8.8249322599461,47892.160510202375,144.40201185095015,3099.943721756072,0.9285220285952748,77226.31102794931
31,714,2021-05-13 10:35:15,23.5359,32.2706,29.2888,18.0292,24.3475,29.3904,25.4976,16.1732,25.8021,29.4243,29.5598,29.2888,29.1533,27.4604,29.8646,30.0679,30.1695,29.8307,29.7291,946.7,0.534077,0.00218141902831256,3.239834838285343,1.520970458984375,1.6457135766549262,0.0325792132520809,0.0016666666666666668,0.0016666666666666668,151.23815887647112,3271.8218637643245,-8.430572994312465,47950.03317435384,147.86738507496779,3155.479851276206,0.9311135659161838,77107.69167814332
32,717,2021-05-13 10:35:20,23.5698,32.2706,29.3227,17.9955,24.3475,29.4581,25.4637,16.1057,25.7682,29.4581,29.4581,29.2888,29.1872,27.4942,29.8307,30.2373,30.0679,29.8646,29.5259,944.338,0.534077,0.0022429653580956534,3.19486051864352,1.512629150390625,1.6509402396568285,0.034346247332757006,0.001388888888888889,0.0016666666666666668,154.08093166069736,3339.4564951497296,-8.032883801245926,47965.89269739862,152.76291790846145,3225.1609196146405,0.934179342089397,76929.52809802337
33,721,2021-05-13 10:35:27,23.5359,32.3384,29.3227,17.9955,24.3475,29.4581,25.4299,16.1057,25.7344,29.4581,29.5598,29.2888,29.1872,27.4265,29.8985,30.2711,30.2711,29.8985,29.5259,946.7,1.32313,0.005607655112685344,3.276668429075422,1.5078409423828125,1.689464406544246,0.03580618619925691,0.0019444444444444444,0.0016666666666666668,154.27671987365252,3329.296755644447,-7.630132417855321,47960.57386410085,154.70093872150787,3366.102599646712,0.9340919200979678,76827.01745348192
34,725,2021-05-13 10:35:34,23.5359,32.4062,29.3904,17.9955,24.3475,29.4243,25.4299,16.0719,25.6667,29.4581,29.5598,29.3227,29.2211,27.3927,29.9662,30.2373,30.1695,29.8646,29.6953,951.424,1.32313,0.005658982100603544,3.2931280861567616,1.5024700927734376,1.7136782681105989,0.037863819371857385,0.0019444444444444444,0.0019444444444444444,155.59952278402153,3272.638095803465,-7.067194111784376,48066.12269670696,157.6272702897909,3404.8882031384856,0.936382055812518,76728.83930822126
35,728,2021-05-13 10:35:39,23.5359,32.4062,29.4243,17.9955,24.3137,29.4581,25.4299,16.0382,25.6667,29.4581,29.5259,29.2888,29.2211,27.4265,29.9662,30.4067,30.1356,29.8985,29.5259,951.424,-0.25497,-0.0011002535634145787,3.256110697032579,1.5011259765625,1.7288235744135676,0.03933625489456429,0.001388888888888889,0.001388888888888889,153.53540752771917,3240.291518747157,-6.555151359965077,48124.161730752356,162.31775888499638,3533.6019483280916,0.937609366984712,76609.46218162632
36,732,2021-05-13 10:35:45,23.5359,32.5079,29.4243,17.9617,24.3137,29.4581,25.4637,16.0382,25.6329,29.492,29.5598,29.3227,29.2211,27.5281,30.034,30.2711,30.2711,29.9662,29.8646,949.062,1.32313,0.005760507650198455,3.3588035643604357,1.4958491210937501,1.7485805569288533,0.04139968316360934,0.0016666666666666668,0.0016666666666666668,157.68001717104167,3377.806598564058,-6.462049107454798,48103.02931685423,167.30458120276424,3633.900600875349,0.9396447114965573,76439.51160937337
37,736,2021-05-13 10:35:52,23.5359,32.5079,29.4243,17.928,24.3137,29.4581,25.3961,15.9707,25.5991,29.5259,29.5598,29.3227,29.2549,27.5958,30.0001,30.305,30.3389,30.1018,29.8985,949.062,1.32313,0.0058114082981584846,3.3588035643604357,1.494794921875,1.769855522471268,0.04316164550075246,0.0019444444444444444,0.0019444444444444444,153.44359346010498,3244.6262932623245,-5.905914568245778,48224.16709245483,170.95115637410373,3618.065568699919,0.942927396349562,76280.21775932598
38,740,2021-05-13 10:35:59,23.5359,32.5757,29.4243,17.8942,24.2799,29.5936,25.3623,15.9033,25.5652,29.5259,29.5936,29.3227,29.2549,27.5958,30.0001,30.3389,30.3728,30.1695,29.5936,951.424,1.32313,0.006065328245972801,3.4411976426534983,1.496298583984375,1.802120256243368,0.04463417390131588,0.0019444444444444444,0.0016666666666666668,157.7180346091622,3344.0377185808265,-5.813179039290427,48197.910520380094,176.07924091212166,3710.8562793025585,0.9445752109912376,76145.71314736478
39,743,2021-05-13 10:36:04,23.5021,32.5757,29.3904,17.8942,24.3137,29.5259,25.3284,15.9033,25.5314,29.5936,29.492,29.3227,29.2888,27.5958,30.1356,30.4405,30.4744,30.1695,30.034,951.424,-1.04402,-0.004746056155494995,3.4783770452684237,1.4931239013671875,1.80686109940346,0.04664552231181597,0.001388888888888889,0.0016666666666666668,156.089851860107,3285.5848738170957,-5.463786977652446,48292.72111628884,179.9628678047306,3830.680899439638,0.9455882915196877,75989.9239025118
40,747,2021-05-13 10:36:10,23.5359,32.6435,29.3904,17.8604,24.2461,29.6275,25.3961,15.9033,25.4637,29.6275,29.5598,29.3565,29.2888,27.6296,30.1018,30.4067,30.4405,30.2373,29.7291,949.062,0.534077,0.0025304146371403734,3.543431014146109,1.49244189453125,1.8356092515705724,0.048759581609939276,0.0016666666666666668,0.001388888888888889,155.94147790193836,3407.0584531731247,-5.392453942895036,48345.358938037374,183.00818737500484,3868.6668306329493,0.9472350254247662,75927.42255261657
41,750,2021-05-13 10:36:15,23.5021,32.6774,29.4243,17.8604,24.2461,29.6614,25.2608,15.8021,25.4299,29.6614,29.5598,29.3565,29.2549,27.6635,30.2373,30.5083,30.5422,30.2034,30.0001,949.062,1.32313,0.006370500597132721,3.5435960653642042,1.5115904541015626,1.8394355223953722,0.05052326718645397,0.001388888888888889,0.0016666666666666668,154.7032287751349,3382.49679205606,-5.058679040137939,48429.57894835372,183.3679570804028,3960.759851510732,0.9473187928817333,75854.31672287932
42,754,2021-05-13 10:36:22,23.5359,32.7113,29.4243,17.8267,24.2461,29.6953,25.2946,15.8358,25.4299,29.7291,29.5598,29.3227,29.3227,27.6973,30.2711,30.6777,30.61,30.2711,29.8646,946.7,1.32313,0.006421222508018583,3.5714458090562475,1.5224746093750001,1.8678250117752007,0.05258669545549901,0.0019444444444444444,0.0016666666666666668,156.19491384411882,3369.4162643483673,-4.842732613441144,48482.30940197191,188.12024686492467,3953.9339520749477,0.9500724850543227,75739.68016799861
43,758,2021-05-13 10:36:29,23.5359,32.7452,29.3904,17.7929,24.2122,29.7291,25.2946,15.7683,25.3623,29.763,29.5598,29.3565,29.2888,27.6973,30.2373,30.6777,30.7794,30.3728,30.1356,951.424,2.11217,0.010493645932501534,3.663301977398601,1.525322998046875,1.8868615900976955,0.05435534825753762,0.0019444444444444444,0.0019444444444444444,158.80019151349433,3472.924323106247,-4.800745284526674,48503.42333473191,190.86501016934557,4059.3495449742823,0.9507613252996363,75616.10496002245
44,761,2021-05-13 10:36:34,23.5021,32.8131,29.3904,17.7929,24.2799,29.7291,25.2608,15.7683,25.3623,29.8307,29.5598,29.3565,29.3227,27.765,30.3389,30.7116,30.6777,30.4744,30.1695,949.062,2.90122,0.01441379029732081,3.728341044825569,1.54484716796875,1.89059415855592,0.05642470119470304,0.001388888888888889,0.0016666666666666668,158.83684006609624,3417.0844230826037,-4.535724852867782,48550.776502454595,194.22437419147732,4247.313583462144,0.9504488709658799,75516.5793721278
45,765,2021-05-13 10:36:40,23.5021,32.8809,29.4581,17.7592,24.2122,29.7969,25.3284,15.6671,25.3284,29.9324,29.5936,29.3904,29.2888,27.7989,30.3728,30.6777,30.7455,30.5083,30.034,946.7,0.534077,0.0027149218057235286,3.7191707085518164,1.562549560546875,1.9050257104398676,0.05843841564714443,0.0016666666666666668,0.0016666666666666668,158.66027183529758,3354.454015517198,-4.213536678460096,48603.46982222362,197.77764459144765,4247.891465201744,0.9525181398320879,75438.62181941106
46,768,2021-05-13 10:36:45,23.5021,32.9148,29.4581,17.7254,24.1784,29.7969,25.2269,15.6334,25.3284,29.9662,29.5936,29.4243,29.3227,27.7989,30.4067,30.8471,30.7794,30.4744,30.034,949.062,2.11217,0.010736984349438499,3.7653771845760775,1.5837177734375,1.9165041312627407,0.06027794423181365,0.001388888888888889,0.001388888888888889,160.86073117230737,3462.996410043227,-4.1692367963216475,48635.15430875572,200.4867321305284,4288.449766430404,0.9535176424171204,75386.70465830853
47,772,2021-05-13 10:36:52,23.5359,32.9487,29.492,17.6917,24.2122,29.7969,25.1931,15.5659,25.2946,30.034,29.5936,29.4243,29.3227,27.8327,30.4067,30.7794,30.8471,30.5083,30.2373,953.786,2.90122,0.014859588415817025,3.7839432695076294,1.6090477294921874,1.9402951104055879,0.061684035875950685,0.0019444444444444444,0.0016666666666666668,163.64158940784606,3561.674406711168,-4.1388836406159335,48650.93280178314,203.74254844756516,4295.600816179501,0.9552537111738101,75252.09640560595
48,776,2021-05-13 10:36:59,23.5021,33.0165,29.492,17.6579,24.1446,29.8985,25.2269,15.5322,25.2946,30.0001,29.763,29.4243,29.3565,27.8666,30.4067,30.7794,30.8133,30.4744,30.305,949.062,0.534077,0.002796775775569835,3.839231604431508,1.642230712890625,1.9534594315974136,0.06375137624891067,0.0019444444444444444,0.0019444444444444444,167.54769719269314,3602.3486721071595,-3.9972717077157265,48682.49888482841,204.65186607089154,4492.157203123054,0.9543220668494716,75199.10182970215
49,780,2021-05-13 10:37:05,23.5021,33.0843,29.492,17.6579,24.1784,29.8985,25.1593,15.4985,25.2269,30.034,29.6953,29.4581,29.3227,27.9343,30.4405,30.8471,30.9149,30.4744,30.1695,949.062,3.69027,0.019608830132923777,3.913086024286934,1.6765628662109375,1.964176303566435,0.0658886021089553,0.0016666666666666668,0.0016666666666666668,169.40764851162595,3652.034334489693,-3.8770183229244832,48724.58591110978,206.3413474427321,4392.95487324769,0.9566823333407812,75120.57175367336
50,784,2021-05-13 10:37:12,23.4683,33.186,29.492,17.6242,24.1446,30.0001,25.2269,15.3973,25.1931,30.1018,29.6614,29.4581,29.3904,27.9004,30.5422,30.7794,30.9488,30.5761,30.1356,949.062,2.11217,0.01154694353943854,4.024055031977353,1.687265380859375,1.9776443163517259,0.0676589846937928,0.0019444444444444444,0.0019444444444444444,168.70601701118915,3689.9799251877703,-3.771048167503756,48792.96982639546,209.03227084689306,4441.707398934921,0.9577074319352451,75064.33804247541
51,788,2021-05-13 10:37:19,23.5021,33.2538,29.5259,17.5904,24.1446,30.034,25.2269,15.3973,25.1931,30.034,29.6953,29.492,29.3565,27.9343,30.7116,30.881,30.9149,30.61,30.1356,946.7,1.32313,0.0072840239740815885,4.050688466872248,1.71421728515625,1.9897807634140943,0.06972631573402689,0.0019444444444444444,0.0019444444444444444,168.18192723684652,3646.33871928367,-3.5938388903520595,48856.12241003927,210.01237059679406,4599.116973983804,0.9570790709906829,74975.5425415722
52,792,2021-05-13 10:37:25,23.5021,33.2878,29.492,17.5567,24.1108,30.0679,25.2269,15.3298,25.1931,30.0679,29.7291,29.5259,29.3565,27.9343,30.6777,30.881,31.0505,30.7116,30.2711,953.786,0.534077,0.0029606161227461376,4.155339163920997,1.7427210693359376,2.0003215081936467,0.07112601144301246,0.0016666666666666668,0.0016666666666666668,169.12029649566716,3557.889888210269,-3.324927246647007,48924.508293177394,216.35860857306517,4744.245366359864,0.9579287866040663,74916.76051033064
