,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ
10,7306,2021-03-30 12:29:01,24.821,30.1018,23.2655,22.5894,23.0964,31.3216,29.7969,20.089,22.9612,25.3623,24.8548,23.6374,22.995,22.7246,31.1182,30.034,28.7131,27.4604,26.3773,-2.82574,19.4712,0.18477759666983942,-0.022131562084742106,0.005605600357055664,-1.6075698361809687,nan,0.0011111111111111111,-203.177096196649,-5058.2967516620265,76.88533217724978,43090.590505910855
11,7309,2021-03-30 12:29:06,24.821,30.0679,23.2655,22.5556,23.0964,31.3216,29.7969,20.1227,22.9612,25.3284,24.7872,23.6374,22.9612,22.7246,31.0843,30.0679,28.7469,27.5281,26.2081,-0.463734,21.8384,0.2072418272687159,-0.0036140142515979773,0.0055802145004272465,-1.5379245946378173,nan,0.001388888888888889,-204.7973074306426,-5104.906811545983,76.80610844172332,43064.524122431365
12,7311,2021-03-30 12:29:10,24.821,30.0679,23.2993,22.5894,23.1302,31.3555,29.7969,20.1227,23.0288,25.3284,24.821,23.6374,22.9612,22.7246,31.1182,30.034,28.9501,27.4942,26.445,386.905,20.2603,0.19148150043246087,3.0002811119197252,0.27635281372070314,8.527811304982354,0.010443014149335132,0.0011111111111111111,-208.7487899642786,-5358.27015661476,79.85252879679027,43097.05607048736
13,7314,2021-03-30 12:29:15,24.821,27.7989,23.0964,22.4204,23.0964,31.3216,29.8307,20.5619,22.995,25.3284,24.821,23.6712,22.995,22.7246,31.0505,30.0679,28.7469,27.4942,26.445,731.757,18.6822,0.17657339163698427,3.9423433538220296,0.26710504150390624,12.890867723136726,0.0060104151845721725,0.001388888888888889,-208.74006484546587,-5347.455131744197,78.81606167217002,43092.1584839347
14,7316,2021-03-30 12:29:18,24.8548,26.7834,23.0288,22.2176,23.0288,31.2199,29.8307,20.9673,22.995,25.3284,24.821,23.6374,22.995,22.7246,31.0505,30.0679,28.9501,27.5281,26.3096,856.943,20.2603,0.1891779569536144,3.685988051470966,0.26518557739257814,13.139703290164217,0.006261992942036735,0.0008333333333333334,-208.1817987748692,-5289.46779082152,77.5870875289536,43071.37474931152
15,7317,2021-03-30 12:29:20,24.821,26.1066,22.9612,22.1838,23.0964,31.3555,29.763,21.1362,22.995,25.3623,24.821,23.6374,22.9612,22.7246,31.1521,30.0679,29.0179,27.4942,26.3773,920.718,20.2603,0.1922587681032809,3.3178845664214056,0.2635363159179688,12.205237498057272,0.00739551424006984,0.0005555555555555556,-197.8091384939869,-5038.641345657122,72.99666918515217,43045.19114561768
16,7319,2021-03-30 12:29:23,24.821,24.821,22.9612,22.1162,23.0964,31.186,29.763,21.3389,22.995,25.3623,24.821,23.6712,22.995,22.7246,31.0166,30.0679,29.0179,27.5619,26.4111,949.062,19.4712,0.1810694423313932,2.0221789456238755,0.26259048461914064,10.872192984032083,0.00829657121393018,0.0008333333333333334,-167.83226330574203,-4038.444380477399,55.99068368718998,42992.732693923936
17,7321,2021-03-30 12:29:27,24.821,24.0093,22.9612,22.0486,23.0288,31.2199,29.763,21.4741,22.995,25.3284,24.7872,23.6374,22.9612,22.6908,31.0843,30.034,29.2888,27.5619,26.3096,965.596,20.2603,0.1891779569536144,1.159463109110342,0.2626076354980469,10.201273399188885,0.010049610462243296,0.0011111111111111111,-152.73559292429724,-3839.0340531843294,51.95068446263434,43019.60453052721
18,7323,2021-03-30 12:29:30,24.8548,23.6036,22.8936,22.0148,23.1302,31.2199,29.8307,21.5755,23.0288,25.3623,24.8548,23.705,22.9612,22.6908,31.186,30.0001,29.2549,27.7312,26.2081,972.682,20.2603,0.18840053535030835,0.7911658617819548,0.26119854736328124,9.00036447816254,0.011535921000119135,0.0008333333333333334,-116.45802079362178,-2941.9984901389753,36.51286523106464,43025.20246871135
19,7325,2021-03-30 12:29:34,24.821,23.3331,22.8936,21.981,23.0288,31.3216,29.763,21.6093,23.0288,25.3623,24.8548,23.705,22.995,22.6908,31.0166,29.9324,29.2888,28.0697,26.2758,984.492,21.0493,0.19813828023853364,0.4957124505185697,0.26140557861328123,8.339759341070478,0.012656285793129787,0.0011111111111111111,-91.42287004736023,-2243.329422373334,26.297193883635373,43009.765933682815
20,7328,2021-03-30 12:29:39,24.8548,23.1979,22.8936,21.9134,23.0288,31.2199,29.8307,21.7106,22.995,25.4299,24.8548,23.7388,22.9612,22.6908,30.9149,29.8307,29.2888,28.476,26.3773,979.768,18.6822,0.17444265027659092,0.34155725531825004,0.26153744506835935,7.535915221078539,0.014196851493488394,0.001388888888888889,-84.83083853920549,-2075.372257379312,23.36442787873195,43009.943053906325
21,7329,2021-03-30 12:29:40,24.821,23.1979,22.9274,21.9472,23.0626,31.2199,29.7291,21.6768,23.0288,25.3961,24.8548,23.705,22.9612,22.6908,30.7794,29.763,29.1533,28.4422,26.4788,979.768,17.8931,0.16638794189013006,0.3036332139095762,0.26027850341796877,6.949090412916838,0.015315317779802617,0.0002777777777777778,-52.677956593619015,-1318.6798275525248,13.533121211004444,42967.9441073406
22,7331,2021-03-30 12:29:44,24.821,23.164,22.995,21.812,23.0288,31.2199,29.763,21.6768,23.0288,25.3623,24.8887,23.7388,22.9612,22.6908,30.5083,29.6614,29.1533,28.5438,26.3435,984.492,20.2603,0.18840053535030835,0.19061525401055301,0.2623859252929688,6.491915632831889,0.01729463859279508,0.0011111111111111111,-32.16031399556847,-782.5854109670065,7.716319831306127,42994.73870983787
23,7333,2021-03-30 12:29:47,24.8548,23.1302,22.9274,21.8458,23.0964,31.3216,29.7969,21.6768,22.995,25.4299,24.8887,23.7726,22.9612,22.6908,30.3728,29.5598,29.0856,28.5438,26.3773,979.768,18.6822,0.17657339163698427,0.22763000781643364,0.2603726806640625,6.095816628893219,0.018787849330163035,0.0008333333333333334,-30.834434588141495,-791.1126249277188,7.039211429255232,43064.35694009141
24,7335,2021-03-30 12:29:51,24.821,23.0964,22.9612,21.8458,23.1302,31.2538,29.7969,21.643,23.0288,25.4299,24.9225,23.8064,22.995,22.7246,30.2034,29.4243,28.9163,28.7808,26.6819,984.492,18.6822,0.17443613836216748,0.1524922032084392,0.259752197265625,5.623461289293677,0.020715132044214747,0.0011111111111111111,-43.52624344901594,-1125.5382001793155,9.111943165210622,43112.38585248019
25,7338,2021-03-30 12:29:56,24.8548,23.0964,22.9612,21.7106,23.1302,31.1521,29.8307,21.6093,23.0626,25.4299,24.9225,23.8741,22.995,22.6908,30.1018,29.2888,28.9163,28.7131,26.9188,986.854,18.6822,0.17158791595038392,0.15285086791544858,0.39103146362304686,4.896470690455954,0.02188155661077515,0.001388888888888889,-53.77107690250369,-1363.6715334948904,10.212283203311491,43149.82944330773
26,7340,2021-03-30 12:29:59,24.8548,23.0964,22.995,21.7106,23.1302,31.0843,29.763,21.5755,23.0288,25.4976,24.9563,23.8741,22.995,22.7246,29.9324,29.2549,28.7808,28.7469,26.9526,989.216,20.2603,0.1853183083763059,0.11491253327937699,0.5192559814453125,4.2880672621938585,0.023817282860283784,0.0008333333333333334,-54.62055793903218,-1396.8866104435408,10.016795724999277,43224.520212231706
27,7342,2021-03-30 12:30:03,24.821,23.2317,23.0288,21.6768,23.0288,30.9149,29.7969,21.4403,23.0288,25.4637,24.9563,23.9079,22.995,22.7246,29.6614,29.1533,28.8824,28.7469,27.0542,986.854,20.2603,0.18146602671343176,0.22940015602989952,0.6730415649414062,3.8620256546182903,0.02533190679680963,0.0011111111111111111,-47.08763581232781,-1139.6712883665245,8.028935597542091,43192.961687750096
28,7345,2021-03-30 12:30:08,24.821,23.6374,23.0288,21.643,23.0964,30.8471,29.7969,21.0348,22.995,25.5314,24.9563,23.9755,23.0288,22.6908,29.5936,29.0856,28.6453,28.4422,27.2573,989.216,19.4712,0.17366351959782608,0.6897343201633577,0.8560714111328125,3.409282281249048,0.026457670191705418,0.001388888888888889,-44.56195271828123,-1134.5413587660314,7.786776213284339,43240.67467603723
29,7346,2021-03-30 12:30:10,24.8548,23.8741,23.0288,21.6768,22.9612,30.8133,29.763,20.8997,23.0288,25.5652,25.024,23.9755,23.0626,22.7246,29.492,29.0179,28.6115,28.6115,27.2911,984.492,19.4712,0.17217689399101363,0.9533697592932665,0.9985986328125,3.0714518971392977,0.028003636662569453,0.0005555555555555556,-38.73672294369,-935.6272843087384,6.283803067697736,43251.7127862874
30,7349,2021-03-30 12:30:15,24.821,24.4152,23.0964,21.5755,23.0626,30.5083,29.763,20.3592,23.0288,25.5652,25.0578,24.0432,23.0626,22.6908,29.3904,28.8824,28.7131,28.4422,27.5619,991.578,18.6822,0.1587978495204382,1.4981820078780195,1.270670166015625,2.7977766284459324,0.02912422642131286,0.001388888888888889,-30.60972813222294,-778.199909563348,5.207406334217962,43262.35254978931
31,7351,2021-03-30 12:30:18,24.821,24.7872,23.0626,21.5755,23.0626,30.4744,29.7969,19.9876,23.0288,25.5991,25.0916,24.0432,23.1302,22.7246,29.2549,28.7808,28.5776,28.476,27.6296,984.492,18.6822,0.15808589910566725,1.9451779116366779,1.4536990966796874,2.5037746951406383,0.030697856507370475,0.0008333333333333334,-26.888228286513282,-669.7087642075812,4.4673501611754745,43273.214436293296
32,7352,2021-03-30 12:30:20,24.821,24.8887,23.0626,21.4741,23.0626,30.4405,29.763,19.8525,23.0626,25.6329,25.0916,24.077,23.1302,22.7246,29.1872,28.7808,28.4422,28.5438,27.6973,984.492,16.315,0.1368064695718204,2.0596598541341415,1.5564941406250001,2.315208480987501,0.0318932492699825,0.0005555555555555556,-22.79048447289095,-575.4449745458694,3.8192119740260297,43273.49176115017
33,7355,2021-03-30 12:30:25,24.821,25.3623,23.164,21.4403,23.0964,30.3728,29.8307,19.6837,22.995,25.6667,25.1255,24.1446,23.164,22.7246,29.1872,28.6453,28.2729,28.3067,27.7989,986.854,20.2603,0.1699034585365961,2.4854133218360226,1.470064208984375,2.289426046020183,0.033390115735698854,0.001388888888888889,-22.57767729947772,-556.8953802486078,3.6179030164928525,43321.41017452533
34,7357,2021-03-30 12:30:29,24.821,25.7006,23.1979,21.4741,23.1302,30.2373,29.7969,19.9539,22.995,25.7682,25.1255,24.2122,23.1979,22.6908,29.0856,28.6115,28.3067,28.2729,27.9343,986.854,17.1041,0.14082882734621352,2.8295700862298214,1.42541650390625,2.2558856707053963,0.035314252855086596,0.0011111111111111111,-18.757843975625576,-467.44490075203214,3.0845152689722632,43327.1122515662
35,7360,2021-03-30 12:30:34,24.821,25.7682,23.1979,21.4065,23.164,30.1018,29.763,20.1227,23.0288,26.0728,25.1931,24.2799,23.2993,22.6908,29.0517,28.5776,28.239,28.239,28.002,984.492,16.315,0.13121722116903037,2.8990437123273547,1.4185205078125,2.285411830974651,0.03637967610960457,0.001388888888888889,-16.827021789011006,-408.85965523774826,2.708658211432439,43380.69951936016
36,7362,2021-03-30 12:30:37,24.821,25.5991,23.2993,21.3727,23.0288,29.8985,29.8646,20.089,22.995,26.445,25.2269,24.2461,23.2993,22.6908,28.9501,28.5776,28.2729,28.2052,28.0359,982.13,21.0493,0.1652855468339986,2.5877231014387627,1.423384521484375,2.2530544330687072,0.03796692165076481,0.0008333333333333334,-16.447780628322267,-425.91519419421456,2.7160406163091992,43423.396204945835
37,7364,2021-03-30 12:30:41,24.821,25.4637,23.4007,21.4403,23.1302,29.9324,29.8307,19.8525,23.0288,26.648,25.2269,24.2799,23.3669,22.6908,28.8824,28.476,28.3406,28.1713,28.1036,982.13,18.6822,0.14669328449456326,2.321276962461154,1.4412106933593751,2.198145898047566,0.03923623794265516,0.0011111111111111111,-12.931066955216881,-324.97229981912955,2.248802562807733,43492.69726003074
38,7366,2021-03-30 12:30:44,24.821,25.4976,23.4683,21.3727,23.0288,29.8646,29.7969,19.8188,22.995,27.0203,25.2608,24.3813,23.4007,22.6908,28.8147,28.5099,28.239,28.2052,28.1374,989.216,20.2603,0.15831661842593625,2.2998321654740437,1.43576904296875,2.119929457201372,0.04054383268773296,0.0008333333333333334,-7.623647653403433,-194.5876783119341,1.7102649444756126,43514.224684314104
39,7368,2021-03-30 12:30:47,24.8548,25.5991,23.4683,21.3051,23.164,29.763,29.763,19.8188,22.995,27.0203,25.2608,24.3475,23.4345,22.7584,28.7131,28.4422,28.1713,28.1713,28.1374,986.854,20.2603,0.15599805582047555,2.408983944927839,1.4274539794921874,2.0960327087544193,0.04224678878324085,0.0008333333333333334,-5.097259580386641,-131.03160362421045,1.4685141868160185,43556.78149731355
40,7369,2021-03-30 12:30:49,24.8548,25.6667,23.4345,21.3051,23.0964,29.763,29.8307,19.8188,22.9612,27.2234,25.2608,24.3813,23.4345,22.7246,28.7469,28.4422,28.239,28.1713,28.1374,984.492,21.0493,0.16288251994539482,2.517581896006664,1.420237060546875,2.0483719148261197,0.04356769331157733,0.0005555555555555556,2.5440780514278245,64.58192406956124,0.7759423225799711,43572.81085046968
41,7371,2021-03-30 12:30:53,24.821,25.7682,23.5698,21.3389,23.0288,29.6614,29.8307,19.785,22.995,27.3927,25.3623,24.4152,23.5021,22.7246,28.6453,28.4422,28.1036,28.0697,28.1713,984.492,21.0493,0.1596635295627879,2.4795773634130085,1.4088050537109376,2.0630417835335613,0.04532889934935931,0.0011111111111111111,7.85493282158696,200.10535757680424,0.33028604127184674,43541.049150535466
42,7373,2021-03-30 12:30:56,24.821,25.9036,23.5698,21.3389,23.164,29.6614,29.8307,19.7512,22.995,27.3588,25.3284,24.449,23.5359,22.7246,28.6453,28.4422,28.1036,28.1713,28.1374,984.492,20.2603,0.1536787925489661,2.6322951468037123,1.411197265625,2.0537593459468226,0.04663981877267025,0.0008333333333333334,14.347337065654578,354.28132937040846,-0.1548267616067585,43583.76635395782
43,7375,2021-03-30 12:30:59,24.821,25.9712,23.5359,21.3051,23.0626,29.5598,29.8646,19.7512,22.995,27.4265,25.3961,24.449,23.6036,22.7246,28.5776,28.4083,28.239,28.002,28.1374,979.768,20.2603,0.1513588291697473,2.7335969162069684,1.40883740234375,2.0486813107498114,0.04875453676214378,0.0008333333333333334,21.393001138617866,552.6843160890809,-0.754437101426411,43557.459505529594
44,7377,2021-03-30 12:31:03,24.8548,26.0389,23.6036,21.2714,23.1302,29.4581,29.8307,19.7174,23.0288,27.5281,25.3961,24.5504,23.6374,22.7246,28.5099,28.4083,28.002,28.0697,28.1374,984.492,17.8931,0.13093428295695717,2.746647787539215,1.40605908203125,2.0724540809699104,0.05048910843077021,0.0011111111111111111,28.85819700485824,725.1467022539593,-1.199639240588523,43573.58251188458
45,7379,2021-03-30 12:31:06,24.8548,26.0728,23.5359,21.2714,23.0964,29.3565,29.7969,19.7174,22.9612,27.4942,25.4637,24.5843,23.705,22.7246,28.5099,28.3744,28.1374,28.1374,28.1374,989.216,20.2603,0.1474940445680687,2.8749665254088432,1.4083310546875,2.0432042878576286,0.05271879356115598,0.0008333333333333334,32.644814454938135,793.050944309859,-1.3230655717164863,43632.16774993212
46,7381,2021-03-30 12:31:10,24.8548,26.1404,23.5698,21.3051,22.995,29.3565,29.8307,19.6499,23.0626,27.5619,25.6667,24.5843,23.7726,22.7246,28.4422,28.3744,27.9343,28.1374,28.1036,979.768,21.0493,0.1508082802896097,2.885333817026255,1.40579296875,2.043678114401488,0.05480326129990432,0.0011111111111111111,38.07580772767879,952.7270300426968,-1.7151252650369075,43648.173172128445
47,7384,2021-03-30 12:31:15,24.821,26.2081,23.5359,21.3389,23.1302,29.1872,29.8307,19.6161,22.9612,27.765,25.9712,24.6519,23.8064,22.7584,28.4422,28.2729,27.9343,27.9343,28.1036,984.492,20.2603,0.1436245072864971,3.013976815189339,1.40613037109375,2.049677697608505,0.05616528227530237,0.001388888888888889,43.111235338773206,1107.484633287809,-2.0468048070077076,43674.771494603934
48,7386,2021-03-30 12:31:18,24.821,26.2419,23.6036,21.2714,23.0626,29.1533,29.8307,19.5824,22.995,27.7312,26.1743,24.6857,23.8741,22.7246,28.3406,28.3067,27.9682,28.002,28.1036,984.492,19.4712,0.1365363557626221,2.9757409742960994,1.4076652832031251,2.051918052418142,0.05874688045977868,0.0008333333333333334,44.132497653209285,1082.7326917152993,-1.9002473338128198,43696.31935715358
49,7388,2021-03-30 12:31:22,24.8548,26.3435,23.6712,21.3051,23.0964,29.0856,29.8646,19.5148,23.0288,27.8327,26.3773,24.7196,23.9417,22.7584,28.3406,28.2729,28.002,28.002,28.1036,984.492,19.4712,0.13429906495616764,3.0139477200513447,1.406912353515625,2.055927786095523,0.06003449919546451,0.0011111111111111111,43.69626754472464,1078.5927611946263,-1.7851593939692811,43706.994881545455
50,7391,2021-03-30 12:31:27,24.821,26.445,24.0093,21.2714,23.0288,29.0179,29.8646,19.481,22.995,27.8327,26.7157,24.7196,24.0093,22.7584,28.3067,28.239,27.9682,27.8327,28.1036,986.854,18.6822,0.12814833782091947,2.7538194186398592,1.40136328125,2.0728843238237853,0.06218053042160756,0.001388888888888889,46.61593861110305,1208.6696594943378,-2.0378369014473146,43733.7191750469
51,7392,2021-03-30 12:31:29,24.821,26.5127,23.9755,21.2714,23.0964,28.984,29.8985,19.5148,22.9612,27.8666,26.8172,24.7872,24.0432,22.7246,28.2729,28.2729,28.0359,27.9004,28.0359,984.492,18.6822,0.12815245344427223,2.8617101921631565,1.4000322265625,2.051044636563255,0.06415915477066406,0.0005555555555555556,45.92460476380576,1121.5271836550323,-1.7026004924169986,43749.76669039995
52,7394,2021-03-30 12:31:32,24.821,26.648,24.1108,21.2714,23.1302,28.9163,29.8985,19.481,23.0288,27.7989,26.9526,24.7872,24.0432,22.7584,28.3067,28.2052,28.0359,27.9004,28.0697,984.492,20.2603,0.13586872411622467,2.8617101921631565,1.40280615234375,2.050714020166504,0.06629962768846547,0.0008333333333333334,47.25433753034255,1174.8743541232368,-1.7876307988276183,43712.78354339624
53,7396,2021-03-30 12:31:36,24.821,26.7157,24.3813,21.2376,23.0288,28.8485,29.8985,19.4473,23.0288,27.8327,27.0542,24.7872,24.077,22.7246,28.239,28.1713,27.9004,27.8327,28.0359,989.216,18.6822,0.12385501628826927,2.6456059759930057,1.3957681884765625,2.064477968476433,0.0680954525390345,0.0011111111111111111,48.177892380386226,1205.8721229484609,-1.7989195593639273,43792.496718182185
54,7398,2021-03-30 12:31:39,24.8548,26.8511,24.4828,21.2376,22.995,28.8824,29.8985,19.4135,23.0288,27.765,27.1557,24.8548,24.1446,22.7584,28.1713,28.1713,28.002,27.7989,28.1036,984.492,21.0493,0.14035392042193648,2.6710819838332496,1.398250244140625,2.0410111964484687,0.06938124779235716,0.0008333333333333334,54.48084921532477,1410.9173346308728,-2.1452731959233042,43782.08608086173
55,7400,2021-03-30 12:31:42,24.821,26.9526,24.5166,21.2376,23.0964,28.8147,29.8307,19.3797,23.0288,27.765,27.2573,24.9563,24.1446,22.7584,28.1036,28.0697,27.765,27.9004,28.0359,986.854,21.8384,0.14394540168375955,2.7541586007335446,1.3955023193359375,2.0209636824392923,0.07152172604900854,0.0008333333333333334,60.38278551903183,1562.3852610486817,-2.409270494746587,43835.22528661293
56,7403,2021-03-30 12:31:47,24.821,27.088,24.4828,21.2376,23.0626,28.7808,29.9662,19.3122,22.995,27.765,27.3588,25.024,24.2122,22.7584,28.1036,28.0697,27.765,27.765,28.0359,984.492,21.8384,0.1439499164946574,2.938407454131901,1.39543701171875,2.0420570787503523,0.07323410865432964,0.001388888888888889,65.2033650485609,1597.7886685947763,-2.418166041188974,43861.99717228622
57,7405,2021-03-30 12:31:51,24.821,27.1896,24.5843,21.17,23.1302,28.7131,29.8985,19.2784,23.0288,27.9004,27.3927,25.0916,24.3137,22.7584,28.0697,28.1036,27.7989,27.8327,27.9682,984.492,21.8384,0.14143834563605878,2.9385202442230316,1.3967681884765626,2.061326369062619,0.07537736054389418,0.0011111111111111111,70.29315739196164,1819.8658405840001,-2.7911817902334164,43883.30317281949
58,7407,2021-03-30 12:31:54,24.8548,27.2911,24.4828,21.2038,23.0964,28.7131,29.8985,19.2784,23.0288,27.8327,27.4604,25.0916,24.3137,22.7922,28.002,28.002,27.9682,27.9004,27.9682,989.216,21.0493,0.13632766909650396,3.1825332071842225,1.3939781494140626,2.049978278783417,0.07666164749788501,0.0008333333333333334,74.1504157991587,1820.061594778323,-2.7158881985317564,43936.42462751726
59,7409,2021-03-30 12:31:58,24.821,27.3927,24.5843,21.2038,23.0288,28.6792,29.8646,19.2447,23.0288,27.8666,27.5281,25.1255,24.3813,22.7584,28.002,28.0359,27.9682,27.9004,27.9343,982.13,18.6822,0.12028118085939826,3.159997198921917,1.392468994140625,2.0568787156962127,0.07923022140586666,0.0011111111111111111,77.54720663684839,1930.817497079853,-2.8312030782491426,43947.257092407635
60,7411,2021-03-30 12:32:01,24.821,27.4265,24.5166,21.17,23.0288,28.6453,29.8646,19.1771,23.0288,27.8666,27.5281,25.1931,24.449,22.826,28.002,28.002,27.9343,27.8666,27.9682,986.854,21.0493,0.13471470384046771,3.289953248060157,1.3867227783203124,2.064123205237753,0.08051601665918934,0.0008333333333333334,77.56565998656181,2007.5645126239308,-2.8951920770664334,43995.25784955547
61,7413,2021-03-30 12:32:05,24.821,27.4265,24.3475,21.1362,23.0964,28.5776,29.8646,19.1434,23.0626,27.9004,27.5281,25.3284,24.449,22.7922,27.9343,28.0359,27.9682,27.8327,27.9343,991.578,20.2603,0.12733421170265646,3.497802852787704,1.3807113037109375,2.093476914243639,0.08265623185772208,0.0011111111111111111,76.32987065864847,1879.303500687184,-2.591015026959495,44027.14815606461
62,7415,2021-03-30 12:32:08,24.821,27.4942,24.3475,21.17,23.0626,28.5438,29.8307,19.1434,22.9612,27.8666,27.5958,25.4637,24.4828,22.7922,27.9004,28.0359,27.9682,27.7989,27.9682,984.492,21.0493,0.13392107092887362,3.5491657976035818,1.3735086669921874,2.089001785047704,0.08447610622967394,0.0008333333333333334,75.05437468597877,1819.967677057391,-2.4055249209193854,44059.092718715016
63,7418,2021-03-30 12:32:13,24.8548,27.4942,24.449,21.1362,23.0626,28.5438,29.8985,19.1096,23.0626,27.8666,27.6635,25.4976,24.5166,22.826,27.9004,28.0697,27.9682,27.765,27.9004,984.492,21.0493,0.13148858488434464,3.434522170826759,1.370322998046875,2.1181451319385647,0.08650990225569768,0.001388888888888889,76.2695384674321,1927.4600599257822,-2.486749222845398,44075.28475857861
64,7419,2021-03-30 12:32:15,24.8548,27.4942,24.6181,21.1362,22.995,28.5438,29.8307,19.1434,23.0288,27.6635,27.6635,25.4976,24.5843,22.826,27.9004,28.0359,27.7989,27.8327,27.9343,986.854,21.0493,0.1322994135658543,3.251585659849333,1.3688468017578126,2.092902532969677,0.08853308459276342,0.0005555555555555556,75.60349438197981,1872.2679076503302,-2.3010014561440606,44091.307798417976
