,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
10,11482,2021-03-04 13:42:21,24.9225,27.3927,25.5314,19.6837,38.1743,26.2758,27.088,15.8695,26.648,25.3961,25.5314,25.5652,25.5991,25.4299,26.445,25.5991,25.4976,25.3623,25.5314,-0.463734,315.364,-0.13413261383700517,-0.0009887412696894765,0.004519750595092773,0.6146617274611702
11,11485,2021-03-04 13:42:26,24.9225,27.3588,25.5652,19.7174,38.2083,26.1743,27.2234,15.8695,26.6142,25.3961,25.5314,25.5652,25.6329,25.4976,26.5127,25.5314,25.5314,25.3284,25.4976,-2.82574,578.906,-0.29102389344897667,-0.005805707350315285,0.005219514846801758,0.44413525018693745
12,11488,2021-03-04 13:42:31,24.9563,27.3588,25.4299,19.6837,38.2083,26.0728,27.325,15.8358,26.5465,25.3961,25.5314,25.4976,25.5991,25.4976,26.4788,25.5652,25.5314,25.5991,25.5314,-5.18774,698.052,-0.37791949913414774,-0.01146211601767111,0.004728565692901612,0.19216752084951208
13,11490,2021-03-04 13:42:35,24.8887,27.3588,25.4637,19.6837,38.1404,26.0389,27.325,15.8695,26.4111,25.4299,25.5314,25.4976,25.6329,25.4299,26.4788,25.5314,25.4976,25.4637,25.4637,-0.463734,773.801,-0.3292279845535561,-0.0010067435862562324,0.006142177581787109,0.159054204977144
14,11494,2021-03-04 13:42:42,24.8887,27.325,25.4637,19.7174,38.1743,26.1066,27.2573,15.8695,26.5803,25.4299,25.4637,25.4976,25.7344,25.5314,26.5127,25.5991,25.5314,25.5314,25.4976,-0.463734,822.722,-0.4453935419544354,-0.0009887878407992855,0.004043710231781006,0.12738049600629917
15,11496,2021-03-04 13:42:45,24.8887,27.3588,25.4637,19.7174,38.1404,26.1404,27.2234,15.8695,26.6819,25.3961,25.4299,25.4976,25.7344,25.5314,26.5127,25.5652,25.4976,25.5314,25.5314,-0.463734,853.495,-0.5281101916042207,-0.0010067435862562324,0.005313776969909668,0.10890348929420049
16,11500,2021-03-04 13:42:52,24.9225,27.325,25.4299,19.7174,38.1064,26.1066,27.1219,15.8695,26.7157,25.3961,25.4299,25.5314,25.7682,25.4976,26.5465,25.5991,25.5314,25.3284,25.5314,-0.463734,874.799,-0.6088372882137285,-0.0010066961694452942,0.005110783100128174,0.08249203779479578
17,11502,2021-03-04 13:42:56,24.8887,27.3588,25.4299,19.7512,38.1064,26.0728,27.088,15.8695,26.7157,25.4299,25.4299,25.5652,25.7682,25.4976,26.5803,25.6329,25.4976,25.2946,25.4976,-0.463734,899.26,-0.660591630870205,-0.0010246993317131793,0.004672341823577881,0.06647210556505309
18,11506,2021-03-04 13:43:02,24.9225,27.3588,25.4299,19.6837,38.1064,25.8697,27.0203,15.8695,26.7834,25.4299,25.4299,25.5991,25.8021,25.5991,26.5803,25.5991,25.5314,25.5652,25.5314,4.26027,906.361,-0.946166660593571,0.009413349486096387,0.0045159788131713865,0.20079981579893852
19,11509,2021-03-04 13:43:08,24.8887,27.3588,25.4637,19.7174,38.1064,25.8359,26.9865,15.8695,26.9526,25.3961,25.3961,25.5991,25.8021,25.4976,26.5465,25.5991,25.5314,25.4637,25.5314,-2.82574,918.986,-1.1722068563770391,-0.006134541830936887,0.00515704345703125,0.10286718150501614
20,11512,2021-03-04 13:43:13,24.8887,27.325,25.4299,19.7512,38.0724,25.8021,27.0542,15.8695,26.9188,25.4299,25.4299,25.5991,25.8359,25.5991,26.5465,25.5652,25.5314,25.5652,25.5314,-2.82574,926.087,-1.1813210095957314,-0.006134541830936887,0.005050854682922363,0.032840784334466896
21,11514,2021-03-04 13:43:16,24.8887,27.3588,25.4976,19.7174,38.0724,25.7682,26.9865,15.8695,26.8172,25.3961,25.4637,25.6329,25.8697,25.5991,26.5803,25.5314,25.5314,25.2946,25.5314,1.89827,930.032,-1.1145907365777101,0.004047331987289947,0.005705272674560547,0.05508912400615607
22,11517,2021-03-04 13:43:21,24.9225,27.325,25.5314,19.6837,38.0724,25.7344,27.0203,15.8695,26.7834,25.3961,25.4637,25.6667,25.8697,25.5991,26.5465,25.5991,25.5314,25.6329,25.4976,-0.463734,934.767,-1.120318910035752,-0.0009527783491726443,0.004854319095611573,0.04353229249089755
23,11521,2021-03-04 13:43:28,24.9225,27.3588,25.4299,19.7174,38.0724,25.8359,27.0542,15.8358,26.8511,25.3623,25.4976,25.6329,25.8697,25.6329,26.5127,25.6329,25.5314,25.4299,25.5314,-0.463734,936.345,-1.0859472516516158,-0.001024651069201112,0.004727561950683594,0.028418675689859327
24,11524,2021-03-04 13:43:33,24.9225,27.325,25.4976,19.6837,37.9706,25.8359,27.0542,15.9033,26.9526,25.4299,25.5652,25.6329,25.8697,25.6329,26.5803,25.5314,25.5314,25.3284,25.4637,-2.82574,941.079,-1.2003874446318523,-0.0059151146364664195,0.005011819362640381,-0.023681456810480884
25,11527,2021-03-04 13:43:39,24.8887,27.2911,25.4637,19.6837,38.0045,25.9374,27.088,15.9033,26.9865,25.3961,25.5652,25.6667,25.9036,25.6329,26.5127,25.5991,25.5314,25.2608,25.4976,-0.463734,943.446,-1.130503563129268,-0.0009707789718350697,0.0041853456497192385,-0.03230540434438723
26,11531,2021-03-04 13:43:45,24.8887,27.325,25.4299,19.6837,37.9706,26.0728,27.1557,15.9033,26.9865,25.3961,25.5652,25.6329,25.9036,25.5991,26.4788,25.5991,25.4976,25.5314,25.5314,1.89827,941.868,-0.9829505450915106,0.004121050316523305,0.00519998836517334,0.008052596163510657
27,11533,2021-03-04 13:43:49,24.8887,27.325,25.4637,19.7512,37.9366,26.2081,27.1557,15.8695,27.0542,25.3961,25.5652,25.6329,25.9036,25.6329,26.5127,25.6329,25.5314,25.4299,25.5314,-0.463734,946.602,-0.9147143020386351,-0.0009887878407992855,0.004436559677124023,0.001787693411629414
28,11536,2021-03-04 13:43:54,24.8887,27.2911,25.5314,19.7174,37.9027,26.3435,27.1896,15.8695,27.1557,25.3961,25.5652,25.7006,25.9036,25.7006,26.4788,25.5314,25.5314,25.4976,25.5314,-0.463734,945.813,-0.8772071154748108,-0.0009348143574139051,0.004972064971923828,-0.005103748894264333
29,11541,2021-03-04 13:44:03,24.9225,27.325,25.4637,19.7174,37.8687,26.0728,27.1219,15.8695,27.2573,25.4637,25.6329,25.7344,25.9036,25.6329,26.445,25.5991,25.5314,25.2608,25.5314,-2.82574,947.391,-1.281255129621934,-0.006024845612813254,0.00561607837677002,-0.08097692606252357
30,11544,2021-03-04 13:44:08,24.8887,27.2911,25.4637,19.7174,37.8687,26.0051,27.1219,15.8695,27.3927,25.4299,25.6329,25.7682,25.9036,25.6667,26.3773,25.5314,25.4976,25.5652,25.5314,-0.463734,946.602,-1.4994069784170567,-0.0009707789718350697,0.005223039627075195,-0.08292552624231198
31,11548,2021-03-04 13:44:15,24.8548,27.2911,25.4299,19.7174,37.7668,25.9036,27.088,15.8695,27.3927,25.4637,25.6667,25.7006,25.9036,25.6329,26.4111,25.6329,25.5314,25.4976,25.5314,-0.463734,948.18,-1.611767791983971,-0.0009887814133864102,0.0036802752017974856,-0.08947984539848351
32,11551,2021-03-04 13:44:20,24.8887,27.2911,25.5314,19.6837,37.8008,25.9036,27.1219,15.9033,27.3927,25.4299,25.7006,25.7344,25.9374,25.6329,26.4111,25.5652,25.5314,25.6329,25.5652,4.26027,948.97,-1.6131106768324885,0.008588030126019955,0.005310632705688476,-0.032842613778531905
33,11554,2021-03-04 13:44:25,24.8887,27.2911,25.4637,19.7174,37.7668,25.8359,27.088,15.8695,27.4942,25.4637,25.6667,25.7682,25.9712,25.6329,26.4111,25.5991,25.5314,25.5991,25.5314,-0.463734,949.759,-1.7976357814015724,-0.0009707789718350697,0.005359997749328613,-0.03759983053031053
34,11557,2021-03-04 13:44:30,24.8887,27.2911,25.4637,19.7174,37.7668,25.8021,27.0542,15.8695,27.5958,25.4976,25.7344,25.8359,25.9712,25.6329,26.4111,25.6329,25.5314,25.5652,25.5314,-0.463734,950.548,-1.9457467057320903,-0.0009707789718350697,0.005091231346130371,-0.04212694165601739
35,11560,2021-03-04 13:44:35,24.8887,27.2573,25.4299,19.6837,37.7329,25.8359,27.088,15.9033,27.8666,25.4976,25.7344,25.8021,26.0051,25.7344,26.445,25.6329,25.5314,25.4637,25.5652,-0.463734,951.337,-2.2038150208806737,-0.0009707789718350697,0.005468732833862305,-0.0462953718809194
36,11563,2021-03-04 13:44:40,24.9225,27.2911,25.5652,19.7174,37.6989,25.8021,27.0203,15.8695,27.7989,25.4976,25.7344,25.8359,26.0389,25.7006,26.445,25.5991,25.5314,25.3961,25.5652,-0.463734,950.548,-2.1654367310743874,-0.000916815428655814,0.005024061203002929,-0.050041583673902136
37,11565,2021-03-04 13:44:44,24.8548,27.2573,25.5314,19.7174,37.631,25.8021,27.0542,15.8695,27.7989,25.4637,25.7344,25.8359,26.0728,25.8021,26.3435,25.5991,25.5314,25.6667,25.5652,1.89827,949.759,-2.163639315708917,0.00375328829737781,0.005146132946014404,-0.03286111577995605
38,11567,2021-03-04 13:44:47,24.9225,27.2573,25.5314,19.7174,37.631,25.8021,27.0203,15.8695,27.7989,25.5314,25.7682,25.8697,26.1066,25.7006,26.445,25.5991,25.5314,25.5652,25.5652,-0.463734,952.126,-2.1690315618053293,-0.000916815428655814,0.00551392650604248,-0.03498032329456628
39,11569,2021-03-04 13:44:51,24.8887,27.2911,25.4976,19.6837,37.665,25.8359,27.0203,15.8695,27.8327,25.5314,25.7682,25.8359,26.1066,25.7682,26.445,25.6667,25.5314,25.3623,25.5991,-0.463734,950.548,-2.16533245026151,-0.0009527701028708539,0.004676174640655517,-0.038219489504794715
40,11572,2021-03-04 13:44:56,24.9225,27.2573,25.4299,19.7174,37.665,25.8359,27.0542,15.8695,28.1036,25.5314,25.7344,25.8359,26.1066,25.7006,26.445,25.6329,25.5991,25.6329,25.5991,-0.463734,950.548,-2.458146716767233,-0.000970733248928464,0.0059117012023925785,-0.042176454858681905
41,11576,2021-03-04 13:45:03,24.8548,27.2573,25.4637,19.6837,37.5971,25.8021,27.0542,15.8695,28.3406,25.5314,25.7682,25.8697,26.1066,25.8021,26.4111,25.6329,25.5991,25.3961,25.6329,-5.18774,951.337,-2.75304059044533,-0.010659629470841295,0.005653673171997071,-0.11370730800760612
42,11578,2021-03-04 13:45:06,24.8887,27.2911,25.4637,19.7512,37.6989,25.8021,27.0542,15.8695,28.3406,25.4976,25.7682,25.8697,26.1404,25.8021,26.445,25.5991,25.5652,25.7344,25.6329,-0.463734,949.759,-2.748474071901719,-0.0009707789718350697,0.005078365325927734,-0.11318472083656363
43,11581,2021-03-04 13:45:11,24.8548,27.2573,25.5314,19.7512,37.631,25.7344,27.088,15.8695,28.4422,25.5314,25.8021,25.9712,26.2081,25.8359,26.4788,25.6667,25.5652,25.7682,25.5991,4.26027,951.337,-2.9362220578145544,0.008423470599371935,0.005279810428619385,-0.07154973593045541
44,11583,2021-03-04 13:45:15,24.8887,27.2573,25.4637,19.6837,37.5971,25.7682,27.088,15.8695,28.5438,25.5314,25.8021,26.0389,26.2081,25.8021,26.445,25.6667,25.5652,25.7006,25.5991,-5.18774,951.337,-3.009303645663038,-0.010659126060221685,0.00568598461151123,-0.1086253653396543
45,11586,2021-03-04 13:45:20,24.8887,27.2573,25.4637,19.6837,37.665,25.8359,27.0542,15.8695,28.6115,25.5314,25.8359,26.0389,26.1404,25.7682,26.4111,25.5991,25.5991,25.4637,25.5991,-0.463734,950.548,-3.0065162133960444,-0.0009528232263781228,0.005024431228637696,-0.11091715165185839
46,11588,2021-03-04 13:45:23,24.8887,27.2573,25.4299,19.7174,37.4952,25.8359,27.1219,15.9033,28.6453,25.5991,25.8697,26.0389,26.1743,25.8021,26.3773,25.5991,25.6329,25.6329,25.6329,-0.463734,952.915,-3.0505582417054655,-0.0009707789718350697,0.007038570404052735,-0.11006372841518873
47,11591,2021-03-04 13:45:29,24.8887,27.2234,25.5314,19.7174,37.631,25.7682,27.088,15.9033,28.8824,25.6667,25.9374,26.1066,26.1743,25.8021,26.4788,25.5991,25.6329,25.7006,25.6667,-0.463734,954.493,-3.3859699249391397,-0.0008988497429927424,0.005439146041870117,-0.11259806877762026
48,11593,2021-03-04 13:45:32,24.8887,27.2573,25.5314,19.6837,37.5631,25.8359,27.1219,15.9033,28.984,25.6329,25.9374,26.0728,26.1743,25.9036,26.445,25.7006,25.6667,25.7344,25.6667,-0.463734,952.915,-3.4166709012060825,-0.0009168586119569582,0.003469680070877075,-0.11359041434959331
49,11595,2021-03-04 13:45:36,24.9225,27.2573,25.4976,19.7174,37.5292,25.8697,27.1219,15.8695,28.984,25.5991,25.9374,26.0728,26.1743,25.8021,26.4788,25.6329,25.6667,25.4637,25.6667,-2.82574,952.126,-3.377188772304499,-0.005695976373968461,0.005669760227203369,-0.13015824139191373
50,11597,2021-03-04 13:45:39,24.8887,27.2573,25.4637,19.7174,37.5971,25.9036,27.1219,15.9033,29.2549,25.7006,25.9374,26.1404,26.1743,25.8021,26.4111,25.7006,25.6667,25.7344,25.6667,-0.463734,952.126,-3.6327789624419893,-0.0009528232263781228,0.008995616912841797,-0.12870489135909866
51,11599,2021-03-04 13:45:42,24.9225,27.2234,25.5991,19.6837,37.5631,25.9374,27.088,15.8358,29.3904,25.7006,25.9374,26.0728,26.2081,25.8359,26.445,25.7682,25.6667,25.7344,25.6667,-0.463734,950.548,-3.736088087792158,-0.0008628444873779714,0.005493924140930176,-0.12907217900931206
52,11601,2021-03-04 13:45:46,24.8887,27.2573,25.5991,19.6837,37.4612,25.9374,27.1219,15.8695,29.3565,25.7344,25.9712,26.1404,26.2419,25.9036,26.4788,25.7682,25.6667,25.5314,25.6667,-0.463734,952.126,-3.7057312433560914,-0.0008808939975357955,0.010787222862243652,-0.12857130270792416
53,11603,2021-03-04 13:45:49,24.9225,27.2573,25.4976,19.7174,37.5971,26.0051,27.1219,15.9033,29.3565,25.6667,26.0389,26.1066,26.3096,25.8021,26.4788,25.7682,25.7006,25.6667,25.7006,1.89827,953.704,-3.638375854045336,0.0038264316856515854,0.004814030647277832,-0.11846026828228136
54,11605,2021-03-04 13:45:53,24.8887,27.2234,25.4976,19.7512,37.5631,26.0051,27.1896,15.8695,29.5598,25.7006,26.0051,26.1743,26.2758,25.9036,26.445,25.8021,25.7006,25.4976,25.7006,6.62228,952.126,-3.8515697499257553,0.013092295691173433,0.003373538970947266,-0.0779580340927722
55,11607,2021-03-04 13:45:56,24.9225,27.2573,25.5652,19.7512,37.5292,25.9712,27.2573,15.9033,29.763,25.7344,26.0728,26.2081,26.3435,25.9374,26.5465,25.7682,25.7344,25.5314,25.7006,-0.463734,953.704,-4.114072970275683,-0.0008988605288999963,0.00512439250946045,-0.07906953426234482
56,11609,2021-03-04 13:46:00,24.9225,27.2573,25.5652,19.7174,37.4612,25.9712,27.2234,15.8358,29.7969,25.7344,26.0728,26.2081,26.3773,25.8359,26.5127,25.8021,25.7682,25.4976,25.7344,4.26027,952.915,-4.147217019969028,0.008257726510147601,0.004418325424194336,-0.05385671637308771
57,11611,2021-03-04 13:46:03,24.8548,27.2573,25.4976,19.6837,37.4612,25.9712,27.2234,15.9033,29.7291,25.7682,26.0728,26.2419,26.445,25.9036,26.5465,25.8021,25.7682,25.7006,25.7682,-0.463734,950.548,-4.063998196066811,-0.0009348585069503913,0.005466130256652832,-0.05524712229651684
58,11613,2021-03-04 13:46:06,24.8887,27.2234,25.5652,19.6837,37.4612,25.9712,27.2573,15.8695,29.8307,25.7682,26.0728,26.2758,26.4788,25.9374,26.6142,25.7682,25.8021,25.6667,25.7682,-0.463734,951.337,-4.1767252012699805,-0.0008808939975357955,0.003437198877334595,-0.05673610925196221
59,11615,2021-03-04 13:46:10,24.8887,27.2234,25.5991,19.7174,37.4952,26.0051,27.2234,15.8695,30.0679,25.7344,26.1066,26.2758,26.445,25.9374,26.648,25.8359,25.8021,25.8359,25.7344,-0.463734,952.126,-4.398871650730241,-0.0008628851285715796,0.004500535011291504,-0.05864652662666754
60,11617,2021-03-04 13:46:13,24.8548,27.2234,25.5314,19.6499,37.4612,25.9712,27.2911,15.8695,30.1695,25.7682,26.0728,26.3096,26.4788,26.0389,26.648,25.8021,25.8359,25.6667,25.7344,-0.463734,952.915,-4.548677394824431,-0.0008988921939876457,0.0033827266693115237,-0.059987469550450895
61,11619,2021-03-04 13:46:17,24.8887,27.2234,25.4976,19.6837,37.4273,26.0051,27.325,15.8695,30.1695,25.7344,26.0728,26.2758,26.5127,25.9036,26.6819,25.8359,25.8021,25.8697,25.7682,-5.18774,952.126,-4.508212374936878,-0.01025619968484088,0.006634163856506348,-0.08766407861909689
62,11621,2021-03-04 13:46:20,24.8548,27.2234,25.5991,19.6499,37.4952,26.0728,27.3588,15.8695,30.3389,25.7344,26.0728,26.3096,26.5803,25.9374,26.7157,25.8021,25.8359,25.8021,25.7344,-0.463734,952.126,-4.617174494285587,-0.000862925881024902,0.006226275444030762,-0.08794104371775525
63,11623,2021-03-04 13:46:24,24.821,27.2234,25.5991,19.6837,37.4273,26.1066,27.3588,15.9033,30.4744,25.7682,26.0389,26.2758,26.6142,26.0389,26.6142,25.8359,25.8021,25.8021,25.7344,-2.82574,952.126,-4.726314142093094,-0.005258443353019416,0.005662519931793213,-0.10113432891431225
64,11625,2021-03-04 13:46:27,24.8548,27.2573,25.5991,19.7512,37.4612,26.1066,27.3588,15.8695,30.5422,25.7682,26.0389,26.3096,26.648,26.0728,26.6142,25.8697,25.8359,25.5991,25.8021,-2.82574,952.126,-4.799206590586559,-0.005367937144564507,0.0052842235565185545,-0.11004445784936057
65,11627,2021-03-04 13:46:31,24.821,27.2234,25.5314,19.6837,37.4952,26.1404,27.325,15.9033,30.5083,25.7682,26.0389,26.3773,26.6819,26.1066,26.5465,25.8359,25.8697,25.8359,25.8021,-5.18774,952.915,-4.730106111710488,-0.010056279067533572,0.0056901988983154295,-0.13519737946116123
66,11629,2021-03-04 13:46:34,24.8548,27.2234,25.5652,19.7174,37.4612,26.2419,27.3588,15.8695,30.7116,25.7344,26.0389,26.3773,26.6819,26.0728,26.6142,25.9036,25.8697,25.7006,25.8021,-0.463734,954.493,-4.8469307950919145,-0.0008809356005143703,0.005631570339202881,-0.13543007610757257
67,11631,2021-03-04 13:46:37,24.8548,27.2234,25.5652,19.6837,37.4612,26.3773,27.4265,15.8695,30.7455,25.8021,26.1066,26.445,26.6819,26.0728,26.6142,25.8697,25.8697,25.5991,25.8021,1.89827,952.915,-4.728800110356328,0.0036060621442215017,0.005159307479858399,-0.12713521243197481
68,11633,2021-03-04 13:46:41,24.821,27.2234,25.5652,19.6837,37.4612,26.5127,27.4604,15.8695,30.6438,25.8359,26.1066,26.445,26.6819,26.2419,26.5803,25.9374,25.9036,25.9036,25.8021,-5.18774,952.126,-4.4690853521144875,-0.009855391223276699,0.005343670845031738,-0.1503908835701736
69,11635,2021-03-04 13:46:44,24.821,27.2234,25.5652,19.6837,37.3933,26.5803,27.4604,15.9033,30.7794,25.9036,26.1066,26.3773,26.7157,26.1066,26.5803,25.9374,25.8359,25.8359,25.8021,-0.463734,952.915,-4.545516479867177,-0.0008809770716217463,0.004830753326416016,-0.15068183998839885
70,11637,2021-03-04 13:46:48,24.8548,27.2234,25.5314,19.7174,37.4273,26.5465,27.4604,15.8358,30.9827,25.8697,26.1066,26.4111,26.7157,26.1743,26.6142,25.9374,25.8359,25.8697,25.8359,1.89827,952.126,-4.796780221274008,0.0036795664865654195,0.005171904563903809,-0.14007668623206332
71,11639,2021-03-04 13:46:51,24.821,27.2234,25.5652,19.6499,37.4612,26.6142,27.4942,15.8695,31.1521,25.8359,26.1404,26.445,26.7157,26.2419,26.5803,25.8697,25.8697,25.6329,25.8359,-0.463734,952.915,-4.909599744249378,-0.0008809770716217463,0.005545407295227051,-0.13979198431199216
72,11641,2021-03-04 13:46:55,24.821,27.2234,25.6667,19.7174,37.4273,26.5803,27.5281,15.9033,31.0505,25.9036,26.1743,26.4788,26.7834,26.1743,26.5127,25.9374,25.8697,26.0051,25.8359,1.89827,952.126,-4.83306612112418,0.003385491017297395,0.005346366882324219,-0.13020560946276347
73,11643,2021-03-04 13:46:58,24.821,27.2234,25.5991,19.7174,37.3594,26.6142,27.5619,15.8695,31.1182,25.8359,26.1743,26.445,26.7834,26.2081,26.5465,26.0051,25.8697,25.8021,25.8697,-0.463734,952.915,-4.873163984982788,-0.000862966504302981,0.005425495147705078,-0.130488030989354
74,11645,2021-03-04 13:47:02,24.821,27.2234,25.6329,19.7174,37.3594,26.648,27.5619,15.8695,31.4571,25.9036,26.2081,26.4788,26.7834,26.1743,26.5465,25.9374,25.8697,25.8697,25.8697,-5.18774,952.915,-5.200696548960149,-0.009453021192028468,0.005376419067382812,-0.15175611317234974
75,11647,2021-03-04 13:47:05,24.821,27.2234,25.5991,19.7174,37.3254,26.6819,27.5958,15.9033,31.4232,25.8359,26.2081,26.4788,26.8172,26.1743,26.5803,25.9374,25.8697,25.7344,25.8697,-0.463734,953.704,-5.13187542427844,-0.000862966504302981,0.005468414306640625,-0.15132657307997222
76,11649,2021-03-04 13:47:08,24.821,27.2234,25.7006,19.6837,37.3254,26.7834,27.6635,15.8358,31.3893,25.8359,26.1743,26.4788,26.8172,26.3435,26.648,26.0051,25.8697,25.7682,25.8697,1.89827,951.337,-4.973194855229431,0.003311765735941713,0.004885270118713379,-0.14383246078376616
77,11651,2021-03-04 13:47:12,24.821,27.2234,25.7006,19.6499,37.3933,26.8511,27.6635,15.8695,31.2199,25.9036,26.1404,26.4111,26.8511,26.3096,26.648,26.0389,25.8697,26.0051,25.8697,-2.82574,951.337,-4.7183546842425965,-0.004929851343949984,0.005532131671905517,-0.15332282197559408
78,11653,2021-03-04 13:47:15,24.821,27.2234,25.7344,19.6837,37.3254,26.8511,27.6973,15.8358,31.4232,25.9036,26.1066,26.4111,26.8172,26.3773,26.648,26.0051,25.8697,25.6329,25.9036,4.26027,951.337,-4.936454906128935,0.007267592663565426,0.005844411849975586,-0.13940744080666015
79,11655,2021-03-04 13:47:19,24.821,27.2234,25.6329,19.6837,37.2575,26.8849,27.7312,15.8695,31.491,25.8697,26.1066,26.4111,26.8511,26.3096,26.7834,25.9712,25.9036,25.9036,25.9036,-0.463734,952.126,-4.976795581267124,-0.0008450090655013802,0.0055144491195678715,-0.14001185740339028
80,11657,2021-03-04 13:47:22,24.821,27.2234,25.7006,19.6837,37.2915,26.8849,27.7312,15.8695,31.7283,25.9036,26.1066,26.4788,26.9188,26.3096,26.7496,25.9712,25.9036,26.0051,25.9036,1.89827,951.337,-5.227041035384679,0.003311765735941713,0.004761391162872315,-0.13299358843197434
81,11659,2021-03-04 13:47:26,24.821,27.2234,25.7344,19.7174,37.3254,26.9188,27.7989,15.9033,31.5249,25.9374,26.1066,26.5127,26.9526,26.3096,26.7157,26.0051,25.9374,25.9712,25.9374,-0.463734,952.126,-4.976548836346,-0.0007910836205794116,0.005840849876403808,-0.13302500882034243
82,11661,2021-03-04 13:47:29,24.7872,27.2234,25.7344,19.6837,37.2915,26.9526,27.8666,15.8695,31.3216,25.9036,26.1066,26.5465,26.9865,26.4111,26.7834,26.0389,25.9374,25.7006,25.9036,1.89827,951.337,-4.7178700289621665,0.0032384103374129215,0.005322955131530762,-0.12657268051423382
83,11664,2021-03-04 13:47:34,24.821,27.2234,25.7006,19.7174,37.2575,27.0203,27.8327,15.8695,31.7961,25.9036,26.1066,26.6819,27.0203,26.3096,26.7496,26.0728,26.0051,26.0389,25.9036,-0.463734,952.126,-5.157848728981976,-0.0008090410593810124,0.004975702285766602,-0.12705459722356555
84,11666,2021-03-04 13:47:38,24.7872,27.2234,25.7006,19.7512,37.2915,27.0203,27.8327,15.8695,31.7622,25.9374,26.1743,26.648,27.0203,26.445,26.7496,26.1066,26.0051,25.7344,25.9036,-0.463734,952.126,-5.121491223925366,-0.000809079135776995,0.005081987380981446,-0.12740221031574092
